Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,Condition
29,1,1,1.9,9.163,4.443,1,MM
29,1,1,3.5,9.282,1.545,1,MM
29,1,1,3.6,2.245,3.286,1,MM
29,2,1,2.6,2.739,1.674,0,MM
29,2,2,3.85,2.814,1.478,1,MM
29,2,1,2.6,5.253,1.297,0,MM
29,1,1,1.2,2.685,1.741,1,MM
29,1,1,2.3,4.039,1.704,1,MM
29,2,2,5.55,2.202,1.622,1,MM
29,1,1,2.4,3.051,1.582,1,MM
29,2,2,3.3,4.286,2.086,1,MM
29,2,2,4.85,2.976,1.293,1,MM
29,2,1,3.6,8.024,1.522,0,MM
29,1,1,3.5,2.192,1.115,1,MM
29,2,2,3.45,1.783,0.931,1,MM
29,1,1,5.65,3.943,2.624,1,MM
29,2,2,5.3,2.266,3.748,1,MM
29,2,2,3.75,3.094,2.171,1,MM
29,1,1,3,2.889,1.861,1,MM
29,1,1,2.75,3.308,0.998,1,MM
29,1,2,2.2,2.449,1.213,0,MM
29,2,2,2.5,3.385,1.102,1,MM
29,2,1,2.75,4.05,1.648,0,MM
29,2,2,2.1,4.275,1.24,1,MM
29,2,2,5.6,2.492,2.01,1,MM
29,1,1,3.35,5.93,1.44,1,MM
29,1,2,3.8,5.393,1.437,0,MM
29,1,1,5.7,2.578,3.54,1,MM
29,1,1,5.7,2.396,2.99,1,MM
29,2,2,5.2,2.17,2.211,1,MM
29,2,1,1.9,4.211,1.472,0,MM
29,2,1,2.3,2.299,1.354,0,MM
29,2,2,2.4,6.897,1.152,1,MM
29,2,2,5,2.385,1.232,1,MM
29,2,1,1.95,4.093,1.022,0,MM
29,2,2,5.7,3.309,1.949,1,MM
29,1,1,3.65,9.453,0.999,1,MM
29,2,1,1.55,4.264,1.088,0,MM
29,2,1,1.65,4.437,1.519,0,MM
29,2,1,1.35,1.064,1.411,0,MM
29,1,1,5.65,2.341,1.504,1,MM
29,2,2,5.65,2.342,2.092,1,MM
29,2,1,1.7,3.029,1.845,0,MM
29,1,2,2.7,3.631,1.303,0,MM
29,1,1,1.75,2.18,1.412,1,MM
29,1,1,5.6,1.998,1.757,1,MM
29,2,2,1.75,4.458,1.231,1,MM
29,1,1,2.3,4.244,0.965,1,MM
29,2,2,5.65,2.02,1.229,1,MM
29,1,2,1.8,4.243,0.91,0,MM
29,1,1,5.6,1.472,1.257,1,MM
29,2,1,1.85,3.534,1.399,0,MM
29,2,1,1.75,1.601,1.053,0,MM
29,1,1,1.75,1.085,1.25,1,MM
29,2,1,1.65,1.837,1.164,0,MM
29,2,1,1.45,1.6,1.053,0,MM
29,2,1,1.6,0.967,1.074,0,MM
29,2,1,1.5,1.117,1.343,0,MM
29,2,1,2.55,1.439,1.622,0,MM
29,1,1,1.6,1.063,1.423,1,MM
29,2,1,1.65,1.332,0.935,0,MM
29,2,1,1.45,0.688,1.107,0,MM
29,2,1,1.7,0.956,1.05,0,MM
29,1,1,1.75,1.45,1.392,1,MM
29,2,1,1.4,1.031,1.251,0,MM
29,1,1,5.65,2.814,2.217,1,MM
29,1,1,1.7,1.88,1.128,1,MM
29,1,1,1.6,1.107,0.994,1,MM
29,1,1,1.6,1.235,1.205,1,MM
29,2,2,5.9,2.213,2.735,1,MM
29,1,1,1.4,3.802,0.653,1,MM
29,1,1,1.3,2.6,2.115,1,MM
29,2,2,1.4,3.115,1.08,1,MM
29,1,1,1.35,1.472,1.223,1,MM
29,2,1,1.7,0.752,0.91,0,MM
29,2,1,1.3,2.503,1.214,0,MM
29,1,1,5.95,1.719,2.351,1,MM
29,1,1,1.5,3.008,1.161,1,MM
29,2,1,1.2,3.835,1.125,0,MM
29,1,1,1.15,1.235,1.001,1,MM
29,1,1,1.55,1.719,1.133,1,MM
29,2,1,1.25,1.171,1.444,0,MM
29,2,1,1.55,1.128,1.342,0,MM
29,1,1,1.8,0.785,0.991,1,MM
29,1,1,3.35,4.597,0.908,1,MM
29,2,1,1.6,1.451,1.613,0,MM
29,1,1,1.6,1.482,0.944,1,MM
29,2,1,1.35,1.483,0.794,0,MM
29,2,2,3.65,3.233,1.167,1,MM
29,2,1,1.2,2.159,1.248,0,MM
29,2,1,1.7,1.837,0.927,0,MM
29,1,1,1.9,3.147,0.768,1,MM
29,2,2,3.4,3.77,0.944,1,MM
29,1,1,1.75,3.631,0.742,1,MM
29,2,1,2.35,4.147,1.336,0,MM
29,1,1,5.6,2.041,1.489,1,MM
29,1,1,1.5,2.599,1.36,1,MM
29,2,2,3.6,1.912,3.071,1,MM
29,2,2,3.5,3.716,1.416,1,MM
29,1,1,3.55,4.05,1.146,1,MM
29,2,2,3.35,2.31,0.967,1,MM
29,1,1,1.5,1.718,0.804,1,MM
29,2,2,4.65,2.342,0.851,1,MM
29,1,1,2.65,2.761,1.288,1,MM
29,1,1,1.85,3.287,0.76,1,MM
29,2,1,2.25,1.858,0.74,0,MM
29,1,1,1.75,1.074,0.744,1,MM
29,1,1,2.55,3.953,1.097,1,MM
29,2,1,2.35,1.386,1.022,0,MM
29,1,1,6,2.234,1.426,1,MM
29,2,2,4.45,3.18,1.732,1,MM
29,2,2,5.95,2.524,1.644,1,MM
29,2,2,5.95,2.191,1.397,1,MM
29,1,1,5.5,4.985,0.826,1,MM
29,1,1,5.85,2.256,1.683,1,MM
29,2,1,1.4,3.072,1.174,0,MM
29,1,1,4.2,2.739,0.886,1,MM
29,1,1,5.9,1.848,1.594,1,MM
29,2,1,2.45,5.113,0.995,0,MM
29,1,1,1.9,1.966,0.914,1,MM
29,1,1,1.7,1.3,0.799,1,MM
29,2,1,1.9,1.622,0.938,0,MM
29,2,2,5.3,1.826,1.199,1,MM
29,1,1,5.9,1.762,1.478,1,MM
29,1,1,1.6,3.749,0.595,1,MM
29,1,1,1.9,2.256,0.855,1,MM
29,1,1,1.75,2.879,1.226,1,MM
29,2,2,3.25,3.986,1.368,1,MM
29,2,2,3.75,5.704,1.889,1,MM
29,2,2,3.2,2.74,0.684,1,MM
29,1,1,6,1.59,1.556,1,MM
29,1,1,4.2,1.88,1.142,1,MM
29,2,1,1.95,1.998,0.858,0,MM
29,1,1,1.8,1.203,0.908,1,MM
29,1,1,4.95,2.245,1.285,1,MM
29,1,2,1.85,2.063,1.027,0,MM
29,1,1,6,2.675,1.302,1,MM
29,2,2,2.3,3.437,0.683,1,MM
29,1,2,1.35,3.598,0.993,0,MM
29,2,2,5.9,2.578,1.311,1,MM
29,1,1,3.5,1.633,2.623,1,MM
29,1,1,5.25,2.803,1.46,1,MM
29,2,2,6,1.751,1.51,1,MM
29,1,1,6,2.427,1.655,1,MM
29,1,1,1.65,4.769,0.914,1,MM
29,1,1,1.75,3.276,0.803,1,MM
29,2,2,5.95,2.385,1.143,1,MM
29,1,1,6,1.665,1.766,1,MM
29,1,2,2.1,2.578,0.913,0,MM
29,2,1,3.25,2.782,1.218,0,MM
29,2,2,5.95,1.891,1.565,1,MM
29,2,2,5.95,5.576,1.281,1,MM
29,1,1,5.65,2.073,1.841,1,MM
29,2,2,5.8,2.03,1.46,1,MM
29,2,2,5.8,1.622,1.597,1,MM
29,1,1,5.9,2.568,1.948,1,MM
29,2,2,5.7,2.105,1.138,1,MM
29,2,2,5.5,2.814,0.969,1,MM
29,2,2,1.6,2.438,1.223,1,MM
29,1,1,5.85,1.6,0.814,1,MM
29,2,2,4,2.29,1.495,1,MM
29,1,1,2.45,3.405,1.251,1,MM
29,1,1,1.85,1.407,0.96,1,MM
29,2,2,5.85,2.975,1.289,1,MM
29,1,1,5.85,2.159,1.506,1,MM
29,1,1,5.9,1.16,1.159,1,MM
29,1,1,3.5,2.449,1.686,1,MM
29,2,2,4.7,2.395,1.193,1,MM
29,2,2,1.8,2.234,1.336,1,MM
29,1,1,1.45,2.03,1.302,1,MM
29,2,2,3.5,4.017,1.169,1,MM
29,2,2,3.65,3.523,1.609,1,MM
29,2,2,5.85,1.976,1.159,1,MM
29,1,1,5.6,2.578,1.456,1,MM
29,1,1,5.8,2.245,1.027,1,MM
29,1,1,5.75,1.074,1.201,1,MM
29,2,2,3.75,5.468,2.518,1,MM
29,1,1,3.35,1.783,1.935,1,MM
29,1,1,5.6,1.611,0.995,1,MM
29,2,2,5.4,1.88,1.169,1,MM
29,1,2,1.7,4.404,1.187,0,MM
29,1,1,5.2,3.427,0.971,1,MM
29,1,2,3.4,4.501,0.801,0,MM
29,1,1,2.25,3.964,0.774,1,MM
29,2,2,3.2,2.654,1.151,1,MM
29,1,1,3.45,5.758,1.114,1,MM
29,1,1,3.25,1.514,0.881,1,MM
29,2,2,3.1,2.449,1.362,1,MM
29,1,1,5.8,3.244,3.814,1,MM
29,2,2,5.95,2.728,1.725,1,MM
29,2,2,2.05,7.616,1.061,1,MM
29,1,1,1.25,2.567,2.818,1,MM
29,1,1,1.3,1.988,1.889,1,MM
29,1,1,3.35,5.812,1.046,1,MM
29,1,1,1.9,3.856,1.687,1,MM
29,1,1,3.5,3.179,2.064,1,MM
29,1,1,1.55,4.533,2.425,1,MM
29,2,1,1.3,1.966,1.034,0,MM
29,1,2,3.35,3.782,1.277,0,MM
29,1,1,1.7,2.664,1.512,1,MM
29,1,1,1.5,1.847,1.177,1,MM
29,1,2,2.05,3.137,1.202,0,MM
29,1,2,1.75,2.826,1.02,0,MM
29,2,1,2,2.728,0.918,0,MM
29,1,1,1.85,2.02,1.001,1,MM
29,1,1,3.25,4.415,1.245,1,MM
29,1,1,6,3.48,4.046,1,MM
29,2,2,6,2.868,1.854,1,MM
29,1,2,1.75,3.437,1.701,0,MM
29,1,2,1.1,3.63,1.846,0,MM
29,2,2,1.25,5.898,1.116,1,MM
29,1,2,2.65,2.9,1.023,0,MM
29,2,2,6,3.845,1.801,1,MM
29,2,2,1.35,4.039,0.998,1,MM
29,2,2,1.25,3.33,0.872,1,MM
29,1,1,3.55,3.61,1.145,1,MM
29,2,1,1.4,3.266,0.974,0,MM
29,1,1,1.75,5.091,0.98,1,MM
29,2,1,3.4,3.061,1.174,0,MM
29,1,1,6,3.373,1.27,1,MM
29,2,2,1.75,5.382,0.799,1,MM
29,2,2,1.7,2.858,1.349,1,MM
29,1,2,1.4,3.33,0.83,0,MM
29,2,2,6,4.34,1.189,1,MM
29,1,1,6,3.48,1.122,1,MM
29,1,1,1.55,4.887,1.236,1,MM
29,2,2,6,3.233,1.377,1,MM
29,1,1,1.8,8.057,0.835,1,MM
29,2,2,3.4,4.006,0.996,1,MM
29,1,1,6,2.116,1.396,1,MM
29,1,2,3.5,3.878,1.096,0,MM
29,2,1,3.55,4.931,1.158,0,MM
29,2,1,3,2.385,1.717,0,MM
29,1,1,6,5.468,1.354,1,MM
29,1,1,2.95,4.103,1.599,1,MM
29,2,1,2.45,5.521,0.962,0,MM
29,2,2,3.5,2.439,1.601,1,MM
29,2,2,4.7,5.071,1.472,1,MM
29,1,1,1.1,4.49,2.452,1,MM
29,1,1,6,3.738,1.631,1,MM
29,1,2,3.5,5.188,2.353,0,MM
29,2,2,6,2.234,1.807,1,MM
29,2,2,6,2.138,1.419,1,MM
29,2,2,6,1.977,1.659,1,MM
29,2,1,2.3,3.32,1.567,0,MM
29,1,1,6,2.868,1.435,1,MM
29,1,1,6,2.073,1.727,1,MM
29,1,1,6,1.537,2.293,1,MM
29,2,2,6,1.74,1.607,1,MM
29,2,2,6,2.821,1.469,1,MM
29,2,2,6,2.138,1.644,1,MM
29,1,2,3.5,3.373,1.626,0,MM
29,1,1,6,2.116,2.115,1,MM
29,1,1,6,1.869,1.607,1,MM
29,1,1,6,2.041,1.825,1,MM
29,2,1,2.25,7.799,1.209,0,MM
29,2,1,2.1,5.006,0.925,0,MM
29,1,1,6,2.127,1.617,1,MM
29,2,2,6,2.073,1.232,1,MM
29,1,1,3.55,8.303,1.16,1,MM
29,1,1,4.1,4.856,1.127,1,MM
29,2,2,2.45,3.029,1.447,1,MM
29,1,1,5.95,2.45,1.081,1,MM
29,2,2,6,2.245,1.539,1,MM
29,2,2,1.6,4.501,0.775,1,MM
29,2,2,1.65,3.556,1.143,1,MM
29,1,1,6,2.417,1.141,1,MM
29,2,2,5.15,2.696,1.447,1,MM
29,1,1,6,2.503,1.294,1,MM
29,2,2,5.3,2.341,1.524,1,MM
29,1,1,6,2.846,1.647,1,MM
29,1,1,3.5,4.168,1.558,1,MM
29,1,1,6,1.912,1.236,1,MM
29,2,2,4.1,8.379,1.248,1,MM
29,1,1,4.2,6.993,1.175,1,MM
29,2,1,2.8,10.839,1.368,0,MM
29,1,1,1.15,4.147,1.141,1,MM
29,2,2,6,2.31,1.48,1,MM
29,2,2,6,2.116,1.864,1,MM
29,1,1,6,3.007,1.384,1,MM
29,1,1,4.25,6.488,1.045,1,MM
29,2,2,2.55,4.372,1.588,1,MM
29,1,1,1.75,3.739,1.148,1,MM
29,1,1,6,1.526,2.019,1,MM
29,1,1,6,1.955,1.535,1,MM
29,1,1,6,1.268,2.224,1,MM
29,1,2,1.75,4.232,0.89,0,MM
29,2,1,4.8,3.308,1.51,0,MM
29,1,1,2.25,5.951,2.232,1,MM
29,1,1,2.1,2.718,0.682,1,MM
29,2,2,6,2.149,1.581,1,MM
29,1,1,6,6.252,1.25,1,MM
29,1,1,4,3.115,2.936,1,MM
29,2,2,5.95,2.149,1.569,1,MM
29,2,2,1.9,3.685,2.597,1,MM
29,2,2,6,1.805,0.905,1,MM
29,1,2,2.05,6.446,1.283,0,MM
29,1,1,2,3.599,1.449,1,MM
29,2,2,2.05,5.897,0.791,1,MM
29,1,2,2.35,9.862,0.871,0,MM
29,2,2,3.4,3.469,1.053,1,MM
29,2,2,4.85,4.039,0.855,1,MM
29,1,1,6,2.352,1.231,1,MM
29,1,2,3.5,6.434,1.115,0,MM
29,1,1,4.75,4.415,0.916,1,MM
29,1,1,6,1.955,1.132,1,MM
29,2,1,1.95,7.96,1.507,0,MM
29,1,1,5.25,3.427,0.959,1,MM
29,1,1,6,1.235,1.23,1,MM
29,1,1,6,2.739,1.259,1,MM
29,2,2,6,2.664,0.972,1,MM
29,2,2,6,2.76,1.068,1,MM
29,1,1,6,1.976,1.528,1,MM
29,1,1,2.75,3.297,0.927,1,MM
29,1,1,2.75,7.069,1.076,1,MM
29,1,1,6,1.88,1.328,1,MM
29,2,2,3.5,7.745,0.943,1,MM
29,2,2,2.75,4.48,0.914,1,MM
29,2,1,2.7,3.072,0.812,0,MM
29,2,2,5.6,5.596,0.985,1,MM
29,2,2,4.65,2.986,1.868,1,MM
29,2,2,3.3,4.2,1.018,1,MM
29,1,1,5.95,2.299,1.826,1,MM
29,2,2,6,1.59,1.251,1,MM
29,1,1,6,2.213,1.491,1,MM
29,1,1,3.6,4.211,0.729,1,MM
29,2,2,2.2,3.921,1.063,1,MM
29,1,1,2.3,2.524,0.73,1,MM
29,2,2,6,2.299,1.045,1,MM
29,1,2,2.65,7.186,2.155,0,MM
29,1,1,6,2.245,1.375,1,MM
29,1,1,2.35,5.392,1.257,1,MM
29,2,2,4.9,3.782,1.581,1,MM
29,2,2,2.8,4.319,1.361,1,MM
29,2,2,2.7,3.835,0.864,1,MM
29,1,2,2.15,3.277,0.905,0,MM
29,1,1,4.1,2.61,0.844,1,MM
29,1,1,3.3,3.803,1.199,1,MM
29,2,2,1.75,8.164,1.211,1,MM
29,2,2,4.9,3.094,1.577,1,MM
29,2,2,6,2.385,1.272,1,MM
29,1,1,6,2.374,1.241,1,MM
29,2,2,3.55,5.167,1.351,1,MM
29,1,1,5.45,2.707,3.725,1,MM
29,2,2,2.9,3.502,1.414,1,MM
29,2,2,6,2.009,1.213,1,MM
29,2,2,6,1.815,1.673,1,MM
29,2,2,6,1.665,1.304,1,MM
29,1,1,6,1.74,1.059,1,MM
29,1,1,6,1.665,1.239,1,MM
29,1,1,6,1.633,1.163,1,MM
29,2,2,6,1.826,1.279,1,MM
29,1,1,5.45,2.364,3.463,1,MM
29,1,1,4.8,4.276,0.969,1,MM
29,1,1,6,0.945,1.094,1,MM
29,1,1,2.95,5.199,1.058,1,MM
29,2,1,2.8,4.652,1.191,0,MM
29,2,2,5.85,2.073,1.377,1,MM
29,2,2,6,1.902,1.276,1,MM
29,1,1,6,2.17,1.048,1,MM
29,2,2,5.55,1.418,1.027,1,MM
29,1,1,4.9,2.557,1.299,1,MM
29,1,1,4.05,1.514,1.056,1,MM
29,2,2,6,1.461,1.251,1,MM
29,1,1,4.1,3.642,0.924,1,MM
29,2,2,5.35,2.16,0.819,1,MM
29,2,2,3.6,3.04,1.45,1,MM
29,2,2,3.1,5.898,1.043,1,MM
29,1,1,6,1.998,1.282,1,MM
29,1,1,3.85,2.879,1.479,1,MM
29,1,1,3.2,4.007,2.061,1,MM
29,1,1,5.95,1.708,1.571,1,MM
29,1,1,6,1.128,1.52,1,MM
29,2,2,5.6,2.45,0.99,1,MM
29,1,1,3.65,3.62,0.85,1,MM
29,2,1,5.9,2.438,1.831,0,MM
29,2,2,6,1.88,1.849,1,MM
29,1,1,6,4.372,1.285,1,MM
29,1,1,4.85,1.568,0.982,1,MM
29,2,2,6,1.579,1.311,1,MM
29,1,1,5.15,3.224,1.027,1,MM
29,2,2,6,1.88,1.195,1,MM
29,1,1,6,1.569,1.584,1,MM
29,2,2,6,2.728,1.718,1,MM
29,1,1,6,1.601,1.762,1,MM
29,2,2,6,1.816,1.228,1,MM
29,2,1,4.6,2.385,0.894,0,MM
29,1,1,3.4,4.049,1.39,1,MM
30,2,2,6,3.856,3.555,1,SoB
30,1,1,2.1,4.178,2.001,1,SoB
30,2,2,6,1.375,1.213,1,SoB
30,1,1,5.95,1.644,1.408,1,SoB
30,1,1,2.25,3.534,1.398,1,SoB
30,1,1,5.2,3.685,0.988,1,SoB
30,1,1,5.5,3.685,1.867,1,SoB
30,2,2,5.7,1.708,1.521,1,SoB
30,2,1,2.7,3.362,1.73,0,SoB
30,1,1,6,2.363,1.339,1,SoB
30,1,1,6,1.353,1.889,1,SoB
30,1,1,6,1.44,1.169,1,SoB
30,1,1,6,1.944,1.603,1,SoB
30,2,2,6,2.159,1.918,1,SoB
30,2,2,1.8,2.986,0.823,1,SoB
30,2,2,5.2,2.127,0.684,1,SoB
30,2,2,2.3,3.856,0.807,1,SoB
30,2,2,5.4,1.783,1.412,1,SoB
30,2,2,6,1.525,1.345,1,SoB
30,1,1,5.1,2.696,1.457,1,SoB
30,2,2,5.8,2.858,1.115,1,SoB
30,2,2,5.8,3.309,1.072,1,SoB
30,2,2,2.55,4.297,1.041,1,SoB
30,2,2,3.3,5.447,0.979,1,SoB
30,1,1,6,1.074,1.752,1,SoB
30,1,1,3.25,3.437,0.893,1,SoB
30,2,2,4.2,3.137,1.621,1,SoB
30,2,2,5.55,1.526,1.065,1,SoB
30,2,2,6,1.891,1.347,1,SoB
30,1,1,6,1.397,1.602,1,SoB
30,1,1,2.8,3.524,1.286,1,SoB
30,2,2,6,2.18,1.612,1,SoB
30,1,1,6,1.88,1.213,1,SoB
30,1,1,5.65,1.483,2.234,1,SoB
30,1,1,5.55,2.707,1.607,1,SoB
30,2,2,6,1.804,1.554,1,SoB
30,2,2,5.9,1.772,1.44,1,SoB
30,2,2,6,1.31,1.256,1,SoB
30,1,1,3.75,2.267,1.794,1,SoB
30,1,1,6,2.235,1.257,1,SoB
30,1,1,1,4.2,1.239,1,SoB
30,2,1,3.2,1.891,1.265,0,SoB
30,2,1,3.1,2.632,1.545,0,SoB
30,2,2,4.55,1.6,1.699,1,SoB
30,2,2,6,3.351,1.404,1,SoB
30,2,1,1,4.211,2.136,0,SoB
30,2,2,6,1.858,1.452,1,SoB
30,1,1,1,3.889,2.166,1,SoB
30,2,2,2.95,1.891,0.726,1,SoB
30,2,1,1.6,2.138,1.008,0,SoB
30,2,2,6,4.168,1.815,1,SoB
30,1,1,5.1,2.536,1.209,1,SoB
30,1,1,6,1.235,1.076,1,SoB
30,2,2,6,1.171,1.184,1,SoB
30,1,1,2.15,4.523,1.112,1,SoB
30,1,1,6,1.289,1.702,1,SoB
30,2,2,6,2.202,1.023,1,SoB
30,2,2,6,1.278,1.565,1,SoB
30,2,2,5.35,1.912,1.91,1,SoB
30,1,1,6,2.266,1.346,1,SoB
30,2,2,3.15,1.246,1.679,1,SoB
30,2,2,6,1.365,1.376,1,SoB
30,2,2,2.6,3.04,0.805,1,SoB
30,1,1,5.7,1.418,1.573,1,SoB
30,1,1,2.15,3.449,0.867,1,SoB
30,2,1,5.25,1.514,1.459,0,SoB
30,2,2,6,1.225,1.347,1,SoB
30,1,1,1,4.211,1.118,1,SoB
30,1,1,6,2.181,1.222,1,SoB
30,1,2,2.6,3.566,1.293,0,SoB
30,1,1,6,2.718,1.886,1,SoB
30,2,2,3.4,2.868,1.143,1,SoB
30,1,1,5.4,2.149,0.924,1,SoB
30,2,2,6,2.364,1.11,1,SoB
30,1,1,6,1.45,1.398,1,SoB
30,1,1,6,1.73,1.162,1,SoB
30,1,1,5.4,2.46,1.474,1,SoB
30,2,2,5.95,1.913,1.159,1,SoB
30,2,1,2,2.298,0.903,0,SoB
30,2,2,6,1.815,1.188,1,SoB
30,2,2,6,1.29,1.495,1,SoB
30,2,2,2.35,3.265,0.743,1,SoB
30,1,1,6,4.072,0.984,1,SoB
30,2,2,4.7,1.773,1.319,1,SoB
30,2,1,1.6,3.512,1.106,0,SoB
30,2,2,2.4,2.051,0.849,1,SoB
30,1,2,2.45,3.427,0.967,0,SoB
30,2,2,6,2.525,1.058,1,SoB
30,2,2,6,2.084,0.88,1,SoB
30,1,1,1,2.772,1.403,1,SoB
30,2,2,2.5,1.966,0.901,1,SoB
30,2,2,3.25,1.568,1.272,1,SoB
30,2,2,6,1.89,1.604,1,SoB
30,1,1,2.9,2.299,0.98,1,SoB
30,1,1,6,1.568,1.266,1,SoB
30,2,2,4.95,2.234,1.42,1,SoB
30,2,2,2.6,2.954,3.035,1,SoB
30,2,2,6,1.354,1.107,1,SoB
30,2,2,6,2.439,1.53,1,SoB
30,2,2,3.2,1.6,0.952,1,SoB
30,2,2,4.4,3.803,1.575,1,SoB
30,1,1,6,0.988,1.642,1,SoB
30,1,1,4.05,1.45,0.92,1,SoB
30,2,2,6,1.256,1.215,1,SoB
30,1,1,1,2.503,1.496,1,SoB
30,2,1,1,1.182,1.807,0,SoB
30,2,2,4.15,4.448,1.461,1,SoB
30,2,1,4.2,3.298,0.728,0,SoB
30,1,1,3.95,1.847,1.107,1,SoB
30,2,1,3.8,3.287,0.915,0,SoB
30,1,1,6,2.578,1.427,1,SoB
30,2,2,6,1.493,1.434,1,SoB
30,2,1,6,2.235,1.211,0,SoB
30,2,2,6,1.762,1.073,1,SoB
30,2,1,1.8,1.955,1.459,0,SoB
30,2,2,6,1.655,1.193,1,SoB
30,1,1,1,3.222,1.619,1,SoB
30,2,2,1,2.997,1.502,1,SoB
30,1,2,1,4.566,2.538,0,SoB
30,1,2,1,3.448,1.008,0,SoB
30,1,1,1,1.214,1.127,1,SoB
30,2,2,3.4,1.568,1.093,1,SoB
30,2,2,6,1.697,0.967,1,SoB
30,2,2,5.95,1.16,1.327,1,SoB
30,2,2,5.1,1.364,1.227,1,SoB
30,2,1,1.5,2.492,1.866,0,SoB
30,2,2,6,1.514,1.051,1,SoB
30,2,1,1,4.222,1.07,0,SoB
30,1,1,3,1.483,0.973,1,SoB
30,2,2,1.05,2.127,1.188,1,SoB
30,2,2,1,1.827,1.059,1,SoB
30,1,1,1,2.191,0.913,1,SoB
30,2,2,1,2.407,1.271,1,SoB
30,2,2,1,1.805,1.783,1,SoB
30,1,2,1.05,1.858,1.061,0,SoB
30,1,1,1.8,2.363,1.393,1,SoB
30,1,1,3.8,4.2,1.356,1,SoB
30,1,1,1,4.082,1.997,1,SoB
30,1,1,1.55,1.525,1.649,1,SoB
30,1,1,1,3.094,1.079,1,SoB
30,1,2,1,6.445,1.256,0,SoB
30,1,1,3.25,1.826,1.004,1,SoB
30,1,2,1,4.082,0.98,0,SoB
30,1,1,1,2.878,1.108,1,SoB
30,1,1,1,1.568,1.125,1,SoB
30,1,1,6,1.687,1.668,1,SoB
30,1,2,2.2,2.675,0.916,0,SoB
30,1,1,6,1.783,0.906,1,SoB
30,2,1,6,1.235,1.849,0,SoB
30,2,2,2.5,1.794,0.664,1,SoB
30,2,2,6,3.201,1.781,1,SoB
30,2,2,6,1.279,1.353,1,SoB
30,2,2,6,1.268,1.459,1,SoB
30,2,2,5.95,1.299,1.179,1,SoB
30,2,2,6,1.139,1.079,1,SoB
30,2,1,2.7,1.557,1.377,0,SoB
30,1,1,6,1.192,1.165,1,SoB
30,2,2,6,1.182,0.975,1,SoB
30,2,2,3.3,2.814,1.888,1,SoB
30,1,1,4.25,2.008,0.916,1,SoB
30,2,2,6,1.375,1.386,1,SoB
30,2,2,6,1.064,1.051,1,SoB
30,2,2,1,4.791,2.054,1,SoB
30,1,1,6,0.988,1.037,1,SoB
30,1,1,6,0.817,1.494,1,SoB
30,2,2,6,1.299,1.054,1,SoB
30,1,2,3.6,1.364,3.47,0,SoB
30,1,1,5.95,1.203,1.068,1,SoB
30,1,1,4.95,2.45,0.742,1,SoB
30,1,1,6,0.988,1,1,SoB
30,1,1,6,1.482,1.245,1,SoB
30,2,1,4.75,1.891,0.936,0,SoB
30,2,2,6,1.504,0.983,1,SoB
30,2,2,6,0.999,1.102,1,SoB
30,2,2,6,1.107,0.899,1,SoB
30,2,2,3.8,2.245,0.875,1,SoB
30,1,1,2.25,2.052,0.634,1,SoB
30,2,2,2.1,1.6,0.808,1,SoB
30,2,2,6,2.32,1.29,1,SoB
30,2,2,5.7,1.171,1.353,1,SoB
30,2,2,6,1.075,1.213,1,SoB
30,1,1,2.35,2.127,0.599,1,SoB
30,2,2,6,2.6,1.227,1,SoB
30,1,1,5.75,1.569,0.908,1,SoB
30,1,1,1,3.631,1.126,1,SoB
30,1,1,5.25,1.321,2.527,1,SoB
30,1,1,3.3,2.696,1.208,1,SoB
30,2,2,5.75,1.998,1.027,1,SoB
30,2,2,3.7,1.396,2.451,1,SoB
30,2,1,3.55,2.879,1.15,0,SoB
30,1,1,3.6,2.352,0.774,1,SoB
30,2,2,3.25,2.879,1.094,1,SoB
30,2,2,3.8,2.17,0.864,1,SoB
30,2,1,1,2.771,1.63,0,SoB
30,2,2,1,3.524,1.099,1,SoB
30,2,2,5,2.009,1.374,1,SoB
30,2,2,6,2.739,0.969,1,SoB
30,2,1,1.65,1.536,0.437,0,SoB
30,2,2,2.2,2.181,1.289,1,SoB
30,2,1,3.8,1.837,0.933,0,SoB
30,2,2,5.95,2.815,4.302,1,SoB
30,2,2,4.95,2.331,1.908,1,SoB
30,2,1,1.75,3.362,1.704,0,SoB
30,2,2,6,1.322,1.598,1,SoB
30,1,1,6,1.386,1.69,1,SoB
30,1,1,5.8,1.224,1.672,1,SoB
30,2,2,4.05,2.611,1.469,1,SoB
30,1,1,3.7,1.633,2.974,1,SoB
30,2,2,5.6,1.579,3.727,1,SoB
30,1,1,6,1.343,2.268,1,SoB
30,2,2,5.9,1.633,4.425,1,SoB
30,2,2,5.7,1.633,1.251,1,SoB
30,1,1,6,1.192,1.138,1,SoB
30,2,2,6,1.235,1.322,1,SoB
30,2,2,5.95,1.181,1.843,1,SoB
30,2,2,5.95,1.589,1.663,1,SoB
30,1,1,5.95,1.364,1.441,1,SoB
30,1,2,1.05,3.889,2.198,0,SoB
30,2,2,2.95,1.977,2.578,1,SoB
30,1,1,6,1.321,1.95,1,SoB
30,1,1,5.95,1.675,1.501,1,SoB
30,1,1,6,1.171,1.282,1,SoB
30,1,1,2.9,2.267,1.307,1,SoB
30,2,2,5.55,1.096,1.483,1,SoB
30,2,2,5.7,1.686,1.228,1,SoB
30,2,2,5.9,1.278,1.284,1,SoB
