Subj_idx,Stimulus,Response,Confidence,RT_dec,Task,Contrast_stair
9,0,1,1,73.14995595,oriwm,0.086
9,1,1,1,1.710995727,oriwm,0.0885
9,1,1,1,0.978970555,oriwm,0.0885
9,0,0,1,2.369385753,oriwm,0.0885
9,1,1,1,0.961728668,oriwm,0.086
9,0,0,1,1.106269599,oriwm,0.086
9,1,1,1,1.779662266,oriwm,0.088
9,1,1,1,2.624668927,oriwm,0.088
9,0,0,1,1.393317092,oriwm,0.088
9,1,0,1,1.43429263,oriwm,0.0855
9,0,1,1,1.090161015,oriwm,0.088
9,1,1,1,0.706672756,oriwm,0.0905
9,1,1,1,0.798408233,oriwm,0.0905
9,1,1,1,0.823999479,oriwm,0.0905
9,0,1,1,0.43680917,oriwm,0.088
9,0,1,1,0.548452076,oriwm,0.0905
9,1,1,1,0.65360595,oriwm,0.093
9,1,1,1,0.773628363,oriwm,0.093
9,1,1,1,0.647963464,oriwm,0.093
9,0,1,1,1.050270933,oriwm,0.0905
9,1,1,1,0.747450559,oriwm,0.093
9,0,0,1,0.750517476,oriwm,0.093
9,0,0,1,0.826928164,oriwm,0.093
9,1,1,1,0.879424362,oriwm,0.0905
9,0,0,1,0.94813696,oriwm,0.0905
9,0,1,1,1.184161981,oriwm,0.0905
9,1,1,1,0.654115335,oriwm,0.093
9,0,1,1,0.689137612,oriwm,0.093
9,0,0,1,1.158991589,oriwm,0.0955
9,1,1,4,34.17294922,oriwm,0.0955
9,1,1,1,1.096774752,oriwm,0.0955
9,1,1,1,0.76668123,oriwm,0.093
9,0,0,1,1.428815672,oriwm,0.093
9,0,1,1,8.564423691,oriwm,0.093
9,0,0,1,1.055248634,oriwm,0.0955
9,1,1,4,1.026509947,oriwm,0.0955
9,1,1,4,0.702554843,oriwm,0.0955
9,1,1,4,0.901859969,oriwm,0.093
9,0,0,4,1.182627008,oriwm,0.093
9,1,1,4,0.80873534,oriwm,0.093
9,1,1,4,1.039544542,oriwm,0.0905
9,0,1,4,1.247278637,oriwm,0.0905
9,1,1,3,1.129653887,oriwm,0.093
9,0,0,1,1.488345306,oriwm,0.093
9,0,0,4,1.306502225,oriwm,0.093
9,1,1,4,1.375766535,oriwm,0.0905
9,0,1,1,2.217448072,oriwm,0.0905
9,1,1,1,2.881183852,oriwm,0.093
9,1,1,1,0.754798224,oriwm,0.093
9,0,0,1,1.746756534,oriwm,0.093
9,0,1,4,29.70684733,oriwm,0.0905
9,1,1,4,0.789521413,oriwm,0.093
9,1,1,4,1.046490526,oriwm,0.093
9,1,1,4,0.703631555,oriwm,0.093
9,1,1,4,1.021970004,oriwm,0.0905
9,1,1,4,0.817556787,oriwm,0.0905
9,0,1,4,1.560844325,oriwm,0.0905
9,0,0,4,1.08570404,oriwm,0.093
9,1,1,4,0.860908342,oriwm,0.093
9,1,1,4,0.84937054,oriwm,0.093
9,0,0,1,1.158819994,oriwm,0.0905
9,1,1,4,1.274818202,oriwm,0.0905
9,1,1,4,0.873475481,oriwm,0.0905
9,0,1,4,1.149188637,oriwm,0.088
9,1,1,4,0.917199531,oriwm,0.0905
9,1,1,4,1.040500018,oriwm,0.0905
9,0,1,4,0.767657817,oriwm,0.0905
9,0,0,4,0.96480835,oriwm,0.093
9,0,1,4,2.283668896,oriwm,0.093
9,0,0,4,1.141194269,oriwm,0.0955
9,0,1,4,0.872980164,oriwm,0.0955
9,0,0,4,1.177131794,oriwm,0.098
9,0,1,4,1.03011499,oriwm,0.098
9,0,0,4,18.40085165,oriwm,0.1005
9,1,1,1,1.382084952,oriwm,0.1005
9,1,1,4,0.694031406,oriwm,0.1005
9,0,0,4,1.086735592,oriwm,0.098
9,0,0,4,1.086420284,oriwm,0.098
9,1,1,4,0.959002978,oriwm,0.098
9,1,1,4,0.832670655,oriwm,0.0955
9,0,0,4,1.336363006,oriwm,0.0955
9,0,0,1,1.391733055,oriwm,0.0955
9,0,1,4,1.462166453,oriwm,0.093
9,0,1,4,0.808768675,oriwm,0.0955
9,1,1,4,0.604566064,oriwm,0.098
9,0,0,4,1.662629584,oriwm,0.098
9,0,1,4,0.939654898,oriwm,0.098
9,1,1,4,0.74370589,oriwm,0.1005
9,1,1,4,1.337277298,oriwm,0.1005
9,1,1,4,0.53594062,oriwm,0.1005
9,1,1,4,0.386765761,oriwm,0.098
9,1,1,4,0.504771325,oriwm,0.098
9,0,1,4,0.818596609,oriwm,0.098
9,0,1,3,1.464748138,oriwm,0.1005
9,0,1,2,0.928573921,oriwm,0.103
9,0,0,1,1.8192566,oriwm,0.1055
9,1,1,4,0.965493651,oriwm,0.1055
9,0,1,4,1.153709309,oriwm,0.1055
9,0,0,1,1.249828762,oriwm,0.108
9,0,0,1,2.135264563,oriwm,0.108
9,0,0,1,1.922939103,oriwm,0.108
9,1,1,1,0.780701606,oriwm,0.1055
9,1,1,4,0.549615608,oriwm,0.1055
9,0,1,4,0.96096958,oriwm,0.1055
9,1,1,4,0.735612893,oriwm,0.108
9,1,1,4,0.724209054,oriwm,0.108
9,1,0,3,1.180757397,oriwm,0.088
9,1,1,4,1.399185398,oriwm,0.0905
9,0,0,4,1.365378121,oriwm,0.0905
9,0,1,4,1.21744625,oriwm,0.0905
9,0,1,4,1.101666447,oriwm,0.093
9,0,1,4,1.519557539,oriwm,0.0955
9,0,1,4,1.485742948,oriwm,0.098
9,1,1,4,0.722542482,oriwm,0.1005
9,1,1,4,0.537801967,oriwm,0.1005
9,0,0,4,1.298217282,oriwm,0.1005
9,0,1,4,1.190070598,oriwm,0.098
9,1,1,4,0.747270904,oriwm,0.1005
9,1,1,4,0.550332402,oriwm,0.1005
9,0,0,4,1.156601097,oriwm,0.1005
9,0,0,4,1.208144638,oriwm,0.098
9,1,1,4,0.977614538,oriwm,0.098
9,0,1,4,1.436122926,oriwm,0.098
9,1,1,4,1.442267545,oriwm,0.1005
9,1,1,4,0.801282963,oriwm,0.1005
9,0,0,4,3.226956771,oriwm,0.1005
9,0,0,4,1.74974905,oriwm,0.098
9,0,1,4,1.088595738,oriwm,0.098
9,0,1,4,2.579935836,oriwm,0.1005
9,1,1,4,1.371643198,oriwm,0.103
9,1,1,4,1.396645008,oriwm,0.103
9,1,1,4,0.82253711,oriwm,0.103
9,0,1,4,0.725152248,oriwm,0.1005
9,1,1,4,0.831526798,oriwm,0.103
9,0,0,4,1.302316875,oriwm,0.103
9,1,1,4,1.937134378,oriwm,0.103
9,1,1,4,1.496451698,oriwm,0.1005
9,0,1,4,0.973361785,oriwm,0.1005
9,1,1,4,0.828863823,oriwm,0.103
9,0,1,4,0.764434898,oriwm,0.103
9,0,1,4,0.730853244,oriwm,0.1055
9,0,1,4,1.223710383,oriwm,0.108
9,1,1,4,1.857881088,oriwm,0.1105
9,1,1,4,0.864537104,oriwm,0.1105
9,0,0,4,1.209450688,oriwm,0.1105
9,0,0,4,127.2442955,oriwm,0.108
9,0,0,3,1.216223134,oriwm,0.108
9,1,1,4,1.666265304,oriwm,0.108
9,1,1,4,1.127294951,oriwm,0.1055
9,0,0,4,1.402746096,oriwm,0.1055
9,0,1,4,1.075816859,oriwm,0.1055
9,1,1,4,1.160107454,oriwm,0.108
9,0,1,4,0.927301291,oriwm,0.108
9,1,1,4,0.968393315,oriwm,0.1105
9,0,0,1,2.437065168,oriwm,0.1105
9,1,1,4,0.678895107,oriwm,0.1105
9,1,1,4,1.033660823,oriwm,0.108
9,1,1,4,0.712294644,oriwm,0.108
9,1,1,4,0.655049651,oriwm,0.108
9,1,1,4,0.695722862,oriwm,0.1055
9,1,1,4,0.747529928,oriwm,0.1055
9,1,1,4,0.611489528,oriwm,0.1055
9,1,1,4,0.844180653,oriwm,0.103
9,0,0,4,1.492351389,oriwm,0.103
9,1,1,4,1.337074064,oriwm,0.103
9,1,1,4,0.841115076,oriwm,0.1005
9,1,1,4,0.72804018,oriwm,0.1005
9,1,1,4,0.840256044,oriwm,0.1005
9,1,1,4,0.898833842,oriwm,0.098
9,0,1,4,1.560255408,oriwm,0.098
9,0,0,4,1.244323778,oriwm,0.1005
9,1,1,4,1.384083044,oriwm,0.1005
9,1,1,4,1.113849746,oriwm,0.1005
9,1,1,4,1.296951575,oriwm,0.098
9,0,1,4,1.374135016,oriwm,0.098
9,1,1,4,0.936542153,oriwm,0.1005
9,0,1,4,1.225454738,oriwm,0.1005
9,0,1,4,1.186185033,oriwm,0.103
9,1,1,4,1.265510125,oriwm,0.1055
9,1,1,4,0.702719354,oriwm,0.1055
9,0,0,4,0.94269605,oriwm,0.1055
9,0,0,4,1.347446743,oriwm,0.103
9,1,1,4,1.871210234,oriwm,0.103
9,1,1,4,0.854582695,oriwm,0.103
9,1,0,4,1.394632881,oriwm,0.1005
9,0,0,4,1.619836853,oriwm,0.103
9,1,1,4,0.90390995,oriwm,0.103
9,0,0,4,2.287444732,oriwm,0.103
9,0,0,4,1.297289853,oriwm,0.1005
9,0,0,4,1.126521052,oriwm,0.1005
9,0,0,4,1.40328817,oriwm,0.1005
9,1,1,4,0.79402938,oriwm,0.098
9,0,1,4,2.036421363,oriwm,0.098
9,0,1,4,1.12544397,oriwm,0.1005
9,0,1,4,1.97044687,oriwm,0.103
9,1,1,4,0.786513774,oriwm,0.1055
9,0,0,1,1.314724208,oriwm,0.1055
9,1,1,4,1.054502803,oriwm,0.1055
9,0,0,4,1.290785848,oriwm,0.103
9,0,0,4,0.928055723,oriwm,0.103
9,1,1,4,2.052727741,oriwm,0.103
9,0,1,4,1.593774408,oriwm,0.1005
9,0,1,4,0.91431909,oriwm,0.103
9,1,1,4,1.330575028,oriwm,0.1055
9,0,0,4,0.936502479,oriwm,0.1055
9,0,1,4,1.899352513,oriwm,0.1055
10,1,1,2,1.61301783,contrast,0.089
10,-1,-1,3,1.176469144,contrast,0.089
10,1,-1,3,1.661288151,contrast,0.089
10,-1,1,3,3.021513877,contrast,0.094
10,1,-1,3,1.46426333,contrast,0.099
10,1,-1,3,0.811822167,contrast,0.104
10,1,1,3,0.599159983,contrast,0.109
10,1,1,3,1.113361138,contrast,0.109
10,-1,-1,3,0.764376298,contrast,0.109
10,1,1,3,0.580561818,contrast,0.104
10,-1,-1,3,0.51074409,contrast,0.104
10,1,1,3,0.568341869,contrast,0.104
10,1,1,3,0.475374415,contrast,0.099
10,1,1,3,0.54682841,contrast,0.099
10,1,1,3,0.47995525,contrast,0.099
10,-1,-1,3,0.759141411,contrast,0.094
10,-1,-1,3,0.658114368,contrast,0.094
10,-1,-1,3,0.577601208,contrast,0.094
10,1,1,3,1.866523868,contrast,0.089
10,-1,-1,3,0.6895985,contrast,0.089
10,1,1,4,1.451144742,contrast,0.089
10,-1,-1,4,0.912843472,contrast,0.084
10,-1,-1,4,0.821652607,contrast,0.084
10,1,-1,4,1.333007784,contrast,0.084
10,1,-1,3,0.94847856,contrast,0.089
10,1,1,4,0.598172985,contrast,0.094
10,1,-1,3,2.391037224,contrast,0.094
10,1,1,3,0.675874541,contrast,0.099
10,-1,-1,4,0.586608788,contrast,0.099
10,-1,-1,4,0.577831693,contrast,0.099
10,1,1,4,0.706247662,contrast,0.094
10,-1,-1,4,0.531954372,contrast,0.094
10,1,1,4,1.119739202,contrast,0.094
10,1,1,4,0.547518604,contrast,0.089
10,1,1,4,0.639156675,contrast,0.089
10,-1,-1,3,0.793561387,contrast,0.089
10,-1,-1,3,0.576928092,contrast,0.084
10,1,-1,2,2.423998858,contrast,0.084
10,1,1,2,1.050697502,contrast,0.089
10,-1,-1,4,0.658228047,contrast,0.089
10,1,1,4,0.938351767,contrast,0.089
10,-1,-1,3,0.629702453,contrast,0.084
10,1,1,4,0.48964529,contrast,0.084
10,1,1,3,0.53566924,contrast,0.084
10,-1,-1,3,0.694906559,contrast,0.079
10,1,-1,2,0.615735014,contrast,0.079
10,1,-1,3,2.008209935,contrast,0.084
10,-1,-1,2,0.528819041,contrast,0.089
10,-1,-1,4,0.664547018,contrast,0.089
10,1,1,4,0.778295259,contrast,0.089
10,1,-1,4,0.640665512,contrast,0.084
10,1,1,3,0.558046557,contrast,0.089
10,-1,-1,3,0.611600601,contrast,0.089
10,1,1,4,0.772982039,contrast,0.089
10,-1,-1,3,0.546413349,contrast,0.084
10,-1,-1,3,0.564603625,contrast,0.084
10,-1,-1,3,0.469125047,contrast,0.084
10,-1,-1,3,0.569387489,contrast,0.079
10,1,1,2,3.086448482,contrast,0.079
10,-1,-1,4,0.624747832,contrast,0.079
10,1,-1,3,1.422593022,contrast,0.074
10,1,1,2,3.064263757,contrast,0.079
10,1,1,2,1.198541979,contrast,0.079
10,1,1,2,0.694067894,contrast,0.079
10,-1,-1,3,0.574755162,contrast,0.074
10,-1,-1,4,0.588495949,contrast,0.074
10,-1,-1,4,0.540172677,contrast,0.074
10,1,1,2,1.420598058,contrast,0.069
10,1,1,2,0.860352332,contrast,0.069
10,1,1,2,0.570855025,contrast,0.069
10,-1,-1,2,0.648058289,contrast,0.064
10,-1,-1,2,0.525606551,contrast,0.064
10,-1,-1,3,0.327191211,contrast,0.064
10,-1,-1,3,0.652948022,contrast,0.059
10,1,-1,2,1.446110566,contrast,0.059
10,1,1,2,0.297615812,contrast,0.064
10,1,-1,2,0.251668102,contrast,0.064
10,1,1,2,0.297914768,contrast,0.069
10,-1,-1,2,0.651176954,contrast,0.069
10,1,1,2,0.86131924,contrast,0.069
10,-1,-1,2,0.558762716,contrast,0.064
10,1,1,3,0.820790912,contrast,0.064
10,1,1,3,0.7078009,contrast,0.064
10,1,1,2,0.325595982,contrast,0.059
10,-1,-1,2,0.265669608,contrast,0.059
10,1,1,2,0.763069908,contrast,0.059
10,1,1,2,3.234221934,contrast,0.054
10,1,1,2,0.699143593,contrast,0.054
10,1,1,2,0.693683376,contrast,0.054
10,-1,1,2,0.929134099,contrast,0.049
10,1,1,2,0.614259105,contrast,0.054
10,-1,1,2,0.293015769,contrast,0.054
10,1,1,2,1.600484268,contrast,0.059
10,1,1,2,0.528335163,contrast,0.059
10,1,1,2,0.39826697,contrast,0.059
10,-1,1,4,0.755083309,contrast,0.054
10,1,1,4,0.456684702,contrast,0.059
10,1,1,4,0.386952675,contrast,0.059
10,-1,1,4,1.011571185,contrast,0.059
10,1,1,4,0.458143794,contrast,0.064
10,-1,1,2,1.932744937,contrast,0.057
10,-1,-1,3,1.621965637,contrast,0.062
10,1,1,3,0.810176583,contrast,0.062
10,1,1,3,0.595497346,contrast,0.062
10,-1,-1,3,0.606664632,contrast,0.057
10,1,1,3,1.017023021,contrast,0.057
10,1,-1,2,0.916083754,contrast,0.057
10,1,1,2,0.86146913,contrast,0.062
10,-1,-1,3,0.571057387,contrast,0.062
10,-1,-1,3,0.756603942,contrast,0.062
10,1,-1,3,0.590448287,contrast,0.057
10,-1,-1,3,0.535279054,contrast,0.062
10,1,-1,3,0.612357155,contrast,0.062
10,1,-1,1,2.72067703,contrast,0.067
10,-1,-1,2,1.283464865,contrast,0.072
10,1,1,2,0.592133164,contrast,0.072
10,1,1,3,0.548080796,contrast,0.072
10,1,1,3,1.060475307,contrast,0.067
10,1,-1,3,0.660453207,contrast,0.067
10,-1,-1,3,0.780453347,contrast,0.072
10,-1,-1,3,0.604819722,contrast,0.072
10,-1,-1,3,0.658826822,contrast,0.072
10,1,1,2,2.005130536,contrast,0.067
10,-1,-1,4,0.677665323,contrast,0.067
10,1,-1,4,2.16848569,contrast,0.067
10,-1,-1,4,0.605679121,contrast,0.072
10,1,1,3,1.272935654,contrast,0.072
10,-1,-1,4,0.540204842,contrast,0.072
10,-1,-1,4,0.513581027,contrast,0.067
10,-1,-1,4,0.502602748,contrast,0.067
10,-1,-1,4,0.486532187,contrast,0.067
10,-1,-1,4,0.630476436,contrast,0.062
10,-1,-1,4,0.410841059,contrast,0.062
10,1,-1,4,0.366298391,contrast,0.062
10,-1,1,4,0.835016572,contrast,0.067
10,1,1,2,1.188617955,contrast,0.072
10,-1,-1,4,0.728080933,contrast,0.072
10,-1,-1,4,0.508054267,contrast,0.072
10,-1,-1,4,0.392211808,contrast,0.067
10,-1,-1,4,0.429471473,contrast,0.067
10,-1,-1,4,0.302804278,contrast,0.067
10,1,-1,4,0.383154641,contrast,0.062
10,1,1,4,0.349434605,contrast,0.067
10,-1,-1,3,0.033786829,contrast,0.067
10,1,-1,4,0.298576239,contrast,0.067
10,1,-1,4,0.816344758,contrast,0.072
10,-1,-1,4,0.29751738,contrast,0.077
10,-1,-1,4,0.22303394,contrast,0.077
10,-1,-1,4,0.247837169,contrast,0.077
10,-1,-1,4,0.206553648,contrast,0.072
10,-1,-1,4,0.258223193,contrast,0.072
10,-1,-1,4,0.288162148,contrast,0.072
10,-1,-1,4,0.31083958,contrast,0.067
10,1,-1,3,0.405125033,contrast,0.067
10,-1,-1,4,0.437549215,contrast,0.072
10,1,-1,2,0.370465451,contrast,0.072
10,1,1,3,1.222150431,contrast,0.077
10,1,1,3,0.76331345,contrast,0.077
10,-1,-1,3,0.670386385,contrast,0.077
10,1,-1,4,0.33074207,contrast,0.072
10,-1,-1,3,0.624863882,contrast,0.077
10,-1,-1,3,0.33905863,contrast,0.077
10,-1,-1,3,0.285306073,contrast,0.077
10,-1,-1,3,0.336565021,contrast,0.072
10,1,1,4,0.315246712,contrast,0.072
10,1,-1,4,0.325733344,contrast,0.072
10,-1,-1,4,0.662692821,contrast,0.077
10,1,1,4,0.601722154,contrast,0.077
10,-1,1,2,0.423881342,contrast,0.077
10,1,1,4,0.595827925,contrast,0.082
10,-1,-1,3,0.53069319,contrast,0.082
10,1,1,3,0.578883961,contrast,0.082
10,1,1,3,0.536168147,contrast,0.077
10,1,1,3,0.616647491,contrast,0.077
10,1,1,3,0.479691075,contrast,0.077
10,-1,1,3,0.368229539,contrast,0.072
10,1,1,3,0.507597138,contrast,0.077
10,1,1,3,0.409528247,contrast,0.077
10,-1,1,3,0.369397067,contrast,0.077
10,1,1,3,0.30938452,contrast,0.082
10,-1,-1,2,1.203864195,contrast,0.082
10,1,1,2,0.454106828,contrast,0.082
10,-1,1,2,0.756961002,contrast,0.077
10,-1,1,2,0.506342725,contrast,0.082
10,-1,1,2,0.828735467,contrast,0.087
10,-1,1,2,0.415616268,contrast,0.092
10,-1,1,2,0.265917188,contrast,0.097
10,-1,-1,2,0.799194431,contrast,0.102
10,1,-1,2,0.38189816,contrast,0.102
10,-1,1,2,0.50087303,contrast,0.107
10,1,1,2,0.379364869,contrast,0.112
10,-1,-1,4,1.313634856,contrast,0.112
10,1,1,4,0.681734064,contrast,0.112
10,1,1,4,0.542501734,contrast,0.107
10,-1,-1,3,0.834184819,contrast,0.107
10,1,1,4,0.564175917,contrast,0.107
10,1,-1,4,0.246201077,contrast,0.102
10,1,1,4,0.311837428,contrast,0.107
10,1,1,4,0.407524489,contrast,0.107
10,-1,1,3,0.010790569,contrast,0.107
10,1,1,2,1.448696389,contrast,0.089
10,1,1,3,1.180073588,contrast,0.089
10,1,1,4,1.472548222,contrast,0.089
10,-1,-1,4,0.74218814,contrast,0.084
10,-1,-1,4,0.508268425,contrast,0.084
10,1,1,3,0.484166051,contrast,0.084
10,1,1,3,0.437496487,contrast,0.079
10,-1,-1,3,0.476421151,contrast,0.079
10,1,1,4,0.419626699,contrast,0.079
10,1,-1,4,1.241441051,contrast,0.074
10,1,1,4,0.540412755,contrast,0.079
10,1,-1,4,1.131657225,contrast,0.079
10,-1,-1,4,0.801763515,contrast,0.084
10,-1,-1,3,0.545172948,contrast,0.084
10,-1,-1,3,0.522076687,contrast,0.084
10,1,1,4,1.059450785,contrast,0.079
10,-1,-1,4,0.497255902,contrast,0.079
10,1,1,4,0.429699171,contrast,0.079
10,-1,-1,4,0.637594788,contrast,0.074
10,-1,-1,4,0.49655842,contrast,0.074
10,-1,-1,4,0.497849698,contrast,0.074
10,-1,-1,4,0.449531626,contrast,0.069
10,1,1,4,1.01645848,contrast,0.069
10,-1,-1,4,0.345780886,contrast,0.069
10,-1,-1,4,0.461282082,contrast,0.064
10,-1,-1,4,0.393405788,contrast,0.064
10,1,-1,4,0.342925719,contrast,0.064
10,-1,-1,4,0.516414815,contrast,0.069
10,-1,-1,4,0.335947525,contrast,0.069
10,1,1,4,0.782685527,contrast,0.069
10,-1,-1,3,0.318841347,contrast,0.064
10,1,-1,4,0.459647468,contrast,0.064
10,1,1,3,0.5316701,contrast,0.069
10,1,-1,4,0.364379856,contrast,0.069
10,1,1,4,0.622498827,contrast,0.074
10,1,-1,4,0.325929223,contrast,0.074
10,-1,-1,4,0.484230445,contrast,0.079
10,-1,-1,4,0.48839286,contrast,0.079
10,-1,-1,3,0.512228099,contrast,0.079
10,1,1,3,0.56228856,contrast,0.074
10,1,1,4,0.542226165,contrast,0.074
10,1,1,3,0.466579478,contrast,0.074
10,1,1,3,0.419887249,contrast,0.069
10,-1,1,3,1.213279041,contrast,0.069
10,1,-1,3,1.358192545,contrast,0.074
10,-1,-1,3,0.634866989,contrast,0.079
10,-1,-1,4,0.57731731,contrast,0.079
10,-1,-1,4,1.287916838,contrast,0.079
10,-1,-1,4,0.735343063,contrast,0.074
10,-1,-1,4,0.414786507,contrast,0.074
10,-1,-1,4,0.422520429,contrast,0.074
10,1,-1,4,0.308796138,contrast,0.069
10,1,1,4,0.580940367,contrast,0.074
10,-1,-1,4,0.559520464,contrast,0.074
10,-1,-1,4,0.637319244,contrast,0.074
10,1,1,1,2.541927934,contrast,0.069
10,-1,-1,2,0.578911853,contrast,0.069
10,1,1,2,1.166927407,contrast,0.069
10,1,1,2,0.581482149,contrast,0.064
10,-1,-1,4,0.665395044,contrast,0.064
10,-1,-1,4,0.503279585,contrast,0.064
10,-1,-1,4,0.583173582,contrast,0.059
10,-1,-1,4,0.379473973,contrast,0.059
10,1,-1,4,0.583712163,contrast,0.059
10,1,1,4,0.772847087,contrast,0.064
10,1,-1,4,0.068438841,contrast,0.064
10,-1,-1,4,0.857433252,contrast,0.069
10,1,1,4,0.617038289,contrast,0.069
10,-1,-1,4,0.720560993,contrast,0.069
10,-1,-1,4,2.111996388,contrast,0.064
10,-1,-1,4,0.43277797,contrast,0.064
10,1,1,4,0.539451992,contrast,0.064
10,-1,-1,3,0.823855205,contrast,0.059
10,1,1,2,0.540108042,contrast,0.059
10,1,1,2,0.343825856,contrast,0.059
10,1,1,3,0.31525489,contrast,0.054
10,1,-1,3,0.871935325,contrast,0.054
10,1,1,3,0.761616715,contrast,0.059
10,-1,1,3,1.372568679,contrast,0.059
10,1,1,3,0.539349676,contrast,0.064
10,1,1,3,0.471062362,contrast,0.064
10,-1,-1,3,0.5561642,contrast,0.064
10,1,1,3,0.387275326,contrast,0.059
10,1,1,3,0.362271594,contrast,0.059
10,1,1,3,0.372387313,contrast,0.059
10,-1,-1,3,0.655011277,contrast,0.054
10,-1,1,3,0.337550185,contrast,0.054
10,-1,-1,3,0.546187681,contrast,0.059
10,1,-1,3,1.600043346,contrast,0.059
10,1,1,3,0.66766053,contrast,0.064
10,-1,-1,3,0.574494657,contrast,0.064
10,-1,-1,3,0.954213428,contrast,0.064
10,1,1,3,0.596025481,contrast,0.059
10,-1,1,3,0.841379771,contrast,0.059
10,1,1,3,0.420607805,contrast,0.064
10,1,1,3,0.266182071,contrast,0.064
10,1,1,3,0.499229582,contrast,0.064
10,-1,-1,3,0.643137987,contrast,0.059
10,1,1,3,0.737233257,contrast,0.059
10,1,1,3,0.701205274,contrast,0.059
10,0,1,4,1.611711301,oriwm,0.2
10,1,1,4,1.140416099,oriwm,0.2025
10,0,0,4,0.778838106,oriwm,0.2025
10,1,1,4,1.029696452,oriwm,0.2025
10,1,1,4,1.340720147,oriwm,0.2
10,1,1,4,0.921300531,oriwm,0.2
10,0,0,4,1.16944042,oriwm,0.2
10,1,1,4,2.103116158,oriwm,0.1975
10,0,0,4,1.750058965,oriwm,0.1975
10,1,0,4,3.381905455,oriwm,0.1975
10,0,0,4,0.896262475,oriwm,0.2
10,0,1,4,1.109391493,oriwm,0.2
10,0,1,3,0.832511947,oriwm,0.2025
10,0,0,4,0.93160795,oriwm,0.205
10,0,0,2,3.686517163,oriwm,0.205
10,0,0,2,2.065065677,oriwm,0.205
10,1,1,3,1.279596459,oriwm,0.2025
10,1,1,3,1.336503154,oriwm,0.2025
10,1,0,3,1.646737179,oriwm,0.2025
10,0,1,3,1.671562143,oriwm,0.205
10,0,1,3,0.890738504,oriwm,0.2075
10,0,0,4,1.287317026,oriwm,0.21
10,0,1,3,2.316558799,oriwm,0.21
10,1,0,4,1.319283203,oriwm,0.2125
10,1,0,4,1.341217548,oriwm,0.215
10,0,1,3,1.121734351,oriwm,0.2175
10,0,0,3,1.287213668,oriwm,0.22
10,0,0,3,2.25974269,oriwm,0.22
10,1,1,3,1.446912346,oriwm,0.22
10,1,1,3,0.704515057,oriwm,0.2175
10,1,1,3,0.516729441,oriwm,0.2175
10,0,0,3,1.309866505,oriwm,0.2175
10,1,1,3,1.121905125,oriwm,0.215
10,1,1,4,2.551235568,oriwm,0.215
10,1,1,4,1.589562371,oriwm,0.215
10,0,0,4,2.183785098,oriwm,0.2125
10,1,1,4,2.069540432,oriwm,0.2125
10,0,1,2,1.962545998,oriwm,0.2125
10,1,0,3,1.354847712,oriwm,0.215
10,1,0,3,1.416034392,oriwm,0.2175
10,1,1,3,1.595448076,oriwm,0.22
10,1,1,3,0.827209794,oriwm,0.22
10,1,0,3,1.762326502,oriwm,0.22
10,0,0,3,0.952298333,oriwm,0.2225
10,0,0,3,1.889470948,oriwm,0.2225
10,1,1,3,1.537057398,oriwm,0.2225
10,0,1,3,0.722355776,oriwm,0.22
10,0,1,3,0.789175864,oriwm,0.2225
10,1,1,3,1.681663664,oriwm,0.225
10,1,1,3,2.851548975,oriwm,0.225
10,0,1,2,1.706574749,oriwm,0.225
10,1,1,2,0.841175822,oriwm,0.2275
10,1,1,2,1.11299916,oriwm,0.2275
10,1,1,3,0.635765904,oriwm,0.2275
10,1,1,2,1.759408051,oriwm,0.225
10,1,0,2,0.795360701,oriwm,0.225
10,0,1,4,1.766017327,oriwm,0.2275
10,0,0,4,0.882729702,oriwm,0.23
10,1,1,4,1.298257306,oriwm,0.23
10,1,1,4,1.02488285,oriwm,0.23
10,1,1,4,1.012974967,oriwm,0.2275
10,0,0,4,2.721602734,oriwm,0.2275
10,0,0,4,2.434251187,oriwm,0.2275
10,1,1,4,0.951590442,oriwm,0.225
10,0,0,4,1.905109126,oriwm,0.225
10,1,1,4,0.773759839,oriwm,0.225
10,1,1,4,0.961505614,oriwm,0.2225
10,1,1,4,1.137880207,oriwm,0.2225
10,1,1,4,0.461614452,oriwm,0.2225
10,1,1,4,0.384065128,oriwm,0.22
10,0,1,4,1.008888005,oriwm,0.22
10,0,0,3,1.873870097,oriwm,0.2225
10,1,1,4,1.175498921,oriwm,0.2225
10,0,1,4,1.951423132,oriwm,0.2225
10,0,0,4,1.222134533,oriwm,0.225
10,0,0,4,1.885042868,oriwm,0.225
10,1,1,4,1.52017717,oriwm,0.225
10,1,1,4,1.276257707,oriwm,0.2225
10,1,1,4,6.400550217,oriwm,0.2225
10,1,1,4,1.050749802,oriwm,0.2225
10,0,1,4,1.234521261,oriwm,0.22
10,0,1,4,0.9705599,oriwm,0.2225
10,1,1,3,0.867732931,oriwm,0.225
10,1,1,3,0.737640427,oriwm,0.225
10,0,1,3,0.656930019,oriwm,0.225
10,1,1,3,0.771732936,oriwm,0.2275
10,0,0,4,0.886457041,oriwm,0.2275
10,0,0,4,1.623045333,oriwm,0.2275
10,0,0,4,1.047872047,oriwm,0.225
10,0,0,4,1.268995324,oriwm,0.225
10,0,0,2,3.012303222,oriwm,0.225
10,0,0,4,1.304528457,oriwm,0.2225
10,0,0,4,3.220175132,oriwm,0.2225
10,1,1,4,1.440913367,oriwm,0.2225
