Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,age,female_male,trial,block,set_size,target_position,Accuracy,Condition
11,1,1,4,1.5436,0.4691,19,1,27,3,12,6,1,WM
11,0,0,3,1.1107,1.3588,19,1,28,3,12,8,1,WM
11,1,1,4,0.9194,0.5521,19,1,29,3,12,1,1,WM
11,0,0,1,1.8976,1.1349,19,1,30,3,12,4,1,WM
11,1,0,1,0.947,0.4488,19,1,31,3,12,9,0,WM
11,0,0,2,0.7424,1.0826,19,1,32,3,11,11,1,WM
11,1,1,3,1.86,0.8733,19,1,33,3,11,5,1,WM
11,0,0,3,0.7399,0.3964,19,1,34,3,12,7,1,WM
11,0,0,3,0.5071,0.4594,19,1,35,3,12,1,1,WM
11,0,0,4,0.6664,0.5194,19,1,36,3,12,12,1,WM
11,1,0,4,1.6594,0.4182,19,1,37,3,12,12,0,WM
11,0,0,4,1.0255,0.7684,19,1,38,3,11,8,1,WM
11,1,0,3,1.0681,1.1527,19,1,39,3,11,7,0,WM
11,1,0,2,0.5931,0.7591,19,1,40,3,10,2,0,WM
11,0,0,4,0.3921,0.5238,19,1,41,3,9,7,1,WM
11,1,0,3,0.5502,0.5939,19,1,42,3,9,3,0,WM
11,1,1,3,1.2279,0.8944,19,1,43,3,8,1,1,WM
11,1,1,3,0.4653,0.409,19,1,44,3,8,1,1,WM
11,1,0,3,0.6324,0.8114,19,1,45,3,9,4,0,WM
11,0,0,3,0.6031,0.7593,19,1,46,3,8,5,1,WM
11,1,0,4,1.0366,0.4708,19,1,47,3,8,7,0,WM
11,1,0,4,0.4353,0.4399,19,1,48,3,7,5,0,WM
11,1,1,4,0.3603,0.4505,19,1,49,3,6,6,1,WM
11,0,1,3,1.1099,0.8822,19,1,50,3,6,1,0,WM
11,1,1,4,0.7085,0.3966,19,1,51,3,5,5,1,WM
11,0,1,3,1.7842,0.3988,19,1,52,3,5,1,0,WM
11,0,0,4,0.3609,0.806,19,1,53,3,4,4,1,WM
11,0,0,4,0.7929,0.3245,19,1,54,3,4,3,1,WM
11,1,0,3,0.5499,0.7398,19,1,55,3,5,3,0,WM
11,0,1,3,0.9936,0.719,19,1,56,3,4,2,0,WM
11,1,1,4,0.1994,0.4491,19,1,57,3,3,2,1,WM
11,1,1,4,0.1589,0.3862,19,1,58,3,3,2,1,WM
11,0,0,3,0.8249,0.9545,19,1,59,3,4,2,1,WM
11,1,1,4,0.4867,0.3553,19,1,60,3,5,2,1,WM
11,1,1,4,1.4731,0.6977,19,1,61,3,6,4,1,WM
11,1,0,2,0.9097,1.1541,19,1,62,3,7,5,0,WM
11,0,0,2,1.0254,0.7614,19,1,63,3,6,3,1,WM
11,0,0,3,0.3296,0.875,19,1,64,3,6,5,1,WM
11,1,0,3,0.5608,0.4401,19,1,65,3,7,2,0,WM
11,0,0,4,0.4759,0.7182,19,1,66,3,6,5,1,WM
11,1,1,4,0.3184,0.4905,19,1,67,3,6,3,1,WM
11,0,0,3,0.7847,0.9216,19,1,68,3,7,1,1,WM
11,1,0,3,0.3507,0.3481,19,1,69,3,8,6,0,WM
11,1,0,3,0.677,0.7611,19,1,70,3,7,5,0,WM
11,0,1,3,0.6567,0.6599,19,1,71,3,6,2,0,WM
11,1,1,3,0.7217,0.604,19,1,72,3,5,1,1,WM
11,0,0,3,1.3041,0.4904,19,1,73,3,5,2,1,WM
11,0,1,3,0.3606,0.3969,19,1,74,3,6,2,0,WM
11,1,0,4,0.9639,0.7607,19,1,75,3,5,5,0,WM
11,1,0,3,0.9527,1.1927,19,1,76,3,4,1,0,WM
11,1,0,3,0.446,0.4784,19,1,77,3,3,2,0,WM
11,1,1,3,0.3553,0.7271,19,1,78,3,2,1,1,WM
11,0,0,4,1.1956,0.563,19,1,79,3,2,1,1,WM
11,1,1,4,0.4355,0.4384,19,1,80,3,3,1,1,WM
11,1,0,2,0.6455,0.9143,19,1,81,3,4,4,0,WM
11,0,0,4,0.3567,0.4275,19,1,82,3,3,3,1,WM
11,1,0,4,0.4357,0.3551,19,1,83,3,3,3,0,WM
11,0,0,4,0.2449,0.3862,19,1,84,3,2,2,1,WM
11,0,0,4,0.7196,0.3233,19,1,85,3,2,1,1,WM
11,0,0,4,0.2755,0.4394,19,1,86,3,3,3,1,WM
11,1,1,4,0.3615,0.4088,19,1,87,3,4,4,1,WM
11,0,0,4,0.1173,0.3658,19,1,88,3,5,4,1,WM
11,1,1,4,0.2757,0.7513,19,1,89,3,6,6,1,WM
11,0,0,4,0.2757,0.832,19,1,90,3,7,1,1,WM
11,0,0,4,0.2753,0.3666,19,1,91,3,8,1,1,WM
11,1,0,4,0.35,0.3234,19,1,92,3,9,4,0,WM
11,1,0,4,0.4027,0.4383,19,1,93,3,8,5,0,WM
11,0,0,1,0.9072,0.6887,19,1,94,3,7,2,1,WM
11,0,0,4,0.7509,0.4076,19,1,95,3,7,3,1,WM
11,0,0,4,0.4764,0.3571,19,1,96,3,8,6,1,WM
11,0,0,4,0.159,0.4075,19,1,97,3,9,6,1,WM
11,1,1,4,0.3179,0.2843,19,1,98,3,10,1,1,WM
11,0,0,4,0.5091,0.2832,19,1,99,3,11,4,1,WM
11,1,1,3,0.1927,0.8491,19,1,100,3,12,2,1,WM
11,0,0,3,0.1065,0.7597,19,1,101,3,12,10,1,WM
11,0,0,4,0.2444,0.5934,19,1,102,3,12,2,1,WM
11,1,0,4,0.2756,0.491,19,1,103,3,12,8,0,WM
11,0,0,3,0.4871,0.5629,19,1,104,3,11,5,1,WM
11,1,0,3,0.1172,0.4076,19,1,105,3,11,5,0,WM
11,0,0,3,0.1144,0.3768,19,1,106,3,10,6,1,WM
11,0,0,3,0.2339,0.8331,19,1,107,3,10,5,1,WM
11,1,0,3,0.2862,0.4702,19,1,108,3,11,1,0,WM
11,1,0,3,0.3179,0.3246,19,1,109,3,10,5,0,WM
11,0,1,2,0.8993,1.0808,19,1,110,3,9,3,0,WM
11,1,1,3,0.9465,0.879,19,1,111,3,8,3,1,WM
11,1,1,3,0.5154,0.366,19,1,112,3,8,6,1,WM
11,0,0,4,0.6667,0.6894,19,1,113,3,9,8,1,WM
11,1,1,4,0.7085,0.8424,19,1,114,3,10,2,1,WM
11,1,0,4,0.1909,0.4797,19,1,115,3,11,8,0,WM
11,0,0,4,0.7084,0.314,19,1,116,3,10,10,1,WM
11,0,0,4,1.0798,0.5521,19,1,117,3,10,10,1,WM
11,1,0,4,0.915,0.4906,19,1,118,3,11,2,0,WM
11,1,0,4,0.9064,0.4128,19,1,119,3,10,6,0,WM
11,0,0,4,0.6776,0.4299,19,1,120,3,9,2,1,WM
12,1,1,3,0.8978,1.1907,20,1,1,3,6,3,1,WM
12,0,0,4,0.8347,2.0095,20,1,2,3,6,1,1,WM
12,1,0,2,1.1746,1.0263,20,1,3,3,7,5,0,WM
12,0,0,4,0.9939,0.8604,20,1,4,3,6,4,1,WM
12,1,1,3,0.9611,0.9008,20,1,5,3,6,3,1,WM
12,0,0,2,1.2353,1.0289,20,1,6,3,7,2,1,WM
12,1,1,3,0.8028,1.2337,20,1,7,3,8,5,1,WM
12,1,1,3,1.2779,1.4606,20,1,8,3,9,3,1,WM
12,0,0,2,0.9086,1.2241,20,1,9,3,10,2,1,WM
12,0,1,2,1.1838,1.1106,20,1,10,3,11,2,0,WM
12,0,0,2,1.4999,1.4621,20,1,11,3,10,6,1,WM
12,0,0,1,1.3737,0.3539,20,1,12,3,10,6,1,WM
12,1,0,1,1.1091,1.4212,20,1,13,3,11,10,0,WM
12,1,1,3,0.804,0.9574,20,1,14,3,10,9,1,WM
12,1,0,2,2.6732,2.2255,20,1,15,3,10,8,0,WM
12,1,0,3,1.1094,0.9554,20,1,16,3,9,2,0,WM
12,1,1,4,0.7183,1.069,20,1,17,3,8,7,1,WM
12,1,1,4,0.7924,0.6331,20,1,18,3,8,7,1,WM
12,0,0,3,0.8782,0.9467,20,1,19,3,9,8,1,WM
12,0,0,3,0.7183,1.5757,20,1,20,3,10,4,1,WM
12,1,0,3,0.919,1.2554,20,1,21,3,11,1,0,WM
12,0,1,3,0.7614,1.5453,20,1,22,3,10,9,0,WM
12,0,1,3,1.986,1.5749,20,1,23,3,9,2,0,WM
12,1,0,2,1.0455,0.8618,20,1,24,3,8,8,0,WM
12,1,1,4,0.7183,0.8713,20,1,25,3,7,6,1,WM
12,0,0,3,0.8469,1.7041,20,1,26,3,7,1,1,WM
12,1,1,1,1.6682,1.1919,20,1,27,3,8,5,1,WM
12,1,1,3,2.2945,1.3791,20,1,28,3,9,3,1,WM
12,0,0,3,1.4265,2.3298,20,1,29,3,10,2,1,WM
12,1,0,2,2.0589,1.4914,20,1,30,3,11,5,0,WM
12,0,1,2,1.1601,1.2335,20,1,31,3,10,5,0,WM
12,0,1,4,0.6458,1.0676,20,1,32,3,9,9,0,WM
12,0,0,2,1.2787,1.5019,20,1,33,3,8,6,1,WM
12,1,0,2,2.1038,1.3475,20,1,34,3,8,2,0,WM
12,0,0,3,1.2726,1.2764,20,1,35,3,7,3,1,WM
12,0,0,4,0.5633,0.8831,20,1,36,3,7,3,1,WM
12,0,0,2,1.9853,1.5786,20,1,37,3,8,6,1,WM
12,0,0,1,1.9159,1.6574,20,1,38,3,9,3,1,WM
12,1,1,3,0.687,2.4446,20,1,39,3,10,2,1,WM
12,0,0,4,1.5966,0.8288,20,1,40,3,11,4,1,WM
12,0,0,2,1.8168,1.3048,20,1,41,3,12,12,1,WM
12,0,1,1,0.9188,1.854,20,1,42,3,12,2,0,WM
12,0,0,3,1.4361,1.9211,20,1,43,3,11,10,1,WM
12,0,0,3,1.5152,1.2334,20,1,44,3,11,10,1,WM
12,0,0,4,1.4382,0.8697,20,1,45,3,12,3,1,WM
12,1,0,3,1.5991,1.233,20,1,46,3,12,11,0,WM
12,0,0,4,0.6035,0.8011,20,1,47,3,11,8,1,WM
12,0,0,4,0.9196,1.0383,20,1,48,3,11,11,1,WM
12,1,0,2,1.1099,1.1911,20,1,49,3,12,11,0,WM
12,0,0,4,0.7926,0.8297,20,1,50,3,11,6,1,WM
12,0,1,2,1.6395,1.1092,20,1,51,3,11,1,0,WM
12,0,0,4,0.6432,1.1623,20,1,52,3,10,1,1,WM
12,1,1,2,2.7795,1.627,20,1,53,3,10,4,1,WM
12,1,0,3,0.6825,2.0304,20,1,54,3,11,7,0,WM
12,1,0,4,0.9206,1.347,20,1,55,3,10,3,0,WM
12,0,0,2,0.6878,0.985,20,1,56,3,9,3,1,WM
12,1,0,3,0.9173,0.6347,20,1,57,3,9,4,0,WM
12,0,0,2,1.6376,1.4611,20,1,58,3,8,7,1,WM
12,0,0,4,1.4689,1.1398,20,1,59,3,8,1,1,WM
12,0,0,4,2.1453,0.7769,20,1,60,3,9,5,1,WM
12,1,1,4,1.7112,1.4293,20,1,61,3,10,3,1,WM
12,0,1,2,1.428,1.1918,20,1,62,3,11,11,0,WM
12,1,1,2,1.1917,0.6455,20,1,63,3,10,4,1,WM
12,0,0,1,2.1755,1.4192,20,1,64,3,10,6,1,WM
12,1,0,4,0.9157,0.7576,20,1,65,3,11,9,0,WM
12,1,1,2,1.5442,1.8563,20,1,66,3,10,4,1,WM
12,1,0,4,2.4814,0.873,20,1,67,3,10,2,0,WM
12,1,1,4,2.5147,2.61,20,1,68,3,9,2,1,WM
12,1,0,2,1.6729,1.1919,20,1,69,3,9,8,0,WM
12,1,1,3,0.8351,0.6654,20,1,70,3,8,4,1,WM
12,0,0,3,1.3944,1.5026,20,1,71,3,8,7,1,WM
12,1,1,1,1.1621,1.3508,20,1,72,3,9,5,1,WM
12,1,1,2,1.2457,0.6435,20,1,73,3,10,2,1,WM
12,0,0,2,1.6263,0.7469,20,1,74,3,11,5,1,WM
12,1,0,2,0.9199,1.6176,20,1,75,3,12,10,0,WM
12,0,1,1,1.8702,1.369,20,1,76,3,11,3,0,WM
12,1,0,4,0.6875,1.0589,20,1,77,3,10,5,0,WM
12,1,1,4,1.1203,1.8956,20,1,78,3,9,9,1,WM
12,0,NaN,1,2.9995,0.6358,20,1,79,3,9,1,0,WM
12,1,0,4,0.9931,0.9142,20,1,80,3,8,7,0,WM
12,1,0,4,1.5529,1.0673,20,1,81,3,7,7,0,WM
12,0,0,4,1.2353,0.6238,20,1,82,3,6,3,1,WM
12,1,1,4,0.845,0.4074,20,1,83,3,6,5,1,WM
12,1,1,2,1.3614,0.9864,20,1,84,3,7,7,1,WM
12,1,0,3,0.7248,1.1178,20,1,85,3,8,6,0,WM
12,1,0,1,1.9888,1.2248,20,1,86,3,7,1,0,WM
12,1,0,NaN,1.9385,2.9914,20,1,87,3,6,2,0,WM
12,0,0,4,0.8036,0.5183,20,1,88,3,5,5,1,WM
12,0,0,4,0.4872,0.9389,20,1,89,3,5,2,1,WM
12,0,0,4,0.4455,0.3134,20,1,90,3,6,5,1,WM
12,1,1,3,0.6131,0.8724,20,1,91,3,7,7,1,WM
12,0,1,2,2.5412,1.1938,20,1,92,3,8,4,0,WM
12,1,0,4,1.1195,1.1394,20,1,93,3,7,1,0,WM
12,1,0,2,1.3201,1.109,20,1,94,3,6,4,0,WM
12,0,0,4,1.3508,0.9529,20,1,95,3,5,2,1,WM
12,1,1,2,2.3076,1.9391,20,1,96,3,5,1,1,WM
12,1,NaN,2,2.9925,1.7533,20,1,97,3,6,3,0,WM
12,0,1,2,2.1122,1.1291,20,1,98,3,5,2,0,WM
12,0,0,2,0.9617,2.1336,20,1,99,3,4,2,1,WM
12,1,0,2,1.6372,1.5345,20,1,100,3,4,3,0,WM
12,0,0,4,1.3895,1.8129,20,1,101,3,3,3,1,WM
12,0,0,4,0.7331,0.4798,20,1,102,3,3,2,1,WM
12,0,0,4,0.7207,0.5502,20,1,103,3,4,4,1,WM
12,0,1,3,0.8826,0.4903,20,1,104,3,5,1,0,WM
12,1,0,3,0.9512,1.2659,20,1,105,3,4,1,0,WM
12,0,0,4,0.8041,0.8084,20,1,106,3,3,3,1,WM
12,1,1,4,0.7614,0.5934,20,1,107,3,3,2,1,WM
12,0,0,4,1.1208,0.7379,20,1,108,3,4,2,1,WM
12,0,0,4,0.8885,0.9085,20,1,109,3,5,2,1,WM
12,1,0,1,1.8925,1.6575,20,1,110,3,6,1,0,WM
12,0,0,4,0.7624,0.3856,20,1,111,3,5,4,1,WM
12,1,1,2,1.1106,1.1933,20,1,112,3,5,1,1,WM
12,0,1,1,1.9531,1.1506,20,1,113,3,6,5,0,WM
12,1,1,4,0.6029,0.7895,20,1,114,3,5,2,1,WM
12,1,1,4,0.6449,0.3445,20,1,115,3,5,4,1,WM
12,1,0,3,1.0049,1.4609,20,1,116,3,6,6,0,WM
12,1,1,4,0.4021,0.4704,20,1,117,3,5,4,1,WM
12,1,1,4,1.6373,2.2109,20,1,118,3,5,4,1,WM
12,0,0,2,0.9685,1.2659,20,1,119,3,6,5,1,WM
12,0,1,4,0.7303,0.7883,20,1,120,3,7,6,0,WM
13,0,0,3,0.5721,0.9954,19,1,1,3,6,2,1,WM
13,0,1,3,0.5391,0.9134,19,1,2,3,6,3,0,WM
13,0,0,4,0.3546,1.3153,19,1,3,3,5,2,1,WM
13,0,0,4,0.2332,1.3791,19,1,4,3,5,3,1,WM
13,0,0,2,0.3808,0.6322,19,1,5,3,6,3,1,WM
13,0,0,3,0.1908,0.7573,19,1,6,3,7,2,1,WM
13,1,0,2,0.8244,1.2226,19,1,7,3,8,7,0,WM
13,1,1,2,0.8145,1.1602,19,1,8,3,7,7,1,WM
13,1,1,4,0.3805,2.3817,19,1,9,3,7,3,1,WM
13,1,1,2,2.1392,2.0286,19,1,10,3,8,7,1,WM
13,1,0,2,1.2466,1.3054,19,1,11,3,9,5,0,WM
13,0,0,3,0.7506,1.295,19,1,12,3,8,5,1,WM
13,0,1,4,1.1847,0.7151,19,1,13,3,8,5,0,WM
13,1,1,4,0.7292,0.5921,19,1,14,3,7,3,1,WM
13,0,0,4,0.4345,0.4374,19,1,15,3,7,4,1,WM
13,1,0,3,0.4236,0.7161,19,1,16,3,8,8,0,WM
13,1,1,4,1.099,0.9444,19,1,17,3,7,4,1,WM
13,1,1,3,1.1072,0.7925,19,1,18,3,7,3,1,WM
13,1,1,2,0.9412,0.5589,19,1,19,3,8,5,1,WM
13,0,0,2,1.7329,1.5764,19,1,20,3,9,5,1,WM
13,1,1,1,1.7756,0.8412,19,1,21,3,10,9,1,WM
13,1,0,2,1.0869,0.8122,19,1,22,3,11,4,0,WM
13,0,0,2,0.5411,0.3033,19,1,23,3,10,8,1,WM
13,0,0,3,0.4479,0.614,19,1,24,3,10,1,1,WM
13,0,0,3,0.2534,0.4502,19,1,25,3,11,5,1,WM
13,1,0,4,0.1368,0.5327,19,1,26,3,12,2,0,WM
13,1,0,4,0.0424,0.5413,19,1,27,3,11,4,0,WM
13,0,0,2,0.8437,0.8226,19,1,28,3,10,3,1,WM
13,0,1,3,0.2027,1.606,19,1,29,3,10,9,0,WM
13,0,1,3,1.048,0.7876,19,1,30,3,9,5,0,WM
13,1,1,3,0.3706,0.4797,19,1,31,3,8,5,1,WM
13,1,0,4,0.5608,1.1075,19,1,32,3,8,7,0,WM
13,0,0,1,1.3606,0.6321,19,1,33,3,7,7,1,WM
13,1,1,3,0.2538,0.7676,19,1,34,3,7,5,1,WM
13,1,1,2,0.6031,0.7887,19,1,35,3,8,4,1,WM
13,1,1,3,0.1277,0.9753,19,1,36,3,9,3,1,WM
13,0,1,3,0.7295,0.3836,19,1,37,3,10,10,0,WM
13,1,1,2,0.6005,1.1097,19,1,38,3,9,1,1,WM
13,1,1,4,0.3293,0.4974,19,1,39,3,9,7,1,WM
13,1,0,4,4.00E-04,1.0472,19,1,40,3,10,1,0,WM
13,0,0,4,0.4861,0.4369,19,1,41,3,9,8,1,WM
13,1,1,4,0.6086,0.7079,19,1,42,3,9,1,1,WM
13,1,0,4,0.4034,0.2819,19,1,43,3,10,8,0,WM
13,0,0,4,0.529,0.2599,19,1,44,3,9,3,1,WM
13,0,1,4,0.3707,0.428,19,1,45,3,9,6,0,WM
13,0,0,3,0.138,0.7053,19,1,46,3,8,7,1,WM
13,0,0,4,0.128,0.4675,19,1,47,3,8,7,1,WM
13,1,0,4,0.1235,0.3421,19,1,48,3,9,4,0,WM
13,1,0,4,5.00E-04,0.3628,19,1,49,3,8,7,0,WM
13,0,0,4,5.00E-04,0.1978,19,1,50,3,7,2,1,WM
13,0,NaN,4,2.9919,1.1921,19,1,51,3,7,1,0,WM
13,1,0,4,0.1601,0.38,19,1,52,3,6,1,0,WM
13,0,0,4,0.7586,0.406,19,1,53,3,5,2,1,WM
13,0,0,4,4.00E-04,0.4461,19,1,54,3,5,4,1,WM
13,1,1,4,0.2868,0.5095,19,1,55,3,6,3,1,WM
13,0,0,4,0.287,0.4029,19,1,56,3,7,1,1,WM
13,0,1,4,0.3282,0.8622,19,1,57,3,8,3,0,WM
13,1,0,2,0.7611,0.4367,19,1,58,3,7,6,0,WM
13,1,1,3,1.4479,1.0983,19,1,59,3,6,5,1,WM
13,1,1,4,0.1702,0.6325,19,1,60,3,6,6,1,WM
13,0,0,3,0.4071,0.9844,19,1,61,3,7,2,1,WM
13,0,0,4,0.0954,0.5919,19,1,62,3,8,7,1,WM
13,1,0,1,0.4786,0.4355,19,1,63,3,9,1,0,WM
13,0,0,1,2.8627,0.5087,19,1,64,3,8,3,1,WM
13,0,0,3,0.2857,0.8292,19,1,65,3,8,4,1,WM
13,1,1,3,0.2437,0.8186,19,1,66,3,9,7,1,WM
13,0,0,3,0.0114,0.7883,19,1,67,3,10,8,1,WM
13,0,0,4,0.0848,0.6219,19,1,68,3,11,1,1,WM
13,0,1,2,0.8081,0.9128,19,1,69,3,12,1,0,WM
13,1,0,2,0.3067,1.0299,19,1,70,3,11,3,0,WM
13,1,1,2,0.3915,0.7411,19,1,71,3,10,8,1,WM
13,1,0,2,1.0653,1.0982,19,1,72,3,10,8,0,WM
13,0,0,3,0.0429,0.5502,19,1,73,3,9,6,1,WM
13,0,1,4,0.4669,0.9021,19,1,74,3,9,5,0,WM
13,1,0,3,0.188,0.9237,19,1,75,3,8,3,0,WM
13,0,1,3,0.2654,0.9129,19,1,76,3,7,4,0,WM
13,1,1,1,0.4654,2.3358,19,1,77,3,6,1,1,WM
13,1,1,2,1.2605,0.9843,19,1,78,3,6,1,1,WM
13,0,1,2,1.3776,0.5493,19,1,79,3,7,3,0,WM
13,0,1,4,0.2019,0.5097,19,1,80,3,6,4,0,WM
13,1,1,4,0.3926,0.478,19,1,81,3,5,5,1,WM
13,0,0,4,0.5073,0.3589,19,1,82,3,5,4,1,WM
13,1,1,4,0.1907,0.5078,19,1,83,3,6,4,1,WM
13,0,0,4,1.384,0.6322,19,1,84,3,7,7,1,WM
13,0,1,3,0.8241,0.6336,19,1,85,3,8,5,0,WM
13,0,1,2,0.9453,0.83,19,1,86,3,7,1,0,WM
13,1,1,4,0.2755,0.5089,19,1,87,3,6,3,1,WM
13,1,1,4,0.7078,0.3244,19,1,88,3,6,4,1,WM
13,0,1,3,1.0598,0.9492,19,1,89,3,7,2,0,WM
13,0,1,4,1.099,0.8701,19,1,90,3,6,6,0,WM
13,1,1,4,0.4333,0.5092,19,1,91,3,5,5,1,WM
13,1,1,4,0.4439,0.3738,19,1,92,3,5,4,1,WM
13,0,1,4,0.9075,0.3426,19,1,93,3,6,2,0,WM
13,1,1,3,0.6349,0.4672,19,1,94,3,5,1,1,WM
13,1,1,4,0.158,0.4997,19,1,95,3,5,3,1,WM
13,0,0,2,0.7884,0.7813,19,1,96,3,6,4,1,WM
13,1,0,3,0.9862,0.8288,19,1,97,3,7,6,0,WM
13,0,0,3,0.4018,0.9133,19,1,98,3,6,4,1,WM
13,0,0,2,0.5508,0.5079,19,1,99,3,6,6,1,WM
13,1,0,3,0.476,0.7471,19,1,100,3,7,7,0,WM
13,0,0,4,0.5602,0.3534,19,1,101,3,6,4,1,WM
13,0,0,4,0.4261,0.6649,19,1,102,3,6,6,1,WM
13,0,0,4,4.00E-04,0.3526,19,1,103,3,7,3,1,WM
13,1,0,4,0.0218,0.3125,19,1,104,3,8,7,0,WM
13,1,1,3,0.5398,0.9953,19,1,105,3,7,5,1,WM
13,1,0,3,0.9508,0.4249,19,1,106,3,7,6,0,WM
13,0,0,3,0.5925,0.3421,19,1,107,3,6,5,1,WM
13,1,1,2,1.5002,1.6583,19,1,108,3,6,3,1,WM
13,1,1,3,1.3861,0.8208,19,1,109,3,7,6,1,WM
13,1,1,2,0.5184,1.8129,19,1,110,3,8,1,1,WM
13,1,0,3,0.8255,0.4767,19,1,111,3,9,5,0,WM
13,0,0,4,0.5923,0.5492,19,1,112,3,8,3,1,WM
13,0,0,4,0.7412,0.425,19,1,113,3,8,6,1,WM
13,0,0,3,0.2333,0.5093,19,1,114,3,9,2,1,WM
13,1,0,3,0.8247,1.0648,19,1,115,3,10,5,0,WM
13,1,1,3,0.9087,0.6749,19,1,116,3,9,9,1,WM
13,1,0,3,0.3918,0.4272,19,1,117,3,9,9,0,WM
13,0,0,3,0.497,0.4057,19,1,118,3,8,8,1,WM
13,0,1,4,0.3915,1.2645,19,1,119,3,8,1,0,WM
13,1,1,4,0.4984,0.3126,19,1,120,3,7,7,1,WM
14,1,0,4,0.6523,1.1007,18,1,1,3,6,2,0,WM
14,0,0,3,0.5801,0.8614,18,1,2,3,6,2,1,WM
14,0,0,3,0.5187,1.3331,18,1,3,3,6,3,1,WM
14,0,0,3,0.3851,0.6988,18,1,4,3,7,7,1,WM
14,1,0,3,0.4891,1.0552,18,1,5,3,8,3,0,WM
14,1,0,4,0.4559,1.535,18,1,6,3,7,6,0,WM
14,0,0,4,0.342,1.303,18,1,7,3,6,3,1,WM
14,1,0,4,0.5107,2.2003,18,1,8,3,6,3,0,WM
14,0,0,3,2.0497,1.4134,18,1,9,3,5,5,1,WM
14,1,0,4,0.4974,0.6665,18,1,10,3,5,4,0,WM
14,0,0,4,0.4775,0.8232,18,1,11,3,4,2,1,WM
14,0,0,3,0.3937,0.739,18,1,12,3,4,4,1,WM
14,0,0,3,0.4874,0.7804,18,1,13,3,5,5,1,WM
14,1,0,4,0.4351,1.4973,18,1,14,3,6,4,0,WM
14,1,0,4,0.3628,0.5901,18,1,15,3,5,4,0,WM
14,0,0,4,0.3521,0.8126,18,1,16,3,4,3,1,WM
14,0,0,4,1.3147,0.5529,18,1,17,3,4,2,1,WM
14,1,0,4,0.3116,0.6769,18,1,18,3,5,1,0,WM
14,0,0,4,0.3521,0.9057,18,1,19,3,4,2,1,WM
14,1,0,4,0.2798,0.7087,18,1,20,3,4,2,0,WM
14,0,0,4,0.2384,0.6251,18,1,21,3,3,2,1,WM
14,0,0,4,1.944,0.5823,18,1,22,3,3,1,1,WM
14,0,0,4,0.3628,0.709,18,1,23,3,4,1,1,WM
14,0,0,4,0.592,0.6662,18,1,24,3,5,4,1,WM
14,0,0,4,0.2798,0.7107,18,1,25,3,6,5,1,WM
14,0,0,4,0.197,0.9053,18,1,26,3,7,5,1,WM
14,0,0,4,0.5944,0.7418,18,1,27,3,8,3,1,WM
14,1,0,4,0.4349,0.7092,18,1,28,3,9,3,0,WM
14,0,0,4,0.5177,0.5631,18,1,29,3,8,7,1,WM
14,1,0,4,0.4766,0.6665,18,1,30,3,8,2,0,WM
14,1,0,4,0.4351,0.5115,18,1,31,3,7,2,0,WM
14,0,0,4,0.4764,0.6267,18,1,32,3,6,1,1,WM
14,0,0,4,0.2486,0.5838,18,1,33,3,6,5,1,WM
14,1,0,4,0.4772,0.5495,18,1,34,3,7,7,0,WM
14,0,0,4,0.4042,0.6214,18,1,35,3,6,1,1,WM
14,1,0,4,0.6436,0.5836,18,1,36,3,6,6,0,WM
14,0,0,4,0.235,0.5835,18,1,37,3,5,1,1,WM
14,0,0,4,0.2799,0.6769,18,1,38,3,5,4,1,WM
14,0,0,4,0.435,0.7476,18,1,39,3,6,3,1,WM
14,0,0,4,0.3522,0.6663,18,1,40,3,7,2,1,WM
14,1,0,4,0.4042,0.6241,18,1,41,3,8,8,0,WM
14,1,0,4,0.197,0.5931,18,1,42,3,7,4,0,WM
14,1,0,4,0.2383,0.6691,18,1,43,3,6,5,0,WM
14,0,0,4,0.2074,0.5833,18,1,44,3,5,5,1,WM
14,1,0,4,0.197,0.5113,18,1,45,3,5,3,0,WM
14,1,0,4,0.2073,1.7316,18,1,46,3,4,1,0,WM
14,1,0,4,0.9227,0.8954,18,1,47,3,3,2,0,WM
14,0,0,4,2.4092,0.3138,18,1,48,3,2,2,1,WM
14,1,1,4,0.8356,1.3832,18,1,49,3,2,1,1,WM
14,0,0,4,0.8355,0.5444,18,1,50,3,3,2,1,WM
14,1,NaN,4,2.9935,1.2352,18,1,51,3,4,4,0,WM
14,1,0,1,1.3046,1.8944,18,1,52,3,3,2,0,WM
14,1,1,4,1.0665,1.2272,18,1,53,3,2,2,1,WM
14,1,1,3,0.6748,0.942,18,1,54,3,2,2,1,WM
14,1,1,2,0.6425,1.0201,18,1,55,3,3,3,1,WM
14,1,1,3,1.1949,0.7084,18,1,56,3,4,4,1,WM
14,0,0,2,0.632,1.8873,18,1,57,3,5,3,1,WM
14,1,0,4,1.1184,0.5823,18,1,58,3,6,5,0,WM
14,0,0,4,1.346,0.6363,18,1,59,3,5,2,1,WM
14,1,1,4,0.6741,0.8832,18,1,60,3,5,3,1,WM
14,0,0,4,0.7248,0.5424,18,1,61,3,6,6,1,WM
14,1,0,3,0.7564,0.5908,18,1,62,3,7,3,0,WM
14,0,0,3,0.9115,0.3865,18,1,63,3,6,2,1,WM
14,1,0,2,0.6423,0.5927,18,1,64,3,6,5,0,WM
14,0,0,4,0.311,0.5425,18,1,65,3,5,3,1,WM
