Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Task,Condition,Block,Accuracy
12,2,2,4,1.073187762,0.350429187,0.05,perception,2,3,1
12,1,1,4,1.166758022,0.400452745,0.05,perception,2,3,1
12,2,2,4,0.732140618,0.383778867,0.05,perception,2,3,1
12,1,1,2,3.837756918,0.300379329,0.501432913,perception,2,3,1
12,1,1,1,3.119978665,0.267023235,0.501432913,perception,2,3,1
12,1,1,3,1.542859214,0.28347228,0.501432913,perception,2,3,1
12,2,2,4,1.164650173,0.316791169,0.12,perception,2,4,1
12,1,1,3,1.79013981,0.283711225,0.721719566,perception,2,4,1
12,1,1,3,3.093731909,0.317066999,0.75,perception,2,4,1
12,1,1,3,2.31936889,0.283462978,0.75,perception,2,4,1
12,1,1,3,1.989542544,0.267037668,0.75,perception,2,4,1
12,2,1,2,2.597806003,0.350411547,0.75,perception,2,4,0
12,2,2,3,1.7540591,0.31705449,0.278992124,perception,2,4,1
12,2,2,3,2.974313241,0.317065716,0.278992124,perception,2,4,1
12,2,2,2,3.723867023,0.333463764,0.278992124,perception,2,4,1
12,2,2,3,1.660731313,0.3168659,0.278992124,perception,2,4,1
12,2,2,1,3.996672409,0.283702565,0.738217863,perception,2,4,1
12,2,2,1,3.362444117,0.283699999,0.738217863,perception,2,4,1
12,2,2,2,2.75994613,0.300386706,0.738217863,perception,2,4,1
12,1,1,2,4.441847658,0.400467498,0.738217863,perception,2,4,1
12,2,1,2,2.561545041,0.317058018,0.75,perception,2,4,0
12,1,1,3,1.840776286,0.333784817,0.342433002,perception,2,4,1
12,1,1,3,1.969618692,0.300379329,0.342433002,perception,2,4,1
12,1,1,2,3.486981341,0.317064753,0.342433002,perception,2,4,1
12,2,2,3,2.227881461,0.28370481,0.342433002,perception,2,4,1
12,2,2,2,2.992209748,0.317064112,0.738217863,perception,2,4,1
12,2,2,1,3.254166064,0.36709665,0.738217863,perception,2,4,1
12,2,2,2,3.153651322,0.417133999,0.738217863,perception,2,4,1
12,1,2,3,2.306490872,0.333744404,0.738217863,perception,2,4,0
12,2,2,2,2.715552375,0.350407057,0.342433002,perception,2,4,1
12,2,2,1,4.515226576,0.500514293,0.342433002,perception,2,4,1
12,2,2,2,2.977385851,0.317074375,0.342433002,perception,2,4,1
12,1,1,3,2.373763379,0.383768604,0.342433002,perception,2,4,1
12,2,2,1,4.087165248,0.383783678,0.725880451,perception,2,4,1
12,2,2,2,3.548188812,0.300535526,0.725880451,perception,2,4,1
12,2,2,2,1.872158277,0.283697113,0.725880451,perception,2,4,1
12,1,2,2,2.463636244,0.317034925,0.725880451,perception,2,4,0
12,1,2,3,2.455886084,0.317055132,0.342433002,perception,2,4,0
12,2,2,4,0.900192792,0.33375563,0.05,perception,2,4,1
12,2,2,4,0.731322752,0.417127585,0.05,perception,2,4,1
12,2,2,4,0.638416407,0.333739593,0.05,perception,2,4,1
12,1,1,4,1.378916254,0.433809802,0.05,perception,2,4,1
12,1,2,3,1.708491788,0.35041283,0.585309959,perception,2,4,0
12,1,1,4,1.020613746,0.383794583,0.05,perception,2,4,1
12,1,1,4,0.76947603,0.36708318,0.05,perception,2,4,1
12,1,1,4,0.884831669,0.350423735,0.05,perception,2,4,1
12,1,1,4,0.772767058,0.333860189,0.05,perception,2,4,1
12,1,2,3,1.992404112,0.483852603,0.56576622,perception,2,4,0
12,1,1,4,1.158031554,0.333740556,0.05,perception,2,4,1
12,2,2,4,1.266621999,0.350254709,0.05,perception,2,4,1
12,2,2,4,1.197975157,0.3169185,0.05,perception,2,4,1
12,2,2,4,0.806874948,0.350291593,0.05,perception,2,4,1
12,1,1,2,3.883167713,0.317068923,0.545301412,perception,2,4,1
12,2,1,2,2.903483178,0.317052886,0.545301412,perception,2,4,0
12,1,1,4,0.848104364,0.350408981,0.05,perception,2,4,1
12,1,1,4,0.857997653,0.367090236,0.05,perception,2,4,1
12,1,1,4,0.811251652,0.366849045,0.05,perception,2,4,1
12,2,2,4,0.761772376,0.400308095,0.05,perception,2,4,1
12,2,1,3,1.988630062,0.31707213,0.523872128,perception,2,4,0
12,2,2,4,0.834446005,0.350428225,0.05,perception,2,4,1
12,1,1,4,1.133103005,0.367095047,0.05,perception,2,4,1
12,2,2,4,1.139446436,0.383583541,0.05,perception,2,4,1
12,2,2,4,0.921998056,0.316862372,0.05,perception,2,4,1
12,1,1,2,2.657540995,0.283696471,0.501432913,perception,2,4,1
12,1,2,3,2.219911921,0.300375481,0.501432913,perception,2,4,0
12,2,2,4,1.358119691,0.283716036,0.05,perception,2,4,1
12,1,NaN,NaN,NaN,NaN,0.12,perception,1,1,0
12,1,1,4,0.809327322,0.450490418,0.05,perception,1,1,1
12,2,1,1,2.524608136,0.366864549,0.670599992,perception,1,1,0
12,1,1,4,1.131458816,0.317079937,0.092757043,perception,1,1,1
12,2,2,3,1.482108991,0.333531654,0.092757043,perception,1,1,1
12,1,1,4,1.790829645,0.283747363,0.092757043,perception,1,1,1
12,2,2,4,1.212297509,0.317070636,0.092757043,perception,1,1,1
12,1,1,4,1.478640576,0.300390878,0.092757043,perception,1,1,1
12,1,2,2,2.789572369,0.333749111,0.655075848,perception,1,1,0
12,2,2,4,1.157604068,0.317069995,0.133589703,perception,1,1,1
12,2,2,3,1.438365079,0.317062297,0.133589703,perception,1,1,1
12,2,2,4,1.16413998,0.350292237,0.133589703,perception,1,1,1
12,1,1,2,2.512877941,0.350415719,0.133589703,perception,1,1,1
12,2,2,4,1.033345724,0.300410122,0.133589703,perception,1,1,1
12,2,1,2,2.716388307,0.350418285,0.655075848,perception,1,1,0
12,2,2,4,1.240040656,0.450352182,0.17258459,perception,1,1,1
12,2,2,4,1.127472095,0.283723308,0.17258459,perception,1,1,1
12,1,1,3,1.939946777,0.366950185,0.17258459,perception,1,1,1
12,2,2,3,1.05361321,0.350440095,0.17258459,perception,1,1,1
12,2,2,4,0.933566742,0.317061335,0.17258459,perception,1,1,1
12,2,1,1,2.423145943,0.350409625,0.655075848,perception,1,1,0
12,2,2,3,1.432877966,0.283524132,0.209824417,perception,1,1,1
12,2,2,3,2.493212472,0.317060052,0.209824417,perception,1,1,1
12,2,2,3,1.509550328,0.266817754,0.209824417,perception,1,1,1
12,1,1,3,2.281021447,0.350430794,0.209824417,perception,1,1,1
12,1,1,4,1.947489152,0.283730044,0.209824417,perception,1,1,1
12,2,1,2,3.073112859,0.334456971,0.655075848,perception,1,1,0
12,1,1,3,1.372995053,0.317085711,0.245388177,perception,1,1,1
12,1,1,3,2.213771922,0.316873385,0.245388177,perception,1,1,1
12,2,2,3,1.205277609,0.383776518,0.245388177,perception,1,1,1
12,1,1,2,2.94054655,0.317109445,0.245388177,perception,1,1,1
12,2,2,3,1.781353246,0.317083786,0.245388177,perception,1,1,1
12,1,2,1,3.037563694,0.283708875,0.655075848,perception,1,1,0
12,2,2,2,2.429582427,0.317062939,0.279351304,perception,1,1,1
12,2,2,2,2.981934993,0.317068391,0.279351304,perception,1,1,1
12,2,2,3,1.404203729,0.366946336,0.279351304,perception,1,1,1
12,1,2,2,2.990260599,0.366881548,0.279351304,perception,1,1,0
12,1,1,4,1.658945857,0.333740131,0.05,perception,1,1,1
12,2,2,4,1.09206726,0.333772845,0.05,perception,1,1,1
12,2,2,4,0.927290303,0.317062297,0.05,perception,1,1,1
12,1,1,4,0.819032404,0.300139102,0.05,perception,1,1,1
12,1,1,4,1.031384758,0.350427586,0.05,perception,1,1,1
12,1,2,2,2.587328901,0.533753217,0.545301412,perception,1,1,0
12,1,1,4,1.155876275,0.300379011,0.092757043,perception,1,1,1
12,1,1,4,1.233984562,0.300554452,0.092757043,perception,1,1,1
12,1,1,4,1.580555004,0.300411084,0.092757043,perception,1,1,1
12,2,2,4,1.090322148,0.333834106,0.092757043,perception,1,1,1
12,1,1,4,1.191011052,0.317055882,0.092757043,perception,1,1,1
12,2,2,3,1.026790889,0.533874133,0.545301412,perception,1,1,1
12,1,1,1,2.852954808,0.300373879,0.545301412,perception,1,1,1
12,1,1,1,3.954035648,0.400456276,0.545301412,perception,1,1,1
12,2,2,2,2.549243052,0.317097578,0.545301412,perception,1,1,1
12,2,2,2,3.502250428,0.316845481,0.545301412,perception,1,1,1
12,2,2,3,3.151671135,0.300408839,0.75,perception,1,1,1
12,2,2,3,1.515593593,0.366983862,0.75,perception,1,1,1
12,1,1,3,1.985550624,0.300380615,0.75,perception,1,1,1
12,1,2,2,2.975055575,0.400477765,0.75,perception,1,1,0
12,2,2,1,3.8953263,0.333487713,0.523634821,perception,1,1,1
12,1,1,2,3.033661968,0.300378049,0.523634821,perception,1,1,1
12,2,2,3,2.636029111,0.317056203,0.523634821,perception,1,1,1
12,1,1,4,1.176884014,0.350182866,0.12,perception,1,2,1
12,2,2,2,3.184599906,0.267024627,0.721719566,perception,1,2,1
12,2,2,3,2.024034503,0.317095333,0.75,perception,1,2,1
12,2,1,2,2.53001314,0.267723826,0.75,perception,1,2,0
12,2,2,3,1.789150925,0.300384143,0.278992124,perception,1,2,1
12,1,1,3,1.538610408,0.316869857,0.278992124,perception,1,2,1
12,1,1,2,2.024027126,0.350421813,0.278992124,perception,1,2,1
12,2,2,3,2.241136924,0.267050286,0.278992124,perception,1,2,1
12,2,2,2,2.044728244,0.533682014,0.278992124,perception,1,2,1
12,1,2,3,2.442479131,0.317058769,0.738217863,perception,1,2,0
12,2,2,2,2.730540042,0.283461589,0.311442824,perception,1,2,1
12,2,2,1,2.979065709,0.350175489,0.311442824,perception,1,2,1
12,2,2,2,2.648339193,0.267022061,0.311442824,perception,1,2,1
12,2,2,3,3.363120624,0.333482902,0.311442824,perception,1,2,1
12,1,1,3,2.367439945,0.283740948,0.311442824,perception,1,2,1
12,1,2,1,3.471507458,0.950871931,0.725880451,perception,1,2,0
12,2,1,2,3.034513195,0.417139883,0.311442824,perception,1,2,0
12,2,2,4,1.098262553,0.300209984,0.05,perception,1,2,1
12,1,1,4,1.173888361,0.350418926,0.05,perception,1,2,1
12,2,2,4,0.951848886,0.366964618,0.05,perception,1,2,1
12,1,1,4,0.970603791,0.333741414,0.05,perception,1,2,1
12,1,1,4,0.713630959,0.333540955,0.05,perception,1,2,1
12,1,2,4,1.307984891,0.30038735,0.603974086,perception,1,2,0
12,2,2,4,0.984806522,0.317057165,0.05,perception,1,2,1
12,2,2,4,0.793099157,0.31679705,0.05,perception,1,2,1
12,2,2,4,0.698902545,0.333749432,0.05,perception,1,2,1
12,1,1,4,0.991591003,0.383545269,0.05,perception,1,2,1
12,1,1,4,1.022036011,0.350282935,0.05,perception,1,2,1
12,2,1,3,2.661363869,0.333737244,0.585309959,perception,1,2,0
12,1,1,4,0.964673745,0.300387671,0.05,perception,1,2,1
12,1,1,4,0.998060844,0.333612158,0.05,perception,1,2,1
12,1,1,4,1.063427021,0.333742696,0.05,perception,1,2,1
12,1,1,4,0.875671095,0.333486751,0.05,perception,1,2,1
12,2,2,4,0.785714904,0.333565972,0.05,perception,1,2,1
12,1,1,2,3.257573245,0.300387671,0.56576622,perception,1,2,1
12,2,2,2,3.213029102,0.317073523,0.56576622,perception,1,2,1
12,1,1,2,2.291248042,0.400473595,0.56576622,perception,1,2,1
12,1,1,3,3.146916899,0.350229373,0.56576622,perception,1,2,1
12,2,1,3,1.731079837,0.283711762,0.56576622,perception,1,2,0
12,1,1,4,0.99659926,0.317096936,0.05,perception,1,2,1
12,1,1,4,0.752169042,0.3004268,0.05,perception,1,2,1
12,1,1,4,0.722788228,0.300189137,0.05,perception,1,2,1
12,1,1,4,0.921834943,0.383810516,0.05,perception,1,2,1
12,1,1,4,0.869720202,0.316846443,0.05,perception,1,2,1
12,1,1,2,3.554520405,0.317076089,0.545301412,perception,1,2,1
12,2,1,1,2.620709264,0.300385426,0.545301412,perception,1,2,0
12,1,1,4,0.883701627,0.367094515,0.05,perception,1,2,1
12,1,1,4,1.060810796,0.417168428,0.05,perception,1,2,1
12,2,2,4,0.965088133,0.350420851,0.05,perception,1,2,1
12,1,1,4,0.85851184,0.283728761,0.05,perception,1,2,1
12,1,1,4,0.716456623,0.333775732,0.05,perception,1,2,1
12,2,1,1,2.483106794,0.300123386,0.523872128,perception,1,2,0
12,1,1,4,1.217668516,0.350459018,0.05,perception,1,2,1
12,1,1,4,0.769409122,0.31689327,0.05,perception,1,2,1
12,1,1,4,1.255971501,0.333744621,0.05,perception,1,2,1
12,2,2,4,0.878614148,0.300373879,0.05,perception,1,2,1
12,1,1,4,1.258885688,0.283452288,0.05,perception,1,2,1
12,2,2,2,2.900622897,0.450488173,0.501432913,perception,1,2,1
12,2,1,1,2.499656655,0.283707271,0.501432913,perception,1,2,0
12,2,2,4,0.804892537,0.31706358,0.05,perception,1,2,1
12,1,1,4,1.381870397,0.350147906,0.12,perception,1,3,1
12,1,1,1,2.453136792,0.300379653,0.721719566,perception,1,3,1
12,1,1,3,1.742347854,0.283708234,0.75,perception,1,3,1
12,1,1,2,2.113575665,0.300423914,0.75,perception,1,3,1
12,2,2,2,1.923466195,0.350437208,0.75,perception,1,3,1
12,1,2,1,2.787682285,0.350439453,0.75,perception,1,3,0
12,2,2,3,2.333838917,0.333540314,0.278992124,perception,1,3,1
12,1,1,3,3.078524278,0.333730829,0.278992124,perception,1,3,1
12,1,1,3,1.510200776,0.300385746,0.278992124,perception,1,3,1
12,2,2,3,2.58422933,0.300380615,0.278992124,perception,1,3,1
12,1,1,3,2.782764475,0.317031827,0.278992124,perception,1,3,1
12,1,1,3,1.947337445,1.000902545,0.738217863,perception,1,3,1
12,1,2,2,2.570458306,0.36712723,0.738217863,perception,1,3,0
12,1,1,3,2.55562854,0.350443623,0.311442824,perception,1,3,1
12,2,2,3,2.620969059,0.300403387,0.311442824,perception,1,3,1
12,2,2,2,2.964597731,0.28375025,0.311442824,perception,1,3,1
12,1,1,3,1.980349285,0.383784536,0.311442824,perception,1,3,1
12,1,1,3,2.641103119,0.30039184,0.311442824,perception,1,3,1
12,1,1,2,2.706365699,0.350420209,0.725880451,perception,1,3,1
12,1,1,1,2.757945777,0.350419889,0.725880451,perception,1,3,1
12,1,1,2,3.209764354,0.383761443,0.725880451,perception,1,3,1
12,2,2,3,1.476759794,0.300400821,0.725880451,perception,1,3,1
12,1,1,2,2.95691712,0.350435284,0.725880451,perception,1,3,1
12,2,2,1,3.405985725,0.383800573,0.75,perception,1,3,1
12,1,1,2,2.613247715,0.350442661,0.75,perception,1,3,1
12,1,1,2,3.490853155,0.300383501,0.75,perception,1,3,1
12,1,2,1,2.877408831,0.333786958,0.75,perception,1,3,0
12,1,1,2,3.147528859,0.317077692,0.372028392,perception,1,3,1
12,1,1,3,1.870035804,0.317052354,0.372028392,perception,1,3,1
12,1,1,3,2.004796252,0.333745262,0.372028392,perception,1,3,1
12,1,1,3,2.32241406,0.433824452,0.372028392,perception,1,3,1
12,2,2,3,2.205292363,0.450272319,0.372028392,perception,1,3,1
12,1,2,1,3.470206883,0.333734357,0.738217863,perception,1,3,0
12,1,1,2,3.208138234,0.316874668,0.372028392,perception,1,3,1
12,2,2,2,1.852687957,0.367091628,0.372028392,perception,1,3,1
12,1,1,3,2.615574638,0.317101747,0.372028392,perception,1,3,1
12,1,1,3,2.968394898,0.417132506,0.372028392,perception,1,3,1
12,2,1,2,2.905229916,0.283683537,0.372028392,perception,1,3,0
12,1,1,4,0.781612078,0.366898226,0.05,perception,1,3,1
12,1,1,4,0.8074119,0.400482897,0.05,perception,1,3,1
12,2,2,4,0.879434585,0.43362688,0.05,perception,1,3,1
12,1,1,4,1.149104944,0.333734678,0.05,perception,1,3,1
12,2,2,4,0.703976874,0.38377748,0.05,perception,1,3,1
12,2,1,1,3.116300619,0.784065691,0.585309959,perception,1,3,0
12,1,1,4,1.622371306,0.31710303,0.05,perception,1,3,1
12,1,1,4,0.959978203,0.316821105,0.05,perception,1,3,1
12,2,2,4,0.759874991,0.483888101,0.05,perception,1,3,1
12,1,1,4,1.252083246,0.333744621,0.05,perception,1,3,1
12,2,2,4,0.993662943,0.333740131,0.05,perception,1,3,1
12,2,2,1,3.267306552,0.3837252,0.56576622,perception,1,3,1
12,1,2,2,2.912933299,0.3500488,0.56576622,perception,1,3,0
12,1,1,4,0.930196793,0.333747187,0.05,perception,1,3,1
12,1,1,4,0.801537341,0.383612302,0.05,perception,1,3,1
12,2,2,4,0.644447089,0.450539811,0.05,perception,1,3,1
12,1,1,4,1.468742733,0.367117928,0.05,perception,1,3,1
12,1,1,4,0.906100067,0.366876095,0.05,perception,1,3,1
12,1,1,2,2.576755913,0.317106558,0.545301412,perception,1,3,1
12,2,2,2,2.225137763,0.583939707,0.545301412,perception,1,3,1
12,1,1,3,1.727673644,0.31707224,0.545301412,perception,1,3,1
12,1,1,2,3.046193356,0.300384784,0.545301412,perception,1,3,1
12,2,2,4,1.43728581,0.31705909,0.12,perception,1,4,1
12,1,1,2,2.762971354,0.283715931,0.721719566,perception,1,4,1
12,1,1,3,1.855638387,0.317092125,0.75,perception,1,4,1
12,2,2,2,2.874458401,0.283705668,0.75,perception,1,4,1
12,1,1,2,2.980806972,0.483861801,0.75,perception,1,4,1
12,2,2,2,3.497290923,0.300389275,0.75,perception,1,4,1
12,2,2,1,2.976249025,0.3337443,0.75,perception,1,4,1
12,2,2,3,1.910986766,0.317082503,0.75,perception,1,4,1
12,2,2,2,3.152148708,0.267030721,0.75,perception,1,4,1
12,1,1,1,4.021468313,0.367091949,0.75,perception,1,4,1
12,1,1,2,3.292946007,0.283735175,0.75,perception,1,4,1
12,1,1,1,3.218415184,0.300377087,0.75,perception,1,4,1
12,2,2,2,1.942865775,0.250435957,0.75,perception,1,4,1
12,1,2,2,3.242403822,0.333743979,0.75,perception,1,4,0
12,1,1,3,2.370937226,0.383808591,0.278992124,perception,1,4,1
12,2,2,3,1.929434729,0.300385746,0.278992124,perception,1,4,1
12,2,2,3,2.534317066,0.300442196,0.278992124,perception,1,4,1
12,1,1,2,2.40076835,0.834104645,0.278992124,perception,1,4,1
12,2,2,3,2.786800267,0.317078013,0.278992124,perception,1,4,1
12,1,1,3,1.444870842,0.300401462,0.738217863,perception,1,4,1
12,2,2,2,3.164443073,0.300396331,0.738217863,perception,1,4,1
12,2,2,2,2.397011275,0.300381577,0.738217863,perception,1,4,1
12,1,2,1,3.547740415,0.333612479,0.738217863,perception,1,4,0
12,2,1,1,3.101775871,0.283707592,0.311442824,perception,1,4,0
12,1,1,4,1.289810834,0.333754884,0.05,perception,1,4,1
12,2,2,4,1.761855522,0.333743659,0.05,perception,1,4,1
12,2,2,4,1.17463984,0.333739489,0.05,perception,1,4,1
12,2,2,4,1.005492565,0.36712723,0.05,perception,1,4,1
12,1,1,4,1.03795114,0.383612623,0.05,perception,1,4,1
12,1,2,2,2.718644669,0.300406594,0.621798188,perception,1,4,0
12,1,1,4,0.923880583,0.316887497,0.05,perception,1,4,1
12,2,2,4,0.887578335,0.383821741,0.05,perception,1,4,1
12,1,1,4,0.899210706,0.350425341,0.05,perception,1,4,1
12,1,1,4,0.73459123,0.333771563,0.05,perception,1,4,1
12,1,1,4,1.045709368,0.350415398,0.05,perception,1,4,1
12,2,2,2,2.542887393,0.300138781,0.603974086,perception,1,4,1
12,1,1,1,4.012387699,0.350437529,0.603974086,perception,1,4,1
12,1,2,1,3.08129189,0.383791272,0.603974086,perception,1,4,0
12,1,1,4,0.763318388,0.283704385,0.05,perception,1,4,1
12,2,2,4,1.16827103,0.267041305,0.05,perception,1,4,1
12,1,1,4,1.031305858,0.367137814,0.05,perception,1,4,1
12,1,1,4,0.952544557,0.317070636,0.05,perception,1,4,1
12,1,1,4,0.843954698,0.350422775,0.05,perception,1,4,1
12,2,1,1,2.914861871,0.283721063,0.585309959,perception,1,4,0
12,1,1,4,1.358502699,0.41702955,0.05,perception,1,4,1
12,1,1,4,1.014781335,0.350427586,0.05,perception,1,4,1
12,1,1,4,0.830718658,0.367106703,0.05,perception,1,4,1
12,2,2,4,0.782828942,0.417153995,0.05,perception,1,4,1
12,1,1,4,0.996809662,0.350220713,0.05,perception,1,4,1
12,2,1,2,2.630055766,0.333535823,0.56576622,perception,1,4,0
12,1,1,4,0.815477712,0.416962517,0.05,perception,1,4,1
12,2,2,4,0.836383778,0.667325988,0.05,perception,1,4,1
12,1,1,4,0.911255862,0.333505033,0.05,perception,1,4,1
12,1,1,4,0.98128679,0.300398897,0.05,perception,1,4,1
12,2,2,4,1.53519267,0.333758733,0.05,perception,1,4,1
12,1,2,2,2.59353125,0.267029438,0.545301412,perception,1,4,0
12,1,1,4,0.922816389,0.31685831,0.05,perception,1,4,1
12,1,1,4,0.949527736,0.40044922,0.05,perception,1,4,1
12,2,2,4,1.047069279,0.400280514,0.05,perception,1,4,1
12,1,1,4,0.856889569,0.31706807,0.05,perception,1,4,1
13,2,2,4,2.518769699,0.900599159,0.12,perception,2,1,1
13,1,2,3,2.277996748,0.717402035,0.721719566,perception,2,1,0
13,2,1,3,1.591360258,0.750706171,0.197430461,perception,2,1,0
13,2,2,3,2.131586586,0.817421888,0.05,perception,2,1,1
13,1,2,3,2.15141069,1.084279946,0.655075848,perception,2,1,0
13,2,1,2,1.374936936,1.934891148,0.092757043,perception,2,1,0
13,2,2,2,1.0161575,1.317504477,0.05,perception,2,1,1
13,1,2,3,1.333434578,0.800850645,0.621798188,perception,2,1,0
13,2,2,2,1.119749983,0.63396433,0.05,perception,2,1,1
13,2,2,2,0.577468728,0.700401332,0.603974086,perception,2,1,1
13,2,1,2,0.75678115,0.617276661,0.75,perception,2,1,0
13,2,2,2,1.768315944,0.850780869,0.40029177,perception,2,1,1
13,1,1,2,1.591994986,0.717350076,0.738217863,perception,2,1,1
13,2,1,2,1.207220247,0.583934037,0.75,perception,2,1,0
13,2,1,3,0.85334544,1.501017842,0.427283087,perception,2,1,0
13,2,1,3,0.878429864,2.418564142,0.05,perception,2,1,0
13,1,1,3,1.601931254,2.218420839,0.05,perception,2,1,1
13,1,1,2,4.469781784,1.317776136,0.56576622,perception,2,1,1
13,2,2,3,0.983905043,1.384499551,0.75,perception,2,1,1
13,1,2,2,1.472877165,1.351148588,0.75,perception,2,1,0
13,2,1,2,1.191845333,1.234389749,0.453059594,perception,2,1,0
13,1,1,4,1.358834281,0.333599113,0.05,perception,2,1,1
13,2,2,4,1.432361698,0.734021709,0.545301412,perception,2,1,1
13,2,2,2,1.374529928,0.267017782,0.75,perception,2,1,1
13,2,1,4,0.821383566,0.300375801,0.75,perception,2,1,0
13,2,2,2,0.836278024,0.634734728,0.477675967,perception,2,1,1
13,1,1,2,1.460099215,0.634037457,0.738217863,perception,2,1,1
13,2,1,3,1.228260246,1.2844194,0.75,perception,2,1,0
13,1,2,3,1.323706144,1.117634437,0.501184421,perception,2,1,0
13,1,1,3,1.103782998,2.301815245,0.05,perception,2,1,1
13,2,1,3,1.194516066,0.884136323,0.501432913,perception,2,1,0
13,2,2,2,0.472650087,0.467167179,0.05,perception,2,1,1
13,2,2,2,1.690415351,4.753596605,0.489819793,perception,2,1,1
13,2,2,3,2.266064889,3.569387893,0.726017007,perception,2,1,1
13,1,1,3,4.40330854,1.401233726,0.75,perception,2,1,1
13,2,2,1,4.635966017,3.385922638,0.75,perception,2,1,1
13,2,NaN,NaN,NaN,NaN,0.75,perception,2,1,0
13,2,1,2,1.251600211,1.334455467,0.534478216,perception,2,1,0
13,2,1,2,0.890308804,1.084267438,0.133157874,perception,2,1,0
13,1,1,2,2.24669943,0.900609102,0.05,perception,2,1,1
13,2,2,2,0.718716714,0.784096263,0.47793617,perception,2,1,1
13,2,1,2,1.15675857,0.583923132,0.713104587,perception,2,1,0
13,2,2,2,1.80041477,0.267019707,0.47793617,perception,2,1,1
13,1,2,4,1.401332512,0.316945762,0.706421934,perception,2,1,0
13,2,1,2,1.552792915,0.817419643,0.47793617,perception,2,1,0
13,2,2,2,1.318296042,0.600394308,0.07162464,perception,2,1,1
13,1,1,2,1.366655323,0.617907219,0.465775741,perception,2,1,1
13,2,2,2,1.111786857,0.667328764,0.692586026,perception,2,1,1
13,2,2,2,1.526389642,0.967273822,0.75,perception,2,1,1
13,2,1,3,0.845234777,1.050942775,0.75,perception,2,1,0
13,2,2,3,4.882793098,0.333723557,0.565549793,perception,2,1,1
13,2,2,4,0.775016991,0.317070847,0.744176752,perception,2,1,1
13,2,2,4,1.027048265,0.817411946,0.75,perception,2,1,1
13,2,1,3,0.848665965,1.467947199,0.75,perception,2,1,0
13,1,2,2,0.971636094,0.834128481,0.575439087,perception,2,1,0
13,2,1,2,1.273146644,0.667306954,0.278992124,perception,2,1,0
13,2,2,2,1.101259161,0.750685965,0.05,perception,2,1,1
13,2,2,3,1.408515619,1.067592918,0.427568393,perception,2,1,1
13,2,2,2,0.916200831,0.750719321,0.655075848,perception,2,1,1
13,2,1,2,0.992089153,0.650627303,0.75,perception,2,1,0
13,2,1,3,1.919993483,0.733755502,0.12,perception,2,2,0
13,1,1,4,1.364691483,0.40045948,0.05,perception,2,2,1
13,1,2,4,0.764895661,0.317072451,0.670599992,perception,2,2,0
13,1,2,3,1.056633196,0.767131482,0.092757043,perception,2,2,0
13,2,2,3,0.96170143,0.934168861,0.05,perception,2,2,1
13,1,2,3,1.552536651,0.383779188,0.638820073,perception,2,2,0
13,2,2,3,1.655287214,0.367104989,0.092757043,perception,2,2,1
13,1,1,4,0.70499902,0.283709942,0.638820073,perception,2,2,1
13,2,2,2,2.418478507,0.617264152,0.75,perception,2,2,1
13,2,1,3,1.00558041,0.300407554,0.75,perception,2,2,0
13,2,1,3,0.652849011,1.050952397,0.40029177,perception,2,2,0
13,1,1,2,1.37111638,1.117643738,0.05,perception,2,2,1
13,1,2,2,1.454216675,0.750711303,0.603974086,perception,2,2,0
13,1,1,2,2.069735727,1.934631677,0.092757043,perception,2,2,1
13,1,2,2,1.253372574,0.650667715,0.603974086,perception,2,2,0
13,1,1,2,1.213694216,0.633786966,0.133589703,perception,2,2,1
13,1,2,2,0.965639374,0.567242198,0.603974086,perception,2,2,0
13,1,2,2,1.545075149,0.600595727,0.17258459,perception,2,2,0
13,1,1,2,1.424456304,0.550256569,0.05,perception,2,2,1
13,2,2,2,1.325362403,0.500522632,0.545301412,perception,2,2,1
13,2,1,3,0.68671988,0.367116536,0.75,perception,2,2,0
13,2,1,4,1.008756616,0.300390234,0.501184421,perception,2,2,0
13,2,2,4,0.607638995,0.250182897,0.05,perception,2,2,1
13,2,1,4,0.86107347,0.233661046,0.523872128,perception,2,2,0
13,2,2,3,0.648293339,0.333747932,0.092757043,perception,2,2,1
13,2,2,2,1.149469301,0.417130471,0.523872128,perception,2,2,1
13,1,2,3,0.923033698,0.267018745,0.75,perception,2,2,0
13,1,1,3,0.992827477,0.834102501,0.534478216,perception,2,2,1
13,1,2,4,0.854944929,0.734025879,0.75,perception,2,2,0
13,2,2,4,0.623581284,0.300394404,0.545074785,perception,2,2,1
13,2,2,2,1.511409228,0.300378046,0.75,perception,2,2,1
13,2,2,2,0.887519721,0.250334924,0.75,perception,2,2,1
13,2,1,2,1.417622474,0.283700961,0.75,perception,2,2,0
13,2,2,3,0.782664838,0.216981395,0.555430147,perception,2,2,1
13,1,1,3,1.456063128,0.117279066,0.75,perception,2,2,1
13,2,2,3,2.537646041,1.467938539,0.75,perception,2,2,1
13,1,1,2,3.269872294,0.38377598,0.75,perception,2,2,1
13,2,2,4,1.16293041,0.283710583,0.75,perception,2,2,1
13,2,1,2,1.950799119,0.750718038,0.75,perception,2,2,0
13,1,1,4,1.469309987,0.217745699,0.565549793,perception,2,2,1
13,1,2,2,0.99622595,0.817453961,0.75,perception,2,2,0
13,2,2,2,1.389611693,0.867260384,0.575439087,perception,2,2,1
13,2,1,2,2.146977858,0.567236104,0.75,perception,2,2,0
