Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Temporal_distance,Condition,Task
14,1,1,4,2.734553129,0.72812392,1,Congruent,N
14,1,1,4,2.665967726,0.508866879,3,Incongruent,N
14,1,1,3,3.343035692,1.184346771,2,Incongruent,N
14,1,1,3,6.399521218,1.38655666,2,Congruent,N
14,2,2,4,3.512270369,0.694945016,2,Congruent,N
14,2,1,3,2.48296655,1.467522423,1,Incongruent,N
14,2,2,4,3.937448106,0.471379733,2,Incongruent,N
14,1,1,3,4.911254304,1.144767216,2,Incongruent,N
14,1,1,3,3.603735088,1.298085871,1,Congruent,N
14,2,2,2,4.689018985,0.996216489,1,Incongruent,N
14,1,1,4,3.569806592,0.864154965,1,Incongruent,N
14,2,2,2,6.461211853,1.444700302,3,Congruent,N
14,1,1,3,3.0941249,0.901073853,1,Congruent,N
14,2,2,4,4.705644652,0.816163166,2,Incongruent,N
14,2,1,4,4.140841469,0.70484723,1,Congruent,N
14,1,1,3,2.995786393,0.81905339,2,Incongruent,N
14,2,2,4,6.033764235,1.50129957,2,Congruent,N
14,2,1,4,3.248791589,0.593090831,1,Incongruent,N
14,2,2,2,5.007312668,1.381132204,1,Congruent,N
14,2,1,3,5.586521253,0.940426348,1,Incongruent,N
14,2,2,4,2.510190778,0.728656961,3,Incongruent,N
14,1,1,4,3.202121191,0.53539091,1,Congruent,N
14,1,2,4,2.453526145,0.556983044,1,Congruent,N
14,2,2,4,2.438290809,0.492691645,3,Congruent,N
14,2,2,2,3.093784979,0.448738114,2,Incongruent,N
14,1,1,3,2.332932398,1.056247431,2,Incongruent,N
14,2,2,3,2.270092119,0.883981033,3,Congruent,N
14,2,1,4,3.058648721,0.691749297,1,Incongruent,N
14,1,2,3,5.889287422,1.0341228,1,Congruent,N
14,2,2,3,4.450639139,1.077462628,2,Incongruent,N
14,2,2,3,2.03938752,0.832833122,1,Incongruent,N
14,1,1,4,2.020540172,0.784657875,3,Incongruent,N
14,2,2,4,1.588443331,0.810209982,2,Incongruent,N
14,1,1,2,2.150958922,0.714596759,3,Incongruent,N
14,1,2,3,2.863377001,1.016160424,1,Incongruent,N
14,1,1,4,1.866853927,0.631727358,3,Incongruent,N
14,1,1,4,1.849750441,0.483733431,3,Congruent,N
14,2,1,4,4.038535006,0.391903501,2,Congruent,N
14,2,1,3,3.319588734,1.146494209,2,Incongruent,N
14,2,1,4,1.394913689,0.580857238,2,Congruent,N
14,2,2,4,2.531059308,0.60757096,1,Congruent,N
14,2,1,3,2.331219964,0.886054499,3,Congruent,N
14,2,1,1,4.774233661,0.761740036,2,Congruent,N
14,1,2,3,4.728871572,1.393469375,1,Incongruent,N
14,2,1,3,4.280732268,1.454050014,1,Incongruent,N
14,1,1,3,3.491310762,0.756085543,3,Incongruent,N
14,1,1,4,1.743003973,0.807148817,3,Congruent,N
14,1,2,4,4.891615406,0.639720988,2,Incongruent,N
14,2,1,4,3.577154525,0.651331124,1,Incongruent,N
14,1,1,4,2.56559155,0.429411447,1,Incongruent,N
14,1,1,4,2.757923494,0.594240077,1,Congruent,N
14,2,2,4,1.723007064,0.572504968,2,Congruent,N
14,1,1,4,4.307093585,0.461047687,3,Congruent,N
14,1,1,4,3.466094067,0.644267641,2,Congruent,N
14,2,2,4,3.671846734,0.72470559,2,Congruent,N
14,2,2,4,3.620199483,0.633034318,2,Incongruent,N
14,2,2,4,2.401915547,0.552098574,3,Incongruent,N
14,2,2,4,3.844725047,0.638454267,2,Congruent,N
14,2,1,4,3.853501829,0.477004804,1,Congruent,N
14,1,1,4,1.170138835,0.601036391,3,Incongruent,N
14,2,2,4,1.426698963,0.654681973,3,Incongruent,N
14,2,1,4,1.768543229,1.322153214,1,Incongruent,N
14,1,1,3,4.746570974,1.36406366,3,Congruent,N
14,2,2,2,2.998081821,0.522407403,2,Incongruent,N
14,2,2,4,2.88683373,0.664093673,3,Congruent,N
14,2,2,4,3.37357446,0.749319583,1,Congruent,N
14,2,1,4,2.523878044,1.238231568,1,Congruent,C
14,2,2,4,2.209422121,0.633511084,2,Congruent,C
14,1,2,4,3.017506066,0.514240832,1,Incongruent,C
14,1,2,3,2.1495312,1.522756121,3,Incongruent,C
14,2,1,3,3.330079632,1.544268754,2,Congruent,C
14,2,1,4,3.040229917,0.843084635,2,Incongruent,C
14,2,2,4,2.083755966,0.547258289,3,Congruent,C
14,2,2,4,3.252876515,0.84076951,1,Congruent,C
14,2,2,4,3.706391554,0.750493697,2,Congruent,C
14,1,1,4,3.633104519,0.65960908,2,Incongruent,C
14,1,1,4,2.377875802,0.69137839,3,Congruent,C
14,1,1,4,2.268415909,0.677645274,3,Incongruent,C
14,1,1,4,3.161440238,0.555593892,3,Congruent,C
14,2,1,4,3.261053518,1.054583411,1,Incongruent,C
14,2,1,4,2.860097526,0.692057963,3,Incongruent,C
14,1,1,3,2.140068434,0.944463134,1,Incongruent,C
14,1,1,4,1.980133686,0.49455935,2,Incongruent,C
14,1,1,4,1.975037102,1.048789027,2,Congruent,C
14,2,2,4,1.893775191,0.587953666,3,Incongruent,C
14,2,2,4,4.021047103,0.806811984,1,Congruent,C
14,1,1,4,2.207550529,0.761341283,1,Incongruent,C
14,1,1,4,2.674387126,0.739214091,2,Incongruent,C
14,1,1,4,1.673428936,0.888332626,3,Incongruent,C
14,1,1,4,1.992530115,0.83663479,2,Congruent,C
14,2,2,4,3.383632455,0.608870243,3,Incongruent,C
14,2,2,4,3.028726588,0.45251897,1,Incongruent,C
14,1,2,4,4.027790967,0.671966271,1,Incongruent,C
14,1,1,4,3.705495875,0.649578192,2,Incongruent,C
14,2,2,4,4.45501945,0.649162379,3,Congruent,C
14,1,1,4,4.266222167,0.690580247,3,Incongruent,C
14,2,2,2,2.431393913,1.236824323,2,Incongruent,C
14,2,2,4,1.712224496,1.256681078,1,Incongruent,C
14,2,1,4,2.080786223,0.713549749,1,Incongruent,C
14,1,1,4,2.565715746,1.11504143,1,Congruent,C
14,2,2,4,3.393827189,0.74357617,2,Congruent,C
14,1,1,2,3.037861364,1.262464244,2,Incongruent,C
14,2,2,3,2.873487028,1.047163237,3,Congruent,C
14,1,2,3,4.094576593,0.868992666,3,Congruent,C
14,2,2,4,4.46948621,0.89334805,1,Congruent,C
14,1,1,4,1.875152308,0.64920004,2,Congruent,C
14,1,2,4,2.546903271,0.543781996,1,Congruent,C
14,1,1,4,2.264996899,0.632324621,1,Congruent,C
14,2,1,4,2.319384484,0.584059121,3,Incongruent,C
14,1,1,4,3.267907502,0.642181368,2,Congruent,C
14,1,1,4,3.143452642,0.840464238,3,Congruent,C
14,1,1,4,1.669055493,1.095929925,1,Incongruent,C
14,1,1,4,2.177699018,0.35080051,3,Congruent,C
14,1,2,4,2.719006625,1.214308495,1,Congruent,C
14,2,2,4,3.316739952,1.090750567,1,Incongruent,C
14,1,1,4,2.329348138,0.566508773,3,Incongruent,C
14,2,2,4,2.677275668,0.554010142,3,Congruent,C
14,1,2,4,2.545402809,0.970389303,1,Congruent,C
14,2,1,4,2.177718522,0.581433783,1,Congruent,C
14,1,1,4,1.611851309,1.206562631,2,Incongruent,C
14,1,1,4,2.346982467,0.509966062,2,Congruent,C
14,1,1,4,1.425323836,0.610850992,3,Congruent,C
14,2,2,4,1.80313548,0.776411438,2,Congruent,C
14,2,2,4,4.934575915,0.499086797,2,Congruent,C
14,2,1,4,2.622723939,0.527169101,2,Incongruent,C
14,1,1,3,3.391722988,1.414762186,2,Incongruent,C
14,1,1,4,2.48998112,0.642931206,3,Congruent,C
14,2,2,4,1.551117638,0.585898737,2,Congruent,C
14,2,1,4,2.386015354,0.580870806,1,Congruent,C
14,2,1,2,2.247549805,0.483336936,1,Congruent,C
14,2,2,3,3.512417159,0.85419065,3,Congruent,C
14,1,2,3,1.751134823,0.705968128,1,Incongruent,C
14,1,1,3,1.356513523,0.650296697,3,Incongruent,C
14,2,1,4,2.228366006,0.553063428,1,Incongruent,C
14,1,1,4,2.541413549,0.546922887,1,Congruent,C
14,1,2,4,2.266485581,0.647372868,2,Incongruent,C
14,2,2,4,1.338028461,0.512101595,3,Incongruent,C
14,2,2,4,2.944414225,0.604061805,2,Incongruent,C
14,2,2,4,1.299318616,0.593257148,1,Incongruent,C
14,2,2,4,3.281643518,0.524837576,3,Congruent,C
14,1,2,3,2.073799691,0.388311293,3,Congruent,C
14,1,1,4,1.708600504,1.042034677,1,Congruent,C
14,2,2,2,2.10242205,1.298452634,2,Incongruent,C
14,2,1,4,2.361699983,0.625710701,1,Incongruent,C
14,1,1,4,3.046547607,0.690222515,2,Congruent,C
14,1,1,4,1.675075525,0.598376537,3,Incongruent,C
14,2,2,4,2.733420604,0.980095573,2,Congruent,C
14,2,2,4,1.968211666,0.69041755,3,Incongruent,C
14,2,1,4,2.956703284,0.620773432,3,Incongruent,C
14,1,1,4,2.893374383,0.578497623,2,Incongruent,C
14,2,2,4,1.58038345,0.883789443,1,Incongruent,C
14,2,2,4,4.259333575,0.503495235,2,Incongruent,C
14,2,1,2,3.873990871,0.861497978,3,Congruent,C
14,2,2,4,1.685286357,0.670334973,3,Incongruent,C
14,1,2,3,2.254154904,1.178443634,2,Congruent,C
14,2,2,4,1.288351369,0.963571023,1,Congruent,C
15,1,2,NaN,6.512618867,NaN,3,Congruent,C
15,1,1,NaN,6.814299974,NaN,3,Incongruent,C
15,2,2,2,3.959594273,0.979498265,2,Congruent,C
15,2,1,NaN,6.741185747,NaN,2,Incongruent,C
15,1,1,3,3.78201732,1.251992922,3,Congruent,C
15,1,1,4,3.107240982,0.989786671,3,Congruent,C
15,2,1,4,4.383529279,0.85507329,2,Congruent,C
15,2,2,4,6.17257675,1.118868464,3,Incongruent,C
15,1,1,4,4.349690113,0.685708847,1,Congruent,C
15,1,2,4,6.435866488,1.240495491,2,Incongruent,C
15,1,2,3,4.788940805,0.865483953,1,Incongruent,C
15,2,1,3,5.544222136,0.967483911,1,Congruent,C
15,1,1,3,5.067025614,0.962454169,1,Congruent,C
15,2,2,3,4.295040699,0.914069369,3,Congruent,C
15,2,2,NaN,6.928904645,NaN,1,Congruent,C
15,2,2,3,3.881097895,0.751050769,1,Congruent,C
15,2,1,3,3.634661893,0.788259369,2,Incongruent,C
15,2,1,4,5.376371128,0.664856343,1,Incongruent,C
15,1,1,NaN,6.863256671,NaN,3,Incongruent,C
15,2,2,1,3.889056456,1.022185017,2,Incongruent,C
15,2,1,NaN,6.744958053,NaN,2,Incongruent,C
15,2,1,3,3.235649955,1.176878697,3,Congruent,C
15,2,2,3,3.021954863,0.797155365,3,Incongruent,C
15,1,1,3,5.437940743,0.946763509,3,Incongruent,C
15,1,2,3,2.836402529,0.945972945,1,Congruent,C
15,1,2,3,3.931286182,0.468693962,2,Incongruent,C
15,2,1,3,4.125519949,0.778520296,1,Congruent,C
15,1,1,3,4.04646316,0.807112695,1,Congruent,C
15,1,1,3,4.232336315,0.685687103,1,Incongruent,C
15,2,2,4,2.325859559,0.78006327,2,Congruent,C
15,2,2,2,2.981353854,0.903010091,2,Incongruent,C
15,2,2,4,2.237664723,0.888761892,2,Incongruent,C
15,2,2,4,4.194215715,1.360539339,3,Incongruent,C
15,2,2,3,5.478498675,0.807790438,3,Congruent,C
15,2,1,3,2.494979079,0.741909439,2,Incongruent,C
15,1,1,3,2.105977392,0.691404434,2,Congruent,C
15,1,1,NaN,4.857449905,NaN,1,Incongruent,C
15,1,1,3,4.754311896,0.744990874,1,Incongruent,C
15,1,2,4,4.844783653,1.190702691,3,Congruent,C
15,2,1,4,2.108265802,0.49858277,2,Incongruent,C
15,1,1,3,2.331466531,0.99005703,1,Congruent,C
15,1,1,3,4.15466127,0.657901679,3,Congruent,C
15,1,1,2,5.656715218,0.516074865,2,Congruent,C
15,2,1,NaN,3.188449153,NaN,3,Incongruent,C
15,2,2,4,4.621068873,0.432993053,1,Incongruent,C
15,2,1,4,4.749772821,0.779907783,2,Congruent,C
15,2,2,4,2.491478773,0.526323476,1,Congruent,C
15,1,1,4,5.883898714,0.704294685,1,Incongruent,C
15,1,1,4,2.452517968,0.583620684,2,Congruent,C
15,1,1,4,2.869051131,0.431104644,3,Incongruent,C
15,1,1,4,2.090498835,0.535553421,3,Congruent,C
15,1,1,4,2.292400701,0.521790145,2,Congruent,C
15,1,1,4,2.101214317,0.717759295,1,Incongruent,C
15,1,1,4,2.200722379,0.591790116,3,Incongruent,C
15,2,2,4,1.316638229,0.676316851,2,Congruent,C
15,1,1,4,2.21103376,0.568263151,3,Congruent,C
15,2,2,NaN,1.035534344,NaN,1,Incongruent,C
15,2,2,4,1.876171948,1.037823164,1,Incongruent,C
15,2,2,4,4.209052222,1.081943761,1,Incongruent,C
15,1,1,4,1.99221826,0.726600728,3,Incongruent,C
15,1,1,4,5.404581988,0.563087359,3,Incongruent,C
15,1,1,4,1.961865041,0.68888423,3,Congruent,C
15,2,1,4,4.606834213,0.702223712,2,Incongruent,C
15,1,2,4,1.843041705,0.522819888,3,Congruent,C
15,1,1,2,3.979920829,0.348641908,1,Congruent,C
15,1,1,2,1.200902482,0.701029866,3,Incongruent,C
15,2,2,4,2.542966341,0.293278239,3,Congruent,C
15,2,2,4,2.024685118,0.449438995,2,Congruent,C
15,1,1,4,1.884601894,0.782029628,3,Incongruent,C
15,2,1,3,2.156075013,0.86802549,2,Congruent,C
15,2,2,3,1.846248268,0.818130126,3,Congruent,C
15,1,1,2,4.67945449,1.661376139,1,Congruent,C
15,2,1,2,3.059506437,0.571019663,1,Congruent,C
15,2,2,3,1.994704823,0.944935407,2,Incongruent,C
15,2,2,4,3.842175244,0.916565368,1,Incongruent,C
15,1,2,4,1.333876786,0.734339801,2,Congruent,C
15,2,2,3,2.657162807,0.929719824,1,Incongruent,C
15,1,1,1,2.413336036,0.801018338,1,Incongruent,C
15,1,2,1,2.153182706,1.072818432,3,Incongruent,C
15,2,2,4,1.29581034,1.016429942,2,Incongruent,C
15,2,2,4,2.906036962,0.911499523,2,Congruent,C
15,1,2,4,2.100121805,0.682647105,2,Congruent,C
15,2,1,4,1.299086647,0.40432927,2,Congruent,C
15,2,2,4,1.710592529,0.675251005,3,Congruent,C
15,2,1,3,3.990735183,1.011652508,1,Congruent,C
15,2,2,3,1.992785644,0.724226985,1,Congruent,C
15,1,1,3,3.889348148,0.820155971,2,Incongruent,C
15,1,1,3,2.324735046,0.62048713,3,Incongruent,C
15,2,2,4,1.657410602,0.479054983,1,Incongruent,C
15,1,1,3,4.126126717,0.522243068,2,Incongruent,C
15,1,1,3,2.561978846,0.743196413,3,Incongruent,N
15,1,1,4,2.435595719,0.921743212,3,Congruent,N
15,1,1,3,2.392197993,0.848500165,2,Congruent,N
15,2,1,2,2.294326033,1.041430137,2,Incongruent,N
15,2,1,2,4.744345541,0.825329302,2,Incongruent,N
15,1,1,4,1.904475937,0.508600407,2,Congruent,N
15,1,2,4,4.053247158,1.190578794,1,Incongruent,N
15,2,1,NaN,6.935435103,NaN,2,Congruent,N
15,1,1,4,2.314936076,0.502028102,3,Congruent,N
15,2,2,3,3.269573223,0.85026919,2,Incongruent,N
15,1,1,NaN,4.287149831,NaN,3,Congruent,N
15,2,2,4,5.139255327,0.688802589,1,Congruent,N
15,1,1,3,5.753869639,0.702114584,3,Congruent,N
15,2,2,3,2.069514228,0.69780197,1,Incongruent,N
15,2,1,3,3.632979022,0.647284658,3,Incongruent,N
15,2,1,3,2.547020083,0.67457121,3,Incongruent,N
15,1,2,2,3.338823246,0.561675257,3,Incongruent,N
15,1,1,3,2.2996048,0.605796675,2,Congruent,N
15,1,2,3,3.482178264,0.775024503,1,Incongruent,N
15,2,1,3,3.262025328,2.365388568,1,Incongruent,N
15,1,2,3,2.965349758,0.834856273,2,Incongruent,N
15,2,2,3,3.947030996,0.758487073,1,Congruent,N
15,1,1,3,3.490107286,1.461544426,2,Incongruent,N
15,2,2,2,3.308685822,0.759383894,1,Congruent,N
15,2,2,3,3.493077541,0.771822453,1,Congruent,N
15,2,2,3,3.95382648,0.559025822,3,Congruent,N
15,1,1,3,3.034034448,1.087315656,2,Incongruent,N
15,1,1,3,2.113588056,0.702895301,1,Congruent,N
15,1,2,3,3.418507726,1.321692996,1,Incongruent,N
15,1,1,3,1.757535689,2.139725891,1,Congruent,N
15,2,1,2,4.463500938,1.021396094,1,Incongruent,N
15,2,1,1,3.609061904,1.214054066,2,Congruent,N
15,2,2,2,2.649755631,1.3249012,2,Congruent,N
15,2,2,2,2.472186883,0.758314766,3,Incongruent,N
15,1,1,3,1.882097279,1.08176571,3,Incongruent,N
15,2,2,3,2.160685473,0.687499205,2,Incongruent,N
15,2,1,2,5.389290097,0.795391674,2,Congruent,N
15,2,2,4,1.387642097,0.813312077,3,Incongruent,N
15,2,1,3,1.524099888,1.226687497,1,Congruent,N
15,2,2,4,3.918781162,0.926685569,1,Congruent,N
15,1,1,2,3.854852983,1.10898416,3,Congruent,N
15,1,2,4,4.926962081,0.810503052,3,Congruent,N
15,1,2,3,2.910000037,0.759286663,2,Incongruent,N
15,2,1,3,2.164984137,0.808247874,1,Incongruent,N
15,2,2,4,1.904976449,0.466453552,3,Incongruent,N
15,2,2,2,2.827897507,0.917446598,3,Incongruent,N
15,2,1,3,2.458153658,0.668680341,2,Incongruent,N
15,2,1,3,4.05547567,0.55804613,3,Incongruent,N
15,1,1,3,4.740420619,0.620377181,1,Congruent,N
15,1,2,4,2.355184265,0.622937591,1,Incongruent,N
15,1,2,3,3.664128548,0.753179588,2,Incongruent,N
15,1,2,4,3.70913735,0.839812989,1,Incongruent,N
15,1,1,4,1.634250406,1.516273839,3,Congruent,N
15,1,1,3,5.272139786,0.744322566,3,Incongruent,N
15,2,2,2,2.718474782,0.604328778,1,Congruent,N
15,2,1,3,2.215111296,0.814590435,2,Congruent,N
15,2,2,4,2.00739692,1.077460071,3,Incongruent,N
15,1,1,4,2.492637747,0.844814012,3,Congruent,N
15,2,1,4,1.884412355,0.677434799,1,Incongruent,N
15,1,2,4,6.359090314,0.718857551,1,Incongruent,N
15,1,2,2,1.479303188,0.660194191,1,Incongruent,N
15,2,1,4,1.224874985,1.329572378,1,Congruent,N
15,2,2,4,2.305417721,0.746063694,3,Congruent,N
15,1,1,4,1.414706702,0.85806693,2,Incongruent,N
15,1,1,4,5.906780756,0.551815979,2,Congruent,N
15,1,1,3,2.978185445,0.536875677,3,Incongruent,N
15,1,1,2,1.719169756,0.735696929,1,Incongruent,N
15,2,2,4,1.711731811,0.362185287,2,Congruent,N
15,1,1,2,2.091762424,0.982449238,2,Congruent,N
15,2,2,4,2.648574503,0.782649935,2,Incongruent,N
15,1,2,4,2.736974877,0.421752442,1,Congruent,N
15,1,2,3,2.152014707,0.984068519,2,Incongruent,N
15,1,1,4,1.784231473,1.265608096,2,Congruent,N
15,1,2,4,2.413884548,0.910096447,1,Congruent,N
15,2,1,3,2.762416918,0.704262275,3,Congruent,N
15,1,1,4,6.474244318,1.5117122,1,Congruent,N
15,2,2,3,5.410874908,1.504300101,2,Congruent,N
15,2,2,4,4.086748272,0.852772163,3,Congruent,N
15,2,1,4,2.569020895,0.373881283,1,Incongruent,N
15,2,1,3,4.079273403,0.534979473,1,Incongruent,N
15,1,2,4,1.831038018,0.811103257,3,Incongruent,N
15,2,2,3,2.660960549,0.613063133,2,Congruent,N
15,2,2,4,3.02327958,1.19081346,2,Incongruent,N
15,2,2,4,4.574934738,1.143736146,2,Incongruent,N
15,1,1,3,2.809265719,0.981355905,3,Congruent,N
15,2,2,4,1.715126681,1.002035691,3,Congruent,N
15,2,2,4,1.629387229,0.529064809,3,Congruent,N
15,2,2,3,4.007562253,0.691074178,1,Congruent,N
15,1,1,3,1.300722748,0.579036891,3,Incongruent,N
15,2,1,4,4.518621326,0.574190123,2,Congruent,N
16,1,1,3,4.108069655,1.076044656,2,Incongruent,C
16,1,1,4,2.764960193,0.606930374,3,Incongruent,C
16,2,1,4,4.737534574,0.887674349,1,Congruent,C
16,1,2,4,3.195755327,0.596327306,2,Incongruent,C
16,2,2,4,1.386981426,0.603294684,1,Congruent,C
16,1,2,4,3.953545884,0.624916,2,Incongruent,C
16,1,2,4,1.978181351,0.626443794,3,Incongruent,C
16,1,1,4,3.35874227,0.573633581,1,Congruent,C
16,1,1,4,4.399166852,1.041515863,3,Congruent,C
16,2,2,4,2.857086066,0.612312933,3,Incongruent,C
16,2,1,4,1.903982027,0.552627649,1,Congruent,C
16,2,2,4,3.890374654,0.699890298,1,Incongruent,C
16,2,2,4,3.178427341,0.649543262,3,Congruent,C
16,1,2,4,3.287390123,0.53982766,3,Congruent,C
16,1,1,4,2.77466357,0.581882599,3,Incongruent,C
16,2,1,4,2.138082348,0.50688861,2,Congruent,C
16,2,1,4,3.150227159,0.606659195,3,Incongruent,C
16,2,2,4,4.352102275,0.896453418,1,Congruent,C
16,1,1,4,3.690055639,0.563117897,2,Incongruent,C
16,1,1,4,4.481280836,0.825826194,1,Incongruent,C
16,2,2,NaN,1.979616427,NaN,3,Incongruent,C
16,1,1,4,2.281707666,0.689420152,1,Incongruent,C
16,2,2,4,2.811575539,0.65019762,2,Congruent,C
16,2,2,4,2.276035466,0.621609336,3,Congruent,C
16,1,1,4,2.89384542,0.711419724,2,Incongruent,C
16,2,2,4,2.793488169,0.687158411,1,Incongruent,C
16,1,2,3,1.59016567,0.468368436,2,Incongruent,C
16,2,2,3,3.744778466,0.535800996,2,Congruent,C
16,2,1,3,3.978216223,1.164598429,2,Incongruent,C
16,1,2,3,6.484129244,0.912761507,1,Incongruent,C
16,1,1,4,1.958196137,1.16647412,1,Congruent,C
16,1,1,3,4.02563444,0.780549924,3,Congruent,C
16,2,2,4,5.668890528,0.887862656,1,Congruent,C
16,2,1,4,2.950022605,0.444669994,1,Incongruent,C
16,2,2,4,5.65700582,0.914162122,1,Congruent,C
16,1,1,4,4.722885561,0.676914727,3,Congruent,C
16,2,1,4,3.335354392,1.089063722,3,Congruent,C
16,1,1,4,3.837299005,0.540168582,2,Incongruent,C
16,2,1,3,4.220864229,0.410615048,2,Congruent,C
16,2,2,3,3.394800907,0.756090867,2,Congruent,C
16,1,1,4,4.350120738,0.777198542,2,Congruent,C
16,1,1,3,4.966433669,0.942479227,2,Congruent,C
16,2,2,4,3.235187089,1.234539295,3,Incongruent,C
16,1,2,3,5.32860691,2.252298049,1,Congruent,C
16,1,1,4,2.568678918,0.69851635,3,Incongruent,C
16,1,1,2,2.34432341,1.973763304,2,Congruent,C
16,2,1,4,2.018971882,0.770472804,1,Incongruent,C
16,2,2,4,5.144486446,1.133712711,3,Incongruent,C
16,1,1,4,1.753717535,0.513504399,3,Congruent,C
16,2,1,4,2.710341981,0.596774485,1,Congruent,C
16,1,1,4,2.471783408,0.43870364,1,Incongruent,C
16,1,2,4,2.264851475,0.806487133,3,Congruent,C
16,1,1,4,2.953453987,0.449300144,3,Incongruent,C
16,2,2,4,3.106078272,0.469733358,1,Congruent,C
16,1,2,3,3.65514777,0.88881404,3,Congruent,C
16,2,2,4,1.397223879,0.644749009,2,Congruent,C
16,2,1,4,5.157802127,0.62997815,2,Congruent,C
16,1,1,3,4.949695221,0.97183469,2,Incongruent,C
16,2,2,4,4.794667245,0.969347717,3,Congruent,C
16,1,2,4,6.006245738,1.26694173,1,Congruent,C
16,1,1,4,1.587951107,0.681350826,3,Incongruent,C
16,1,1,4,3.24947959,1.049095344,2,Congruent,C
16,2,2,4,2.726494583,0.485601243,2,Congruent,C
16,1,1,4,3.533277511,0.637342246,3,Incongruent,C
16,2,2,4,3.62257713,1.273724493,1,Incongruent,C
16,2,2,4,3.046512372,0.429959442,1,Incongruent,C
16,2,1,NaN,5.226314481,NaN,2,Congruent,C
16,2,2,3,2.929312058,0.854642171,3,Congruent,C
16,2,1,4,4.286846124,0.897178341,3,Congruent,C
16,1,2,4,5.731208836,0.661963765,1,Congruent,C
16,1,1,4,1.983895808,0.405806436,1,Congruent,C
16,1,1,4,4.107619194,0.751891486,1,Incongruent,C
16,2,2,4,2.639321322,0.363062676,3,Congruent,C
16,2,2,2,3.01590891,0.553685289,1,Incongruent,C
16,2,2,4,2.146427367,0.861179191,2,Incongruent,C
16,2,1,3,3.215950592,0.462764748,2,Congruent,C
16,1,1,4,2.716665258,1.515407987,2,Incongruent,C
16,2,2,4,3.820793993,0.452435731,1,Congruent,C
16,2,2,4,2.6342403,0.50197046,2,Congruent,C
16,2,1,3,2.266681217,0.406862435,3,Incongruent,C
16,2,2,4,2.236907703,0.538086533,3,Incongruent,C
16,1,1,4,4.564057794,0.543023965,1,Incongruent,C
16,2,2,4,2.837407723,0.500315077,2,Incongruent,C
16,1,1,4,1.911749406,0.549781292,2,Incongruent,C
16,2,1,4,3.564491434,0.813639127,2,Incongruent,C
16,2,1,4,2.731693759,0.543648785,2,Incongruent,C
16,1,1,4,3.293210426,0.649332801,3,Congruent,C
16,2,1,4,2.732418681,0.424433293,1,Incongruent,C
16,1,2,2,2.325712553,0.430305288,1,Incongruent,C
16,2,2,4,2.329797473,0.902326234,3,Incongruent,C
17,1,2,2,4.355899341,1.838562938,3,Incongruent,C
17,1,1,3,4.817185716,2.058772078,2,Congruent,C
17,1,1,3,5.315897717,1.185535514,1,Congruent,C
17,2,1,NaN,6.938336846,NaN,1,Incongruent,C
17,2,1,3,3.896937888,2.079619249,1,Incongruent,C
17,1,2,2,5.982349546,1.883301791,3,Incongruent,C
17,1,2,4,6.422819109,1.115171645,3,Incongruent,C
17,2,2,4,6.023275478,0.880333998,3,Incongruent,C
17,2,1,NaN,6.512697636,NaN,3,Incongruent,C
17,1,1,4,4.168554187,1.063091666,2,Congruent,C
17,1,2,3,5.330839659,0.958270376,1,Incongruent,C
17,1,1,3,5.453751609,1.790700394,2,Congruent,C
17,2,2,4,5.30732131,0.780284808,2,Congruent,C
17,1,2,3,4.875361692,1.194840125,2,Incongruent,C
17,2,2,3,3.003706255,1.040707676,2,Congruent,C
17,2,1,2,5.302849107,2.245272515,2,Congruent,C
17,2,1,3,3.684412437,1.771714555,1,Incongruent,C
17,2,2,3,4.557230951,0.753884409,1,Congruent,C
17,1,1,4,5.633605073,1.20178043,3,Incongruent,C
17,1,1,4,3.154655116,0.770740607,3,Incongruent,C
17,2,2,3,3.796924391,0.870937899,2,Congruent,C
17,1,2,3,4.249275385,0.454033044,1,Congruent,C
17,1,1,4,4.405221988,0.901658297,1,Incongruent,C
17,2,2,4,3.581121403,0.805582028,1,Congruent,C
17,2,2,4,3.048709724,0.512358764,2,Incongruent,C
17,2,2,4,2.983385032,0.365125184,2,Congruent,C
17,1,1,4,3.510994662,0.44826156,3,Incongruent,C
17,1,2,4,2.232421648,1.009627893,1,Incongruent,C
17,1,1,4,2.744577746,0.631402818,3,Incongruent,C
17,2,1,4,3.798156801,0.883753484,2,Incongruent,C
17,1,1,4,3.622156873,0.78560296,3,Congruent,C
17,1,1,4,3.553528388,0.780329936,1,Congruent,C
17,2,2,4,3.153398911,0.471816832,3,Congruent,C
17,2,2,2,4.195586381,1.908279833,2,Incongruent,C
17,2,2,3,3.2737964,1.036068498,3,Congruent,C
17,2,1,2,4.556450644,0.859992673,1,Incongruent,C
17,1,1,2,4.196157458,0.677109876,2,Incongruent,C
17,2,2,3,4.163285266,0.659882396,1,Congruent,C
17,1,1,4,2.207677864,0.392636557,3,Congruent,C
17,1,2,3,2.620240976,1.16601265,3,Incongruent,C
17,1,1,3,3.669180443,0.90899696,1,Congruent,C
17,1,2,2,2.954681044,0.77081035,3,Incongruent,C
17,2,1,4,3.485977647,0.840073091,2,Congruent,C
17,1,1,4,2.481455392,0.392668557,2,Congruent,C
17,1,1,4,3.482360417,0.957675094,1,Congruent,C
17,2,2,3,3.204074173,0.716329142,1,Incongruent,C
