Subj_idx,Stimulus,Response,Confidence,RT_dec,Load,Condition,Accuracy,Task,Block
7,0,0,2,1.61768587200004,3,1,1,wm,3
7,0,0,2,6.73603113600075,3,0.5,1,wm,3
7,1,0,3,1.91770147200077,3,1,0,wm,3
7,0,0,3,3.89763405699978,3,1,1,wm,3
7,1,1,3,1.79917676200057,3,0.5,1,wm,3
7,0,0,3,1.89356147499984,3,0.5,1,wm,3
7,1,1,3,1.67548835199977,3,1,1,wm,3
7,0,0,4,1.18574536899996,3,1,1,wm,3
7,1,1,3,1.54509277899979,3,1,1,wm,3
7,1,0,2,1.98952364500019,3,1,0,wm,3
7,1,0,3,1.37587791399983,3,0.5,0,wm,3
7,1,5,3,2.91463742300039,3,1,1,wm,3
7,0,1,2,3.12436472600075,3,0.5,0,wm,3
7,0,0,2,4.01278843799992,3,1,1,wm,3
7,0,0,3,6.36851119400035,3,1,1,wm,3
7,1,0,3,1.17394806900029,3,1,0,wm,3
7,0,0,3,1.00133869599995,3,0.5,1,wm,3
7,0,0,3,0.958718740000222,3,0.5,1,wm,3
7,1,1,3,1.64045631299996,3,1,1,wm,3
7,1,1,3,1.31288271000085,3,0.5,1,wm,3
7,1,1,3,1.26069456700043,3,1,1,wm,3
7,0,0,3,1.09536736000064,3,0.5,1,wm,3
7,0,1,3,1.28224456099997,3,1,0,wm,3
7,0,0,4,2.04345528800059,3,0.5,1,wm,3
7,0,0,4,1.39610933200038,1,0.5,1,wm,4
7,0,1,4,1.54197684599967,1,1,0,wm,4
7,1,1,3,0.903886572999909,1,0.5,1,wm,4
7,1,1,3,1.04871882900079,1,1,1,wm,4
7,0,0,3,1.13794294900072,1,1,1,wm,4
7,0,0,3,1.65618915800042,1,0.5,1,wm,4
7,0,0,3,0.98750757200014,1,1,1,wm,4
7,0,0,3,1.26102717500089,1,0.5,1,wm,4
7,1,1,3,1.38383876500029,1,1,1,wm,4
7,0,0,3,3.40236467700015,1,1,1,wm,4
7,1,0,3,1.55481924800006,1,1,0,wm,4
7,1,0,3,5.55880501200045,1,1,0,wm,4
7,1,1,3,1.77402664100009,1,0.5,1,wm,4
7,0,1,3,1.64361837599972,1,0.5,0,wm,4
7,1,1,3,1.87653643300109,1,1,1,wm,4
7,1,1,4,1.45108089600035,1,1,1,wm,4
7,1,1,4,1.72171757500018,1,0.5,1,wm,4
7,0,0,3,2.24232065200067,1,0.5,1,wm,4
7,1,1,3,1.55647195300025,1,0.5,1,wm,4
7,0,1,2,1.36775805799971,1,0.5,0,wm,4
7,0,4,3,0.206168741000511,1,0.5,0,wm,4
7,0,4,2,0.218132948000857,1,0.5,1,wm,4
7,1,1,3,2.11686444800034,1,0.5,1,wm,4
7,0,1,3,1.36208865499975,1,0.5,0,wm,4
7,1,0,3,2.78733518600075,1,1,0,wm,4
7,0,0,3,2.75251936000041,1,0.5,1,wm,4
7,1,1,3,1.65987881900037,1,1,1,wm,4
7,1,1,3,2.35431780300041,1,0.5,1,wm,4
7,0,1,3,1.42920213200068,1,0.5,0,wm,4
7,1,1,3,1.50180991900015,1,0.5,1,wm,4
7,0,1,3,0.956542736999836,1,0.5,0,wm,4
7,0,1,3,0.825327701000788,1,1,0,wm,4
7,0,0,3,1.62896855700092,1,0.5,1,wm,4
7,0,1,3,0.812443165000332,1,0.5,0,wm,4
7,1,1,3,0.829798927999946,1,1,1,wm,4
7,1,1,3,0.986105164000037,1,0.5,1,wm,4
7,0,0,3,1.09106453500044,1,1,1,wm,4
7,0,0,3,1.09770890900018,1,1,1,wm,4
7,0,0,3,0.98974077100047,1,0.5,1,wm,4
7,0,1,3,1.3870025640008,1,0.5,0,wm,4
7,0,0,4,1.19648765700003,1,1,1,wm,4
7,0,1,4,1.01434013400103,1,1,0,wm,4
7,1,1,3,2.31607606100079,1,1,1,wm,4
7,1,1,3,1.05848359500033,1,1,1,wm,4
7,0,0,3,2.04358190499988,1,1,1,wm,4
7,1,0,3,1.33915115200034,1,1,0,wm,4
7,1,1,3,1.03293917700103,1,1,1,wm,4
7,0,1,3,1.77888469100071,1,0.5,0,wm,4
7,1,0,3,2.41727323800023,1,1,0,wm,4
7,1,1,3,1.86669543500011,1,0.5,1,wm,4
7,1,1,3,1.61063826899954,1,1,1,wm,4
7,0,0,3,1.34056281700032,1,0.5,1,wm,4
7,0,0,3,1.67443738700058,1,0.5,1,wm,4
7,1,1,3,1.32063710000057,1,1,1,wm,4
7,0,0,3,0.984604483000112,1,0.5,1,wm,4
7,1,0,3,1.85527017599998,1,0.5,0,wm,4
7,0,0,3,1.5974912290003,1,1,1,wm,4
7,1,1,3,1.95502439700067,1,0.5,1,wm,4
7,1,1,4,1.92818983899997,1,1,1,wm,4
7,0,1,4,1.02428743200016,1,1,0,wm,4
7,-45,-45,2,3.31506418300069,NaN,0.5,1,percept,2
7,45,45,3,0.721114111001043,NaN,1,1,percept,2
7,-45,45,3,0.671833872000207,NaN,0.5,0,percept,2
7,-45,-45,3,0.874430000000757,NaN,0.5,1,percept,2
7,45,45,3,0.505369777000851,NaN,1,1,percept,2
7,-45,-45,3,0.574496031999843,NaN,0.5,1,percept,2
7,45,45,3,0.54264049700032,NaN,1,1,percept,2
7,45,-45,3,0.482363043000078,NaN,1,0,percept,2
7,45,45,3,0.482285377000153,NaN,1,1,percept,2
7,-45,-45,3,0.514860369000417,NaN,1,1,percept,2
7,45,45,3,0.561400796999806,NaN,0.5,1,percept,2
7,-45,-45,3,0.45379383799991,NaN,0.5,1,percept,2
7,45,45,3,0.538865918000738,NaN,0.5,1,percept,2
7,45,45,3,0.697891589000392,NaN,0.5,1,percept,2
7,45,-45,3,0.514705252000567,NaN,1,0,percept,2
7,-45,-45,3,0.505968672000563,NaN,0.5,1,percept,2
7,-45,-45,3,0.510855098999855,NaN,1,1,percept,2
7,-45,45,3,0.509100870000111,NaN,1,0,percept,2
7,45,45,3,0.645638734000386,NaN,0.5,1,percept,2
7,-45,-45,3,0.478495706999638,NaN,1,1,percept,2
7,-45,-45,3,0.640703102000771,NaN,1,1,percept,2
7,-45,-45,4,0.636093803000222,NaN,1,1,percept,2
7,45,45,4,0.600647279999976,NaN,0.5,1,percept,2
7,-45,45,1,1.87452921100066,NaN,1,0,percept,2
7,-45,-45,2,0.616706729000725,NaN,0.5,1,percept,2
7,-45,-45,3,0.601531903999785,NaN,1,1,percept,2
7,45,45,4,0.531050535000759,NaN,0.5,1,percept,2
7,-45,-45,3,0.469357709999713,NaN,0.5,1,percept,2
7,45,-45,3,0.590714077000484,NaN,0.5,0,percept,2
7,45,-45,3,0.510845744000108,NaN,0.5,0,percept,2
7,-45,-45,3,0.496258940000189,NaN,0.5,1,percept,2
7,45,-45,3,0.54341949100035,NaN,0.5,0,percept,2
7,45,-45,3,0.457220443000551,NaN,1,0,percept,2
7,45,-45,4,0.517996888999733,NaN,1,0,percept,2
7,-45,-45,4,0.507915948001028,NaN,1,1,percept,2
7,-45,-45,4,0.440266714000245,NaN,0.5,1,percept,2
7,-45,-45,4,0.506178558000101,NaN,1,1,percept,2
7,45,-45,4,0.458739318999505,NaN,1,0,percept,2
7,-45,-45,4,0.634074879000764,NaN,0.5,1,percept,2
7,-45,-45,4,0.553821579000214,NaN,0.5,1,percept,2
7,45,45,3,0.536297894999734,NaN,1,1,percept,2
7,45,45,3,0.877357249999477,NaN,0.5,1,percept,2
7,-45,45,4,0.890302304000215,NaN,0.5,0,percept,2
7,45,45,4,0.599759425000229,NaN,1,1,percept,2
7,-45,-45,4,0.559945912999865,NaN,1,1,percept,2
7,-45,-45,3,0.586213262000456,NaN,0.5,1,percept,2
7,45,-45,3,0.630138383000485,NaN,0.5,0,percept,2
7,-45,-45,3,0.489798211000561,NaN,1,1,percept,2
7,-45,-45,4,0.596777418000784,NaN,1,1,percept,2
7,45,45,4,0.553409134000503,NaN,0.5,1,percept,2
7,-45,-45,4,0.55839725900023,NaN,1,1,percept,2
7,45,45,4,0.50929148799969,NaN,1,1,percept,2
7,-45,-45,4,0.616974293000567,NaN,1,1,percept,2
7,-45,-45,4,0.50223726799959,NaN,0.5,1,percept,2
7,45,-45,3,0.579408877000787,NaN,0.5,0,percept,2
7,45,45,4,0.522804876999544,NaN,1,1,percept,2
7,45,-45,3,0.574434316000406,NaN,1,0,percept,2
7,-45,-45,3,0.541705101000844,NaN,1,1,percept,2
7,45,45,4,0.561467773000004,NaN,1,1,percept,2
7,-45,-45,3,0.472639431000061,NaN,0.5,1,percept,2
7,-45,-45,3,0.660042327001065,NaN,0.5,1,percept,2
7,45,45,4,0.588828962000662,NaN,1,1,percept,2
7,45,-45,3,0.601264585000536,NaN,0.5,0,percept,2
7,-45,-45,3,0.50829213399993,NaN,0.5,1,percept,2
7,45,45,3,0.499639991000549,NaN,0.5,1,percept,2
7,45,45,3,0.566731467999489,NaN,0.5,1,percept,2
7,-45,-45,4,0.654938964999928,NaN,0.5,1,percept,2
7,-45,-45,3,0.613650164999854,NaN,1,1,percept,2
7,-45,-45,3,0.549073713000325,NaN,1,1,percept,2
7,45,-45,3,0.570170834000237,NaN,0.5,0,percept,2
7,45,45,3,0.565149463001035,NaN,0.5,1,percept,2
7,45,45,3,0.484468229000413,NaN,1,1,percept,2
7,45,45,3,0.575626634999935,NaN,1,1,percept,2
7,-45,45,3,0.555263012000978,NaN,0.5,0,percept,2
7,45,45,3,0.474810540000362,NaN,1,1,percept,2
7,45,45,4,0.481962865999776,NaN,1,1,percept,2
7,-45,45,4,0.53748127200015,NaN,1,0,percept,2
7,-45,45,4,0.4439723710002,NaN,0.5,0,percept,2
7,-45,45,4,0.632087983000019,NaN,0.5,0,percept,2
7,45,45,4,0.662883259000409,NaN,1,1,percept,2
7,45,45,4,0.505783955000879,NaN,0.5,1,percept,2
7,45,45,4,0.471625897000195,NaN,1,1,percept,2
7,-45,-45,3,0.657930966000094,NaN,1,1,percept,2
7,-45,45,3,0.572190799000055,NaN,0.5,0,percept,2
7,45,45,3,0.504464654000003,NaN,0.5,1,percept,2
7,45,45,3,0.404939238000225,NaN,1,1,percept,2
7,-45,-45,3,0.546508474000802,NaN,1,1,percept,2
7,45,45,3,0.519585321000704,NaN,0.5,1,percept,2
7,-45,45,3,0.678751131000354,NaN,0.5,0,percept,2
7,45,-45,3,0.616697659000238,NaN,1,0,percept,2
7,45,45,2,0.808099754000068,NaN,0.5,1,percept,2
7,-45,-45,2,0.732268163999834,NaN,0.5,1,percept,2
7,45,45,3,0.510135663000256,NaN,0.5,1,percept,2
7,45,45,3,0.639722062000146,NaN,1,1,percept,2
7,-45,45,3,0.5235837550008,NaN,1,0,percept,2
7,45,45,2,1.11657998600003,NaN,0.5,1,percept,2
7,-45,-45,3,0.702082877000976,NaN,1,1,percept,2
7,45,-45,2,1.48090273200069,NaN,0.5,0,percept,2
7,45,45,3,0.587770011999964,NaN,0.5,1,percept,2
7,-45,45,2,0.565975286000139,NaN,0.5,0,percept,2
7,45,-45,2,0.674651955000627,NaN,1,0,percept,2
7,45,45,3,0.497402468000473,NaN,0.5,1,percept,2
7,-45,-45,3,0.83219891600038,NaN,1,1,percept,2
7,45,45,3,0.543141977999767,NaN,0.5,1,percept,2
7,-45,-45,3,0.643149853000068,NaN,0.5,1,percept,2
7,45,45,3,0.61079808500017,NaN,0.5,1,percept,2
7,45,45,3,0.517101473999901,NaN,0.5,1,percept,2
7,-45,-45,3,0.680102950000219,NaN,0.5,1,percept,2
7,45,-45,2,0.71239345200047,NaN,1,0,percept,2
7,45,45,3,0.578375562000474,NaN,1,1,percept,2
7,45,45,3,0.4612786710004,NaN,1,1,percept,2
7,45,45,3,0.456334287000573,NaN,1,1,percept,2
7,-45,-45,2,0.757604100000208,NaN,0.5,1,percept,2
7,45,45,2,0.739265526000054,NaN,1,1,percept,2
7,45,45,3,0.54104636700049,NaN,1,1,percept,2
7,45,45,3,0.602837775000808,NaN,1,1,percept,2
7,-45,45,3,0.416239226000471,NaN,1,0,percept,2
7,45,45,3,0.614605724001194,NaN,0.5,1,percept,2
7,45,45,3,0.667811326999981,NaN,1,1,percept,2
7,-45,45,3,0.619976304999909,NaN,0.5,0,percept,2
7,-45,45,3,0.509543021999889,NaN,1,0,percept,2
7,45,45,3,0.639814905001003,NaN,1,1,percept,2
7,45,45,3,0.550560745000439,NaN,1,1,percept,2
7,45,45,3,0.53674552800021,NaN,1,1,percept,2
7,45,45,3,0.52802933500061,NaN,0.5,1,percept,2
7,45,45,3,0.626799882000341,NaN,1,1,percept,2
7,-45,-45,2,0.704061206000915,NaN,0.5,1,percept,2
7,-45,-45,3,0.584954989000835,NaN,0.5,1,percept,2
7,45,45,3,0.617130550000184,NaN,1,1,percept,2
7,-45,45,3,0.62975203500082,NaN,0.5,0,percept,2
7,-45,-45,3,0.501973947000806,NaN,1,1,percept,2
7,-45,-45,3,0.545631226999831,NaN,0.5,1,percept,2
7,45,45,3,0.484568322000086,NaN,1,1,percept,2
7,45,45,3,0.550844006000261,NaN,0.5,1,percept,2
7,-45,45,3,0.681030910999652,NaN,0.5,0,percept,2
7,-45,-45,3,0.571012108999639,NaN,0.5,1,percept,2
7,-45,-45,3,0.635891550999986,NaN,0.5,1,percept,2
7,-45,-45,3,0.470083980000709,NaN,1,1,percept,2
7,-45,45,3,0.506556197000464,NaN,0.5,0,percept,2
7,45,-45,3,0.579847148000226,NaN,0.5,0,percept,2
7,-45,-45,3,0.646815469999638,NaN,0.5,1,percept,2
7,-45,-45,3,0.528376179000588,NaN,1,1,percept,2
7,45,-45,3,0.475378305999584,NaN,0.5,0,percept,2
7,45,45,2,0.615996897000514,NaN,1,1,percept,2
7,45,-45,2,0.691305586000453,NaN,0.5,0,percept,2
7,45,45,3,0.464151080000192,NaN,1,1,percept,2
7,-45,-45,3,0.546459766000225,NaN,1,1,percept,2
7,-45,-45,3,0.467792764000478,NaN,0.5,1,percept,2
7,45,-45,3,0.546958003000327,NaN,0.5,0,percept,2
7,-45,-45,3,0.602890427000602,NaN,0.5,1,percept,2
7,-45,-45,3,0.612445853000281,NaN,0.5,1,percept,2
7,45,-45,3,0.752030655999988,NaN,0.5,0,percept,2
7,45,45,3,0.586890133999987,NaN,1,1,percept,2
7,45,45,3,0.531793617000403,NaN,1,1,percept,2
7,45,-45,2,0.723677517000397,NaN,1,0,percept,2
7,45,-45,3,0.674368899000001,NaN,0.5,0,percept,2
7,-45,-45,3,0.596752026000104,NaN,0.5,1,percept,2
7,-45,-45,3,0.537092749999829,NaN,0.5,1,percept,2
7,45,45,3,0.508112310000797,NaN,1,1,percept,2
7,-45,-45,3,0.607581244000357,NaN,0.5,1,percept,2
8,-45,-45,1,1.48532848300056,NaN,1,1,percept,1
8,45,45,1,1.36960055000054,NaN,1,1,percept,1
8,45,45,2,0.810748900001272,NaN,1,1,percept,1
8,-45,-45,2,0.748549698999341,NaN,0.5,1,percept,1
8,-45,-45,1,0.912446326999998,NaN,0.5,1,percept,1
8,45,45,2,0.72089624200089,NaN,1,1,percept,1
8,45,45,2,2.64023138500124,NaN,1,1,percept,1
8,-45,-45,3,0.806884195000748,NaN,1,1,percept,1
8,-45,45,3,0.80095152100148,NaN,1,0,percept,1
8,45,45,3,1.13835142500102,NaN,0.5,1,percept,1
8,-45,-45,3,0.753129048000119,NaN,1,1,percept,1
8,-45,-45,3,0.638902750000852,NaN,1,1,percept,1
8,45,45,3,1.10923067000112,NaN,1,1,percept,1
8,45,-45,2,1.73196688000098,NaN,0.5,0,percept,1
8,45,45,3,0.601483718999589,NaN,1,1,percept,1
8,-45,-45,1,0.591058862999489,NaN,0.5,1,percept,1
8,45,5,3,2.51783050900121,NaN,1,1,percept,1
8,45,45,3,1.62487837200024,NaN,0.5,1,percept,1
8,45,45,3,0.64444869900035,NaN,0.5,1,percept,1
8,45,-45,1,0.654918665000878,NaN,0.5,0,percept,1
8,-45,-45,3,1.1389256399998,NaN,0.5,1,percept,1
8,45,45,3,0.662021453999841,NaN,0.5,1,percept,1
8,-45,45,3,0.826933230999202,NaN,1,0,percept,1
8,45,45,3,0.651991816999725,NaN,0.5,1,percept,1
8,45,45,3,0.65969865200168,NaN,1,1,percept,1
8,45,45,3,0.606228433000069,NaN,0.5,1,percept,1
8,45,45,3,0.793417149001471,NaN,1,1,percept,1
8,45,45,3,0.748923256000126,NaN,1,1,percept,1
8,-45,4,2,0.86866530000043,NaN,1,0,percept,1
8,-45,45,2,0.898236550001457,NaN,1,0,percept,1
8,45,-45,2,0.756980841999393,NaN,1,0,percept,1
8,-45,-45,2,0.842496125000253,NaN,1,1,percept,1
8,45,45,1,1.6337895430006,NaN,0.5,1,percept,1
8,45,5,3,2.55027293199964,NaN,0.5,1,percept,1
8,45,45,1,1.84239518600043,NaN,1,1,percept,1
8,45,-45,1,1.73144384599982,NaN,0.5,0,percept,1
8,-45,-45,2,0.819714562001536,NaN,0.5,1,percept,1
8,45,45,2,0.83122225400075,NaN,0.5,1,percept,1
8,-45,-45,2,0.68805258500106,NaN,0.5,1,percept,1
8,-45,45,1,1.91709925000032,NaN,0.5,0,percept,1
8,-45,45,1,1.2169832999989,NaN,1,0,percept,1
8,-45,-45,2,0.75053967399981,NaN,0.5,1,percept,1
8,-45,5,2,2.27050590100043,NaN,0.5,1,percept,1
8,-45,-45,2,1.25161662300161,NaN,0.5,1,percept,1
8,-45,-45,2,1.13010502500038,NaN,0.5,1,percept,1
8,-45,45,2,1.17547550000018,NaN,0.5,0,percept,1
8,45,-45,1,1.52263354299976,NaN,1,0,percept,1
8,45,45,2,0.734404467000786,NaN,0.5,1,percept,1
8,-45,-45,2,0.822362629000054,NaN,1,1,percept,1
8,45,45,3,0.875325879000229,NaN,1,1,percept,1
8,-45,-45,2,0.628729393001777,NaN,1,1,percept,1
8,45,45,3,0.534403085001031,NaN,0.5,1,percept,1
8,45,45,2,2.6190710890005,NaN,0.5,1,percept,1
8,-45,-45,2,0.742670481000459,NaN,1,1,percept,1
8,-45,45,2,0.795255156999701,NaN,1,0,percept,1
8,-45,45,2,0.889002915000674,NaN,0.5,0,percept,1
8,-45,-45,2,0.689258660000633,NaN,0.5,1,percept,1
8,45,45,2,0.549474957000712,NaN,0.5,1,percept,1
8,45,-45,1,3.00419818400042,NaN,1,0,percept,1
8,-45,-45,2,1.41120139099985,NaN,1,1,percept,1
8,-45,-45,2,1.12561741500031,NaN,0.5,1,percept,1
8,45,45,1,1.74515533000158,NaN,1,1,percept,1
8,45,45,2,0.92322708500069,NaN,0.5,1,percept,1
8,45,45,2,1.97582472199974,NaN,0.5,1,percept,1
8,45,-45,1,0.782416856001873,NaN,0.5,0,percept,1
8,45,45,1,1.3931565010007,NaN,0.5,1,percept,1
8,45,-45,1,1.31327380500079,NaN,0.5,0,percept,1
8,-45,45,1,1.1841416139996,NaN,0.5,0,percept,1
8,-45,-45,2,0.765578090000417,NaN,1,1,percept,1
8,45,45,2,0.762517520000983,NaN,1,1,percept,1
8,-45,-45,2,1.2743613319999,NaN,1,1,percept,1
8,45,45,2,0.760860928001421,NaN,0.5,1,percept,1
8,45,45,2,1.08056544899955,NaN,1,1,percept,1
8,-45,-45,2,1.03254750899941,NaN,0.5,1,percept,1
8,-45,-45,2,0.854636238002058,NaN,1,1,percept,1
8,-45,45,2,0.764790683999308,NaN,1,0,percept,1
8,-45,-45,2,0.681649590000234,NaN,1,1,percept,1
8,45,45,2,0.713193985000544,NaN,0.5,1,percept,1
8,45,-45,1,0.859045196999432,NaN,1,0,percept,1
8,45,45,1,0.642767649000234,NaN,0.5,1,percept,1
8,45,-45,1,2.12319791600021,NaN,0.5,0,percept,1
8,45,45,1,0.865882907999548,NaN,1,1,percept,1
8,-45,-45,2,0.575504750000619,NaN,1,1,percept,1
8,45,45,1,0.552591093999581,NaN,0.5,1,percept,1
8,-45,-45,2,0.832130747001429,NaN,0.5,1,percept,1
8,-45,-45,1,0.947194161999505,NaN,0.5,1,percept,1
8,45,45,2,0.991492016000848,NaN,0.5,1,percept,1
8,-45,-45,1,0.723673745000269,NaN,1,1,percept,1
8,-45,-45,1,0.571392992000256,NaN,1,1,percept,1
8,-45,-45,1,0.693958404001023,NaN,0.5,1,percept,1
8,45,45,2,0.532090460999825,NaN,0.5,1,percept,1
8,-45,45,1,0.992888368000422,NaN,0.5,0,percept,1
8,-45,45,2,0.563991121000072,NaN,0.5,0,percept,1
8,-45,-45,1,0.489367864000087,NaN,0.5,1,percept,1
8,45,45,2,1.02752985000006,NaN,0.5,1,percept,1
8,-45,-45,2,0.800490157002059,NaN,1,1,percept,1
8,45,45,2,0.797127011001066,NaN,0.5,1,percept,1
8,45,45,1,1.57847631000004,NaN,0.5,1,percept,1
8,45,45,1,1.64529747899905,NaN,1,1,percept,1
8,-45,45,1,0.93193849599993,NaN,1,0,percept,1
8,-45,45,1,2.60206491500139,NaN,1,0,percept,1
8,-45,45,1,1.12513837999904,NaN,0.5,0,percept,1
8,45,-45,2,0.908586948000448,NaN,0.5,0,percept,1
8,45,45,1,1.13474883299932,NaN,1,1,percept,1
8,-45,-45,2,1.13042149300054,NaN,0.5,1,percept,1
8,-45,-45,2,1.10472904500057,NaN,0.5,1,percept,1
8,45,45,1,1.00170459900073,NaN,1,1,percept,1
8,45,-45,1,0.719994951999979,NaN,0.5,0,percept,1
8,-45,45,2,0.876633316001971,NaN,0.5,0,percept,1
8,-45,45,2,1.06432001400026,NaN,1,0,percept,1
8,45,45,1,2.85517007199996,NaN,1,1,percept,1
8,-45,-45,1,0.649912513001254,NaN,1,1,percept,1
8,45,-45,1,0.99742230999982,NaN,0.5,0,percept,1
8,45,-45,1,0.740629787000216,NaN,1,0,percept,1
8,-45,-45,1,0.805074312002034,NaN,1,1,percept,1
8,-45,-45,2,0.568632000000434,NaN,0.5,1,percept,1
8,45,-45,2,0.861192899001253,NaN,0.5,0,percept,1
8,45,-45,2,0.806313326000236,NaN,1,0,percept,1
8,45,45,2,0.592830014998981,NaN,1,1,percept,1
8,45,-45,2,0.657723311001973,NaN,1,0,percept,1
8,45,45,2,0.455729583001812,NaN,1,1,percept,1
8,-45,-45,1,0.504620253999747,NaN,0.5,1,percept,1
8,-45,45,2,0.408528988999024,NaN,1,0,percept,1
8,45,-45,1,1.69998466300058,NaN,0.5,0,percept,1
8,-45,45,2,0.78760994699951,NaN,1,0,percept,1
8,45,-45,2,0.905390817000807,NaN,0.5,0,percept,1
8,45,45,2,0.91530647000036,NaN,1,1,percept,1
8,-45,-45,2,0.770162913000604,NaN,0.5,1,percept,1
8,-45,45,1,0.639338429000418,NaN,0.5,0,percept,1
8,45,45,1,1.15308489500057,NaN,0.5,1,percept,1
8,-45,-45,2,0.670742985001198,NaN,0.5,1,percept,1
8,45,45,2,0.922976556001231,NaN,1,1,percept,1
8,45,45,2,0.622172285000488,NaN,1,1,percept,1
8,45,-45,1,0.88719113300067,NaN,1,0,percept,1
8,-45,45,1,1.65019114300048,NaN,1,0,percept,1
8,-45,45,1,0.728998325001157,NaN,1,0,percept,1
8,-45,45,1,1.85294904000148,NaN,0.5,0,percept,1
8,-45,-45,1,0.692132647001927,NaN,1,1,percept,1
8,45,45,2,0.582012591999955,NaN,0.5,1,percept,1
8,-45,45,2,0.818202575001123,NaN,1,0,percept,1
8,-45,-45,1,0.774311474000569,NaN,0.5,1,percept,1
8,-45,45,2,0.774088263000522,NaN,1,0,percept,1
8,45,45,2,0.839935378000519,NaN,0.5,1,percept,1
8,45,45,2,1.00131511399923,NaN,0.5,1,percept,1
8,45,-45,1,2.41524715100059,NaN,0.5,0,percept,1
8,-45,45,1,1.33548330700069,NaN,1,0,percept,1
8,-45,-45,1,0.436240773999089,NaN,1,1,percept,1
8,45,45,1,0.554750634999436,NaN,1,1,percept,1
8,45,45,1,1.18903116299953,NaN,0.5,1,percept,1
8,-45,-45,1,0.558400820000315,NaN,1,1,percept,1
8,45,45,2,0.761451099000624,NaN,0.5,1,percept,1
8,-45,-45,1,0.710599056999854,NaN,0.5,1,percept,1
8,45,45,2,0.671718786001293,NaN,0.5,1,percept,1
8,45,-45,1,0.799419496001065,NaN,1,0,percept,1
8,45,-45,1,0.581310094999935,NaN,0.5,0,percept,1
8,45,45,1,1.04964079400088,NaN,0.5,1,percept,1
8,-45,-45,1,0.953848353001376,NaN,1,1,percept,1
8,-45,-45,1,1.07620980100182,NaN,1,1,percept,1
8,-45,45,1,0.935845112000607,NaN,1,0,percept,1
8,45,45,1,0.910985405000247,NaN,0.5,1,percept,1
8,0,0,4,10.9356688210009,1,1,1,wm,1
8,1,0,4,4.79850229100157,1,1,0,wm,1
8,0,0,4,1.85233879500083,1,1,1,wm,1
8,0,0,4,1.25894144300037,1,1,1,wm,1
8,1,0,4,10.4780053390004,1,0.5,0,wm,1
8,1,0,4,3.42033796600117,1,0.5,0,wm,1
8,1,0,4,1.92226115499943,1,1,0,wm,1
8,1,0,4,1.90759424600037,1,0.5,0,wm,1
8,1,0,4,1.0927373279992,1,0.5,0,wm,1
8,0,0,4,1.19887922199996,1,1,1,wm,1
8,0,0,4,2.78716736300157,1,0.5,1,wm,1
8,1,0,4,1.16649336400042,1,0.5,0,wm,1
8,1,0,4,3.29669567200108,1,1,0,wm,1
8,0,0,4,1.54564393400142,1,1,1,wm,1
8,1,0,4,1.22806346499965,1,0.5,0,wm,1
8,0,0,4,0.972686181999961,1,0.5,1,wm,1
8,0,0,4,0.843391055999746,1,0.5,1,wm,1
8,1,0,4,0.929212159000599,1,1,0,wm,1
8,0,0,4,0.786810028001128,1,0.5,1,wm,1
8,0,0,4,6.79996960400058,1,0.5,1,wm,1
8,1,0,4,1.62843203500051,1,1,0,wm,1
8,0,0,4,1.75957178799945,1,1,1,wm,1
8,1,0,4,1.53092099199966,1,1,0,wm,1
8,0,0,4,1.74627052900178,1,0.5,1,wm,1
8,0,0,4,1.58137125900066,1,0.5,1,wm,1
8,1,0,4,3.27618753199931,1,1,0,wm,1
8,0,0,4,1.75109318700015,1,0.5,1,wm,1
8,0,0,4,1.35902419800004,1,0.5,1,wm,1
8,0,0,4,1.46657819600114,1,1,1,wm,1
8,1,0,4,1.47383680200073,1,1,0,wm,1
8,1,0,4,5.15043867299937,1,1,0,wm,1
8,0,0,4,10.9342030690004,1,1,1,wm,1
8,0,0,4,1.47060733299986,1,0.5,1,wm,1
8,1,0,4,2.13054793899937,1,0.5,0,wm,1
8,0,0,4,1.76329523499953,1,1,1,wm,1
8,0,0,4,1.57444590399973,1,0.5,1,wm,1
8,1,0,4,1.37038932699943,1,1,0,wm,1
8,1,0,4,1.3127386289998,1,1,0,wm,1
8,1,0,4,1.42344700400099,1,0.5,0,wm,1
8,1,0,4,1.37245026600067,1,1,0,wm,1
8,1,0,4,1.47269295800106,1,1,0,wm,1
8,1,0,4,1.74887939300061,1,1,0,wm,1
8,0,0,4,3.64020134200109,1,0.5,1,wm,1
8,1,1,3,3.60342910399959,1,0.5,1,wm,1
8,0,0,3,2.72852368900021,1,0.5,1,wm,1
8,0,1,3,1.22764493800059,1,0.5,0,wm,1
8,0,1,3,3.36326225199991,1,0.5,0,wm,1
8,1,0,2,1.0197744599991,1,0.5,0,wm,1
8,1,1,2,2.42007896300129,1,1,1,wm,1
8,1,1,1,1.53416692599967,1,0.5,1,wm,1
8,1,1,2,1.53379720700104,1,1,1,wm,1
8,1,1,1,1.53382322900143,1,0.5,1,wm,1
8,0,0,2,1.7427291010008,1,0.5,1,wm,1
8,0,1,2,2.21946821799975,1,1,0,wm,1
8,0,0,2,2.56196245700085,1,1,1,wm,1
8,1,1,2,2.40909368800203,1,1,1,wm,1
8,1,0,2,1.26371714299967,1,0.5,0,wm,1
8,0,1,2,1.69206075000147,1,0.5,0,wm,1
8,0,0,2,3.50379403999978,1,1,1,wm,1
8,0,0,2,1.5052838870015,1,0.5,1,wm,1
