Subject,VP_scores,VP_rates,VP_dprime,VP_metad,VP_criterion,VP_mratio,VP_mdiff,SM_scores,SM_rates,SM_dprime,SM_metad,SM_criterion,SM_mratio,SM_mdiff,EM_scores,EM_rates,EM_dprime,EM_metad,EM_criterion,EM_mratio,EM_mdiff,EF_scores,EF_rates,EF_dprime,EF_metad,EF_criterion,EF_mratio,EF_mdiff
56,"(15, 8, 4, 13)","(0.6521739130434783, 0.23529411764705882)",1.0485851603938048,-0.9648244111202398,0.16516301289643578,-0.9201202225271736,-2.0134095715140443,"(20, 7, 2, 11)","(0.7407407407407407, 0.15384615384615385)",1.5401297458771548,1.4874388994725334,0.18722274175510972,0.9657880470488464,-0.052690846404621405,"(22, 2, 1, 15)","(0.9166666666666666, 0.0625)",2.6332538054752614,2.986841838973129,0.07556320862595411,1.134277992027453,0.3535880334978674,"(19, 0, 0, 21)","(0.9736842105263158, 0.023809523809523808)",3.9603875536460347,3.455345613368666,0.021410442897224602,0.872476636835096,-0.5050419402773687
57,"(11, 10, 5, 14)","(0.5238095238095238, 0.2631578947368421)",0.6547598004008524,0.7255850839173488,0.2869614504971891,1.1081698715668498,0.07082528351649642,"(10, 7, 9, 14)","(0.5882352941176471, 0.391304347826087)",0.4745753710738493,0.9845944214342625,0.02645661608379654,2.074685037292103,0.5100190503604132,"(20, 5, 2, 13)","(0.8, 0.13333333333333333)",1.8110846985315314,2.1657378614123304,0.13457519153193553,1.1958236206006045,0.35465316288079896,"(10, 4, 0, 26)","(0.7142857142857143, 0.019230769230769232)",2.6097560787398697,2.4564688221211153,0.7519765044810942,0.9412637610589378,-0.15328725661875442
58,"(12, 13, 3, 12)","(0.48, 0.2)",0.7281986875920046,-0.3490788842955637,0.4458874085188239,-0.4793731302234175,-1.0772775718875682,"(14, 7, 8, 11)","(0.6666666666666666, 0.42105263157894735)",0.599101748460129,0.9239924990797891,-0.11576298725309522,1.5422964487330018,0.3248907506196601,"(16, 3, 2, 19)","(0.8421052631578947, 0.09523809523809523)",2.142003341295684,3.0156115901296956,0.15301187456162169,1.407846352053574,0.8736082488340116,"(18, 0, 3, 19)","(0.9722222222222222, 0.13636363636363635)",2.9650857837678304,2.3978488231525006,-0.4088511314810217,0.8086945869422626,-0.5672369606153298
59,"(14, 4, 5, 17)","(0.7777777777777778, 0.22727272727272727)",1.425600003587014,0.534455894621866,-0.008425539511542457,0.37489891503724637,-0.891144108965148,"(16, 7, 4, 13)","(0.6956521739130435, 0.23529411764705882)",1.1632661613107507,1.5505381532643663,0.10479303505550697,1.3329177834221906,0.3872719919536156,"(15, 2, 2, 21)","(0.8823529411764706, 0.08695652173913043)",2.3434864691398563,2.290973101077803,0.08645297559139387,0.9775917767166253,-0.05251336806205309,"(20, 1, 0, 19)","(0.9523809523809523, 0.02631578947368421)",3.4494340268679946,3.832990180021333,0.13477015845287488,1.1111939379520757,0.38355615315333846
60,"(16, 2, 10, 12)","(0.8888888888888888, 0.45454545454545453)",1.2281588627539928,1.0935038048447139,-0.5532275272629606,0.8903602278231891,-0.1346550579092789,"(13, 9, 6, 12)","(0.5909090909090909, 0.3333333333333333)",0.6264471676899432,1.7522745085537519,0.10042159085811268,2.7971624726397213,1.1258273408638086,"(10, 7, 4, 19)","(0.5882352941176471, 0.17391304347826086)",1.0975749532668013,1.7009841359400226,0.3579032429682682,1.5497658095032558,0.6034091826732213,"(20, 2, 1, 17)","(0.9090909090909091, 0.05555555555555555)",2.645682140874855,2.039170333215561,0.12902054095205717,0.7707540908679463,-0.6065118076592944
61,"(19, 3, 9, 9)","(0.8636363636363636, 0.5)",1.0271542729149985,0.05025867263408393,-0.5484017810467567,0.04893001368864777,-0.9768956002809146,"(17, 6, 6, 11)","(0.7391304347826086, 0.35294117647058826)",0.9657850280258629,0.470338621632798,-0.13163747304527548,0.48700135949943796,-0.49544640639306486,"(17, 5, 4, 14)","(0.7727272727272727, 0.2222222222222222)",1.4256000035870144,2.497970543768046,0.008425539511542457,1.7522240021624533,1.0723705401810317,"(13, 1, 0, 26)","(0.9285714285714286, 0.019230769230769232)",3.3669071315764296,0.6030931445488775,0.3023340191047643,0.17912378363299303,-2.763813987027552
62,"(10, 7, 4, 19)","(0.5882352941176471, 0.17391304347826086)",1.097574953266799,0.1576391489515353,0.3579032429682682,0.14362495106356193,-0.9399358043152638,"(15, 5, 3, 17)","(0.75, 0.15)",1.604905727064078,1.076031098229414,0.18097181964885406,0.6704637413175932,-0.5288746288346642,"(19, 2, 3, 16)","(0.9047619047619048, 0.15789473684210525)",2.142003341295683,2.9365383579873874,-0.15301187456162169,1.370930801728393,0.7945350166917042,"(27, 0, 0, 13)","(0.9814814814814815, 0.038461538461538464)",3.9029085835836588,2.647850307526906,-0.15826526375656136,0.6784300095227044,-1.2550582760567526
63,"(19, 4, 6, 11)","(0.8260869565217391, 0.35294117647058826)",1.2426369768584067,0.5332507358762517,-0.2807111865241747,0.4291283341852569,-0.709386240982155,"(18, 2, 3, 17)","(0.9, 0.15)",2.1471826837135644,1.596032988037325,-0.12255908802540527,0.7433149494653045,-0.5511496956762394,"(22, 2, 1, 15)","(0.9166666666666666, 0.0625)",2.6332538054752623,2.0177230593986613,0.07556320862595411,0.7662470876158073,-0.6155307460766011,"(24, 1, 0, 15)","(0.96, 0.03333333333333333)",3.4371768326386936,4.72974722679117,0.041614282281872694,1.376055832181372,1.2925703941524769
64,"(17, 9, 4, 10)","(0.6538461538461539, 0.2857142857142857)",0.9047261544716714,0.05007719212844124,0.08511176305918791,0.05535066260760924,-0.8546489623432302,"(15, 6, 6, 13)","(0.7142857142857143, 0.3157894736842105)",0.9912812963726518,1.8463017831516815,-0.04322158430095646,1.8625407237156246,0.8550204867790296,"(17, 1, 0, 22)","(0.9444444444444444, 0.022727272727272728)",3.4312737794893056,3.129314800025266,0.2036023755414651,0.9119979929118388,-0.3019589794640396,"(15, 0, 2, 23)","(0.9666666666666667, 0.08)",3.166514539525139,3.154261371172195,-0.21442153775314088,0.9961303925183361,-0.012253168352943877
65,"(18, 2, 12, 8)","(0.9, 0.6)",0.9387207237258344,0.9980091171458506,-0.7674493343402,1.0631587136850429,0.05928839342001624,"(12, 10, 6, 12)","(0.5454545454545454, 0.3333333333333333)",0.5159247335627948,0.9389630361749335,0.15827100248701464,1.819961275534873,0.4230383026121387,"(20, 1, 0, 19)","(0.9523809523809523, 0.02631578947368421)",3.4494340268679946,2.27797524510503,0.13477015845287488,0.6603910170079056,-1.1714587817629645,"(23, 3, 1, 13)","(0.8846153846153846, 0.07142857142857142)",2.4096952108233634,2.6346215093678786,0.13342704518929915,1.0933422191878204,0.2249262985445153
66,"(10, 9, 7, 14)","(0.5263157894736842, 0.3333333333333333)",0.4726901001305504,-0.11995105403177314,0.18235774345980849,-0.2537625687498941,-0.5926411541623235,"(17, 5, 2, 16)","(0.7727272727272727, 0.1111111111111111)",1.8280608844715855,1.3803581129145326,0.23639087704202394,0.7550941681647191,-0.44770277155705296,"(17, 3, 5, 15)","(0.85, 0.25)",1.6049057270640776,2.203990688639601,-0.18097181964885406,1.373283583872216,0.5990849615755234,"(15, 3, 0, 22)","(0.8333333333333334, 0.022727272727272728)",2.9185211082503764,0.662258253071808,0.5165010015021396,0.2269156975427274,-2.2562628551785684
67,"(14, 4, 9, 13)","(0.7777777777777778, 0.4090909090909091)",0.9362204159965717,0.5724229387950894,-0.26741277810357755,0.6114189874675683,-0.36379747720148226,"(13, 14, 8, 5)","(0.48148148148148145, 0.6153846153846154)",-0.31665618209477814,1.7196593719051125,-0.12347275367533316,-5.43068308513365,2.0363155539998905,"(15, 3, 9, 13)","(0.8333333333333334, 0.4090909090909091)",1.1191578234858155,1.6362249608924313,-0.3687687242612345,1.4620144956822252,0.5170671374066158,"(17, 2, 6, 15)","(0.8947368421052632, 0.2857142857142857)",1.6878684865787816,2.1786812711606762,-0.3430853491661782,1.2907885232081948,0.4908127845818946
68,"(11, 5, 8, 16)","(0.6875, 0.3333333333333333)",0.8703150604539003,0.37195192315371883,-0.02902455590960598,0.42737617680628515,-0.49836313730018145,"(17, 4, 4, 15)","(0.8095238095238095, 0.21052631578947367)",1.5809095172897052,2.943093515066403,-0.035773234443270296,1.8616457696529096,1.3621839977766979,"(20, 2, 1, 17)","(0.9090909090909091, 0.05555555555555555)",2.645682140874855,3.122921966355028,0.12902054095205717,1.1803844150841047,0.47723982548017263,"(22, 0, 1, 17)","(0.9772727272727273, 0.05555555555555555)",3.431273779489307,4.199294714839047,-0.20360237554146476,1.2238296867888077,0.7680209353497398
69,"(14, 6, 7, 13)","(0.7, 0.35)",0.8633069274821233,0.9877130800314695,-0.06954002315023647,1.1441041981583338,0.12440615254934617,"(18, 2, 3, 17)","(0.9, 0.15)",2.147182683713564,1.0407020922822017,-0.12255908802540527,0.4846826030108914,-1.1064805914313622,"(12, 5, 5, 18)","(0.7058823529411765, 0.21739130434782608)",1.250082102970873,1.7764709232363658,0.11981936319681041,1.4210833984539954,0.5263888202654927,"(15, 2, 1, 22)","(0.8823529411764706, 0.043478260869565216)",2.6194454524293063,2.188889092078578,0.26242193687695503,0.8356307210171432,-0.4305563603507281
70,"(4, 7, 9, 20)","(0.36363636363636365, 0.3103448275862069)",0.1584010645250693,0.32725631390260046,0.4218144295428342,2.0659981982053366,0.16885524937753116,"(13, 4, 1, 22)","(0.7647058823529411, 0.043478260869565216)",2.2086102945486283,1.6867724200552752,0.4950765112636927,0.7637256895064863,-0.5218378744933532,"(11, 4, 4, 21)","(0.7333333333333333, 0.16)",1.521207937251332,3.2312305534252563,0.1857660799998327,2.124121544661252,1.7100226161739243,"(14, 1, 0, 25)","(0.9333333333333333, 0.02)",3.3879127281985895,3.064499665440853,0.27633148229389903,0.9045391399648891,-0.3234130627577363
71,"(15, 7, 7, 11)","(0.6818181818181818, 0.3888888888888889)",0.7177383380203106,0.2383931839799966,-0.09528648696487954,0.3321449772873224,-0.479345154040314,"(13, 3, 4, 20)","(0.8125, 0.16666666666666666)",1.7361571761751946,0.8962154423354328,0.040137503541412545,0.5162063980346652,-0.8399417338397618,"(19, 1, 2, 18)","(0.95, 0.1)",2.6449949102973846,1.4830679768582538,-0.1816510307034359,0.5607073083900597,-1.161926933439131,"(15, 3, 4, 18)","(0.8333333333333334, 0.18181818181818182)",1.7566892278884128,2.571728822854988,-0.029481848782157982,1.463963450123887,0.8150395949665752
72,"(12, 6, 6, 16)","(0.6666666666666666, 0.2727272727272727)",0.9818335331498024,-0.37443072674216277,0.08692902364388985,-0.38135866631175075,-1.3562642598919652,"(11, 7, 6, 16)","(0.6111111111111112, 0.2727272727272727)",0.8421034066833912,1.9177991814782505,0.16118459976036445,2.277391548659644,1.0756957747948592,"(17, 2, 7, 14)","(0.8947368421052632, 0.3333333333333333)",1.560332702563345,1.3763689603914848,-0.41069611048488097,0.8820996689554471,-0.1839637421718603,"(14, 6, 4, 16)","(0.7, 0.2)",1.2888391784249293,0.8183922988773056,0.15861036043243676,0.6349840325908236,-0.47044687954762376
73,"(12, 8, 7, 13)","(0.6, 0.35)",0.6071467506865965,1.1598955937970876,0.065986681635884,1.9104040209148956,0.5527488431104911,"(10, 3, 7, 20)","(0.7692307692307693, 0.25925925925925924)",1.2937965197048582,3.164414480253388,-0.0453425840500738,2.445836290373742,1.8706179605485298,"(17, 1, 1, 21)","(0.9444444444444444, 0.045454545454545456)",2.9245771649738437,4.071849204187043,0.048701405780923857,1.3922864655285851,1.147272039213199,"(20, 2, 2, 16)","(0.9090909090909091, 0.1111111111111111)",2.3524529430312517,1.2191511271997728,-0.05726869363579312,0.5182467648550863,-1.133301815831479
74,"(14, 10, 5, 11)","(0.5833333333333334, 0.3125)",0.6597454101543447,1.184766735825124,0.13917400843337235,1.795793828331375,0.5250213256707792,"(11, 7, 6, 16)","(0.6111111111111112, 0.2727272727272727)",0.8421034066833906,1.6901901610465606,0.16118459976036445,2.007105241033693,0.84808675436317,"(22, 0, 0, 18)","(0.9772727272727273, 0.027777777777777776)",3.957017711435972,3.0089746137550826,-0.042958872025211425,0.7604147449375829,-0.9480430976808893,"(20, 0, 1, 19)","(0.975, 0.05)",3.4459861893328023,1.5309356404991639,-0.1575551787942906,0.44426633085130773,-1.9150505488336385
75,"(6, 10, 6, 18)","(0.375, 0.25)",0.34403849492725025,0.33442839172772854,0.4965645570802284,0.9720667793249304,-0.009610103199521713,"(15, 5, 3, 17)","(0.75, 0.15)",1.6049057270640787,1.6537714353030835,0.18097181964885406,1.0304477125447093,0.04886570823900471,"(14, 5, 1, 20)","(0.7368421052631579, 0.047619047619047616)",2.0872301683704197,2.7519384718230366,0.5173755965836893,1.3184643042849367,0.6647083034526169,"(15, 3, 3, 19)","(0.8333333333333334, 0.13636363636363635)",1.926589180582234,1.6499758659336747,0.06469099799590622,0.8564233011186309,-0.2766133146485592
76,"(11, 11, 6, 12)","(0.5, 0.3333333333333333)",0.40672425187136335,0.6707750380822444,0.21536364964772878,1.6492132814701044,0.264050786210881,"(13, 6, 1, 20)","(0.6842105263157895, 0.047619047619047616)",1.9432322324978213,2.610691972547495,0.5944427703080646,1.3434791420641083,0.6674597400496738,"(19, 4, 2, 15)","(0.8260869565217391, 0.11764705882352941)",1.9724714670956347,3.6620771625783464,0.12400855793945764,1.856593225133224,1.6896056954827117,"(21, 3, 0, 16)","(0.875, 0.03125)",2.9698293011483865,3.3737999979164885,0.35619124352282183,1.1360248875623569,0.40397069676810204
77,"(12, 7, 5, 16)","(0.631578947368421, 0.23809523809523808)",0.9931291141604566,0.09936613658718219,0.18820244600883299,0.10005359340530615,-0.8937629775732744,"(18, 2, 3, 17)","(0.9, 0.15)",2.147182683713563,1.4513621874714635,-0.12255908802540527,0.6759379155206885,-0.6958204962420995,"(13, 6, 6, 15)","(0.6842105263157895, 0.2857142857142857)",0.9912812963726516,0.08536894618257511,0.04322158430095646,0.08611979918814329,-0.9059123501900765,"(18, 1, 2, 19)","(0.9473684210526315, 0.09523809523809523)",2.6469455211606596,1.7957675511090694,-0.1553422709262463,0.67843011378702,-0.8511779700515902
79,"(14, 7, 7, 12)","(0.6666666666666666, 0.3684210526315789)",0.7286226861517116,1.13334610882226,-0.04734457946181714,1.5554636581632297,0.4047234226705485,"(15, 6, 4, 15)","(0.7142857142857143, 0.21052631578947367)",1.2929341325632424,1.9774968633283068,0.11932377921371856,1.5294645052087212,0.6845627307650644,"(14, 1, 4, 21)","(0.9333333333333333, 0.16)",2.2600866722993134,3.6557659542979475,-0.25331403141713593,1.617533521658588,1.3956792819986341,"(19, 1, 1, 19)","(0.95, 0.05)",2.9304675853710465,4.483143018878738,3.3306690738754696e-16,1.5298388015819313,1.5526754335076913
80,"(18, 8, 5, 9)","(0.6923076923076923, 0.35714285714285715)",0.8229430419257181,1.0558989301356334,-0.06814793328639293,1.283076563433588,0.2329558882099153,"(9, 7, 9, 15)","(0.5625, 0.375)",0.45346789782523667,0.9669337499055837,0.08066433967710222,2.1323091547226416,0.513465852080347,"(11, 7, 2, 20)","(0.6111111111111112, 0.09090909090909091)",1.500488687373645,1.2399968754805708,0.5264807945282144,0.8263953510045973,-0.26049181189307413,"(18, 1, 3, 18)","(0.9473684210526315, 0.14285714285714285)",2.4377326430913433,2.2456388926516877,-0.2761428673800641,0.921199828461887,-0.1920937504396556
81,"(12, 6, 6, 16)","(0.6666666666666666, 0.2727272727272727)",0.981833533149802,0.4794148291342217,0.08692902364388985,0.4882852468852024,-0.5024187040155803,"(17, 5, 8, 10)","(0.7727272727272727, 0.4444444444444444)",0.8414153556851958,1.2627827704574457,-0.30407414794072,1.5007840799733383,0.4213674147722499,"(18, 6, 1, 15)","(0.75, 0.0625)",1.9950476453235786,2.5288291903214692,0.4298153970782323,1.2675532818722814,0.5337815449978907,"(19, 0, 5, 16)","(0.9736842105263158, 0.23809523809523808)",2.6344537347361365,2.6842364449728873,-0.6127442392316703,1.0188967866773857,0.04978271023675074
82,"(9, 4, 11, 16)","(0.6923076923076923, 0.4074074074074074)",0.6894157053173391,1.7408368897330495,-0.13409151472936792,2.525090270364148,1.0514211844157104,"(17, 4, 2, 17)","(0.8095238095238095, 0.10526315789473684)",1.975843871305246,1.8022889489875005,0.18798833550918936,0.9121616212504206,-0.1735549223177455,"(17, 2, 2, 19)","(0.8947368421052632, 0.09523809523809523)",2.3577634305982107,2.169289797278727,0.028526098260278743,0.9200625343180998,-0.18847363331948364,"(17, 1, 3, 19)","(0.9444444444444444, 0.13636363636363635)",2.4393418518211636,0.8474194324403497,-0.24820762796476825,0.3473967504012131,-1.591922419380814
83,"(16, 4, 11, 9)","(0.8, 0.55)",0.6719904947035327,-0.2882037990171219,-0.4836412902139942,-0.4288807673451855,-0.9601942937206546,"(11, 9, 4, 16)","(0.55, 0.2)",0.9112867207832176,1.6200737644828622,0.35797994335892,1.7777870866926142,0.7087870436996446,"(11, 10, 7, 12)","(0.5238095238095238, 0.3684210526315789)",0.3756390383227487,0.8808775284558421,0.13816052029325013,2.3450106048322725,0.5052384901330934,"(12, 9, 3, 16)","(0.5714285714285714, 0.15789473684210525)",1.1063363807109927,-0.04765424818478321,0.41156779893491435,-0.04307392309937233,-1.153990628895776
84,"(13, 9, 4, 14)","(0.5909090909090909, 0.2222222222222222)",0.936220415996571,0.6345861890655115,0.26741277810357744,0.6778170804895539,-0.30163422693105957,"(14, 8, 4, 14)","(0.6363636363636364, 0.2222222222222222)",1.049502598375288,1.3993456190676146,0.2079769891346712,1.3333417384901296,0.34984302069232665,"(14, 8, 8, 10)","(0.6363636363636364, 0.4444444444444444)",0.465317950473467,0.04860695800886427,-0.1045226983175913,0.10445966668469604,-0.41671099246460275,"(17, 3, 1, 19)","(0.85, 0.05)",2.4326553587872244,1.4414598401302154,0.3042101187288415,0.5925458511512459,-0.991195518657009
85,"(13, 5, 8, 14)","(0.7222222222222222, 0.36363636363636365)",0.8879280408999495,0.534247008232175,-0.1203500511663668,0.6016782707872306,-0.3536810326677745,"(17, 3, 4, 16)","(0.85, 0.2)",1.7590601738450768,1.6252053896830563,-0.09740607796043782,0.9239055115042305,-0.13385478416202057,"(20, 4, 1, 15)","(0.8333333333333334, 0.0625)",2.267067327773476,1.7735083238534761,0.2833494891254226,0.7822918632042869,-0.49355900391999974,"(18, 5, 1, 16)","(0.782608695652174, 0.058823529411764705)",2.124588170962155,2.20969948572212,0.391846329919545,1.0400601471490925,0.08511131475996514
86,"(15, 4, 7, 14)","(0.7894736842105263, 0.3333333333333333)",1.1653983485478052,1.0741381066500755,-0.18693454053242134,0.9216918043418815,-0.09126024189772974,"(17, 2, 8, 13)","(0.8947368421052632, 0.38095238095238093)",1.4391587354504707,0.6173635622916384,-0.4745695361045065,0.42897530834108966,-0.8217951731588323,"(18, 5, 6, 11)","(0.782608695652174, 0.35294117647058826)",1.0970844617010473,1.4239015842148581,-0.20182093384707747,1.29789604531184,0.3268171225138108,"(15, 0, 1, 24)","(0.9666666666666667, 0.04)",3.4371768326386944,1.704224051825646,-0.04161428228187236,0.4958208828951422,-1.7329527808130485
87,"(14, 2, 10, 14)","(0.875, 0.4166666666666667)",1.2510248771058219,1.0143121811655145,-0.4699604930640416,0.8107849809606269,-0.23671269594030742,"(9, 9, 9, 13)","(0.5, 0.4090909090909091)",0.21972291581858022,0.6886456827705162,0.11494205878961603,3.13415503433021,0.46892276695193597,"(19, 1, 6, 14)","(0.95, 0.3)",1.9624343633670773,1.1657023942382048,-0.5602265571217157,0.5940083479980104,-0.7967319691288726,"(17, 2, 3, 18)","(0.8947368421052632, 0.14285714285714285)",2.148550552528895,1.0296643267965142,-0.09227449819353906,0.4792367233736134,-1.1188862257323806
88,"(9, 7, 7, 17)","(0.5625, 0.2916666666666667)",0.6723876224338791,-0.27147293833375186,0.19560579904396358,-0.4037446991529768,-0.9438605607676309,"(12, 3, 6, 19)","(0.8, 0.24)",1.4509115113440108,1.251414578255535,-0.06765933536641344,0.8625023431624184,-0.19949693308847571,"(22, 1, 3, 14)","(0.9565217391304348, 0.17647058823529413)",2.3957546645267187,3.6800584448763756,-0.39138790743122903,1.536074832438392,1.2843037803496569,"(17, 4, 2, 17)","(0.8095238095238095, 0.10526315789473684)",1.9758438713052446,2.4490701058862476,0.18798833550918936,1.239505884778431,0.473226234581003
89,"(12, 11, 3, 14)","(0.5217391304347826, 0.17647058823529413)",0.9138793005501125,0.47722106604742426,0.43719028839958485,0.5221926634733488,-0.4366582345026882,"(10, 6, 7, 17)","(0.625, 0.2916666666666667)",0.8237074231737085,0.8709923072269204,0.11494145936686137,1.0574049507421281,0.04728488405321196,"(19, 1, 1, 19)","(0.95, 0.05)",2.9304675853710465,1.6701672637215956,3.3306690738754696e-16,0.5699320040457381,-1.2603003216494508,"(15, 1, 2, 22)","(0.9375, 0.08333333333333333)",2.633253805475262,3.1906992024921847,-0.07556320862595411,1.2116945187197072,0.5574453970169229
90,"(8, 5, 7, 20)","(0.6153846153846154, 0.25925925925925924)",0.8911867749080379,0.5489199536079368,0.17612475857739432,0.6159426610258889,-0.3422668213001011,"(17, 6, 7, 10)","(0.7391304347826086, 0.4117647058823529)",0.8207230044342564,0.6254209030649246,-0.208829529489369,0.7620365210745395,-0.1953021013693318,"(11, 5, 0, 24)","(0.6875, 0.020833333333333332)",2.5116008416443187,1.6205196327668192,0.7740288602933594,0.6452138436559378,-0.8910812088774995,"(16, 1, 1, 22)","(0.9411764705882353, 0.043478260869565216)",2.917114671453185,1.4248325794698637,0.073474417573965,0.488439002214497,-1.492282091983321
91,"(13, 4, 4, 19)","(0.7647058823529411, 0.17391304347826086)",1.561636309214958,1.4705486414107842,0.10864601644728,0.9416716509044516,-0.09108766780417388,"(14, 4, 9, 13)","(0.7777777777777778, 0.4090909090909091)",0.936220415996571,1.483657392106827,-0.26741277810357755,1.584730867599731,0.547436976110256,"(13, 11, 2, 14)","(0.5416666666666666, 0.125)",1.1495651184754405,-0.3992255141216443,0.5228579623809663,-0.34728394912599586,-1.5487906325970848,"(19, 0, 1, 20)","(0.9736842105263158, 0.047619047619047616)",3.4494340268679955,2.5918574422303404,-0.1347701584528751,0.7513862917922468,-0.8575765846376551
92,"(18, 4, 6, 12)","(0.8181818181818182, 0.3333333333333333)",1.2639785720925414,0.49650712938450847,-0.23886528462096387,0.3928129323921458,-0.7674714427080329,"(11, 6, 7, 16)","(0.6470588235294118, 0.30434782608695654)",0.844266828954201,1.8458266425217296,0.06727213502138771,2.186307194857066,1.0015598135675285,"(14, 8, 6, 12)","(0.6363636363636364, 0.3333333333333333)",0.7397293500686597,1.2024963433061686,0.04098580188920642,1.6255896067859903,0.4627669932375089,"(20, 0, 1, 19)","(0.975, 0.05)",3.4459861893328023,4.146080578608016,-0.1575551787942906,1.2031622736743361,0.7000943892752138
93,"(13, 6, 10, 11)","(0.6842105263157895, 0.47619047619047616)",0.5107618645282537,1.4474829243820093,-0.20989427677281364,2.8339682832799653,0.9367210598537556,"(19, 4, 4, 13)","(0.8260869565217391, 0.23529411764705882)",1.561636309214958,1.8179795237345542,-0.10864601644727995,1.1641503934091164,0.2563432145195961,"(14, 3, 3, 20)","(0.8235294117647058, 0.13043478260869565)",1.9161065719442258,1.7712340951602539,0.09771936996068425,0.9243922655946148,-0.14487247678397197,"(19, 2, 1, 18)","(0.9047619047619048, 0.05263157894736842)",2.646945521160659,2.4862848588591246,0.15534227092624642,0.9393033740146316,-0.16066066230153453
94,"(18, 5, 4, 13)","(0.782608695652174, 0.23529411764705882)",1.4160837940575979,0.727735006052382,-0.02975576377018274,0.5139067399162552,-0.6883487880052159,"(11, 7, 4, 18)","(0.6111111111111112, 0.18181818181818182)",1.1242484456261312,1.0282577249819018,0.3131208607374384,0.9146178755970892,-0.09599072064422942,"(16, 5, 8, 11)","(0.7619047619047619, 0.42105263157894735)",0.8636081764688747,1.2257369845128354,-0.25662085380011096,1.4193207265876462,0.36212880804396075,"(25, 0, 4, 11)","(0.98, 0.26666666666666666)",2.6490339931506064,2.6735991571967506,-0.7154115937108674,1.0092732536123208,0.024565164046144172
